鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮站東路６４號２樓,15.45,住,,,1091111,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820818,88.87,2,2,1,有,無,無,11500,129,,0.0,0,,RPVNMLMKJIPFFAG58CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮勝利路１４-６號,0.0,商,,,1091016,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0610223,68.4,2,1,2,有,無,有,7200,105,,0.0,0,,RPPOMLMKJIPFFAG08CC
羅東鎮,建物,宜蘭縣羅東鎮培英路１０７之２號５樓,0.0,商,,,1091109,土地0建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960817,131.99,3,2,2,有,有,有,13500,102,一樓平面,0.0,0,,RPQNMLNKJIPFFAG18CC
羅東鎮,建物,宜蘭縣羅東鎮純精路三段７９號,0.0,住,,,1091114,土地0建物1車位0,全,3,透天厝,住家用,見其他登記事項,1080819,104.82,0,0,1,有,無,無,19800,189,,0.0,0,作為店面使用,RPUOMLRKJIPFFAG09CC
頭城鎮,建物,宜蘭縣頭城鎮協天路６７６號九樓之三,0.0,住,,,1091028,土地0建物2車位1,九層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0970118,101.44,2,2,2,有,有,有,25000,246,坡道平面,0.0,0,,RPTNMLRKJIPFFBG98CC
三星鄉,建物,宜蘭縣三星鄉上將路三段３３１巷１１號３樓,0.0,,特定農業區,甲種建築用地,1091126,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840831,56.28,3,2,2,有,無,有,6500,115,,0.0,0,,RPOOMLQLJIPFFAG58DC
宜蘭市,建物,宜蘭縣宜蘭市縣政二街２１６巷４９號,0.0,農,,,1091117,土地0建物1車位0,見其他登記事項,3,農舍,農舍,鋼筋混凝土造,0971208,361.24,6,4,3,有,無,無,32000,,,0.0,0,,RPVOMLKMJIPFFBG78CC
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中山路一段４７６巷６弄１２號,97.12,住,,,1091114,土地1建物1車位0,全,3,透天厝,住家用,見其他登記事項,0671003,123.54,0,0,3,有,無,無,6000,49,,0.0,0,,RPXNMLMJKIPFFAG78CC
五結鄉,建物,宜蘭縣五結鄉五結中路二段３４３巷１５號,70.55,,鄉村區,乙種建築用地,1091201,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690527,99.2,4,2,2,有,無,有,10000,101,,0.0,0,,RPUNMLMJKIPFFAG58DC
宜蘭市,建物,宜蘭縣宜蘭市文昌路７５號,0.0,商,,,1091128,土地0建物1車位0,全,1,透天厝,商業用,磚造,,32.42,0,0,0,無,無,無,12000,370,,0.0,0,前段及騎樓一樓廁所與屋主共用,RPQNMLOJKIPFFBG38CC
宜蘭市,建物,宜蘭縣宜蘭市泰山路１８８號４樓之５,0.0,住,,,1091122,土地0建物1車位0,四層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0941011,23.1,1,0,1,有,有,有,5500,238,,0.0,0,,RPTOMLRJKIPFFBG09CC
宜蘭市,建物,宜蘭縣宜蘭市黎明三路一段５７巷９號６樓,0.0,住,,,1091128,土地0建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840410,115.78,3,2,2,有,有,有,15000,130,,0.0,0,,RPUOMLRJKIPFFBG56CC
五結鄉,建物,宜蘭縣五結鄉大興路１８７巷８０弄５號,0.0,住,,,1091130,土地0建物1車位0,全,3,透天厝,住家用,見其他登記事項,1070830,159.43,4,3,4,有,無,有,23000,144,,0.0,0,,RPUNMLRJKIPFFAG98CC
五結鄉,建物,宜蘭縣五結鄉利成路一段３１２巷４５號,0.0,,一般農業區,甲種建築用地,1091117,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0701230,124.88,2,2,2,有,無,無,8000,64,,0.0,0,,RPXNMLRJKIPFFAG66CC
