鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義市新榮路１６７號,61.0,商,,,1091030,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0681024,39.57,0,0,0,無,無,無,15000,379,,0.0,0,,RPUOMLLKJIPFFAI68CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市興業西路１３０號１２樓之３,31.26,住,,,1090820,土地2建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931101,188.64,2,2,2,有,有,有,11700,62,坡道平面,0.0,0,起租日為109年8月26日起租金內含每月管理費和車位清潔費1500元有一個含在大公設裡的坡道平面車位可使用,RPSNMLNKJIPFFAI58CC
嘉義市,建物,嘉義市嘉義市彌陀路２６６號１１樓２,0.0,住,,,1091111,土地0建物1車位0,六層,12,套房(1房1廳1衛),住商用,鋼筋混凝土造,0810508,32.84,1,0,1,有,有,有,5400,164,,0.0,0,社會住宅,RPSOMLNKJIPFFAI68CC
嘉義市,建物,嘉義市嘉義市小雅路２０１號１０樓１０,0.0,住,,,1091113,土地0建物1車位0,十層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,48.12,1,0,1,有,無,有,6000,125,,0.0,0,社會住宅,RPTOMLNKJIPFFAI78CC
嘉義市,建物,嘉義市嘉義市小雅路３４３號３樓９,0.0,住,,,1091113,土地0建物1車位0,三層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,28.11,1,0,1,有,有,有,4500,160,,0.0,0,社會住宅,RPVOMLNKJIPFFAI98CC
嘉義市,建物,嘉義市嘉義市西區重慶路１４６號１樓,97.0,住,,,1091113,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0740523,59.39,0,2,1,有,無,無,15000,253,,0.0,0,,RPQNMLOKJIPFFAI48CC
嘉義市,建物,嘉義市嘉義市中山路４３９號,0.0,商,,,1091026,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土磚木造,0390808,116.8,0,3,1,有,無,無,40000,342,,0.0,0,租賃期間含免租金裝潢期。,RPUOMLQKJIPFFAI56CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市民生北路１５１號６樓３,4.37,住,,,1091025,土地3建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820105,41.980000000000004,1,0,1,有,有,有,9000,214,升降平面,0.0,0,含管理費、稅金或水電等費用。,RPUOMLRKJIPFFAI66CC
嘉義市,建物,嘉義市嘉義市彌陀路１３９號１３樓３,0.0,住,,,1091116,土地0建物1車位0,十三層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,61.82,1,0,1,有,有,有,6500,105,,0.0,0,社會住宅,RPTOMLSKJIPFFAI66CC
