編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLRKKHGGFET07DA,27,54.63,住家用,鋼筋混凝土造,83年5月30日,七層,五層 陽台,全筆移轉
RPTNMLRKKHGGFET07DA,27,26.56,住家用,鋼筋混凝土造,83年5月30日,七層,,持分移轉
RPUNMLSJKHGGFDT07DA,1,442.79,住家用,鋼筋混凝土構造,108年10月18日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLTKKHGGFDT07EA,27,165.33,住家用,鋼筋混凝土造,83年7月4日,三層,一層 二層 三層 陽台 平台 屋頂突出物 夾層,全筆移轉
RPSNMLMLKHGGFBT88DA,1,184.88,住家用,鋼筋混凝土造,109年1月8日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQNMLTKKHGGFET07EA,26,29.80,住家用,鋼筋混凝土造,83年11月16日,三層,一層 陽台,全筆移轉
RPQNMLTKKHGGFET07EA,26,20.96,公共設施,鋼筋混凝土造,83年11月16日,三層,,持分移轉
RPPPMLMJKHGGFAT48DA,35,55.06,住家用,鋼筋混凝土造,74年10月4日,三層,一層 二層 三層 陽台 騎樓,持分移轉
RPXNMLOLKHGGFAT86DA,22,91.49,集合住宅,鋼筋混凝土造,88年5月14日,六層,六層 陽台,全筆移轉
RPXNMLOLKHGGFAT86DA,22,31.63,停車空間、機械室、水箱、授電室,鋼筋混凝土造,88年5月14日,六層,,持分移轉
RPPNMLPLKHGGFAT78DA,1,191.73,住家用,鋼筋混凝土造,109年3月6日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLTJKHGGFCT96DA,21,17.28,住家用,鋼筋混凝土造,88年11月30日,五層,二層 陽台,全筆移轉
RPTNMLTJKHGGFCT96DA,21,7.10,梯間、機械室、電信室、台電配電室、水塔、停車空間,鋼筋混凝土造,88年11月30日,五層,,持分移轉
RPUNMLTJKHGGFCT07DA,21,16.11,住家用,鋼筋混凝土造,88年11月30日,五層,三層 陽台,全筆移轉
RPUNMLTJKHGGFCT07DA,21,6.56,梯間、機械室、電信室、台電配電室、水塔、停車空間,鋼筋混凝土造,88年11月30日,五層,,持分移轉
RPROMLPLKHGGFCT66DA,44,102.72,住商用,加強磚造,66年4月8日,二層,一層 二層 騎樓,全筆移轉
RPSNMLOLKHGGFDT66DA,21,11.75,機房　停車間,鋼筋混凝土造,88年12月30日,,,持分移轉
RPSNMLOLKHGGFDT66DA,21,11.75,機房　停車間,鋼筋混凝土造,88年12月30日,,,持分移轉
RPSNMLOLKHGGFDT66DA,21,114.60,住家用,鋼筋混凝土造,88年12月30日,三層,一層 二層 三層 陽台 屋頂突出物 地下層,持分移轉
RPSNMLOLKHGGFDT66DA,21,114.60,住家用,鋼筋混凝土造,88年12月30日,三層,一層 二層 三層 陽台 屋頂突出物 地下層,持分移轉
RPTNMLMJLHGGFAT78DA,27,140.52,店舖及集合住宅,鋼筋混凝土造,83年4月12日,十一層,一層 二層 三層,全筆移轉
RPTNMLMJLHGGFAT78DA,27,21.74,停車空間，受電室，水箱，避難室,鋼筋混凝土造,83年4月12日,十一層,,持分移轉
