編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLRLJIPFFBK56CC,40,140.98,住商用,加強磚造,69年10月20日,二層,,
RPUNMLOJKIPFFBK56CC,21,85.53,集合住宅,鋼筋混凝土造,88年11月23日,九層,,
RPUNMLOJKIPFFBK56CC,21,13.44,集合住宅,鋼筋混凝土造,88年11月23日,九層,,
RPRNMLPKKIPFFDK66CC,2,63.02,商業用,鋼骨造,107年8月1日,一層,,
RPWNMLSJKIPFFDK37CC,27,215.40,住家用,鋼筋混凝土造,83年2月22日,三層,,
RPQNMLPKKIPFFDK56CC,2,62.66,商業用,鋼骨造,107年8月1日,一層,,
RPPNMLLKJHGGFBK47CC,23,62.73,集合住宅，儲藏室浴廁,鋼筋混凝土造,87年6月18日,十層,,
RPPNMLLKJHGGFBK47CC,23,6.89,集合住宅，儲藏室浴廁,鋼筋混凝土造,87年6月18日,十層,,
RPTOMLLLJHGGFDK28CC,3,86.28,住家用,鋼筋混凝土造,106年8月25日,十層,,
RPTOMLLLJHGGFDK28CC,3,53.00,共有部分,鋼筋混凝土造,106年8月25日,十層,,
RPTOMLLLJHGGFDK28CC,3,17.82,共有部分,鋼筋混凝土造,106年8月25日,十層,,
RPVNMLOJJHGGFBK28CC,28,115.56,住家用,鋼筋混凝土造,81年9月30日,,,
RPWNMLPJJHGGFBK48CC,32,134.00,見其他登記事項,加強磚造,78年6月14日,二層,,
RPSOMLPJJHGGFDK38CC,14,81.66,住宅、停車空間、樓梯間、騎樓,鋼筋混凝土造,96年5月15日,四層,,
RPVNMLNJKHGGFFK68CC,6,99.28,住商用,鋼筋混凝土造,103年12月16日,四層,,
RPUNMLMJKHGGFBK08CC,18,732.71,住商用,鋼造,92年1月20日,一層,,
RPUNMLRJJHGGFDK68CC,3,137.40,住商用、停車空間,鋼筋混凝土造,107年5月4日,四層,,
RPVPMLRJJHGGFFK56CC,10,304.41,一般零售業、一般事務所,ＲＣ造,99年12月6日,三層,,
