鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
花蓮市,建物,花蓮縣花蓮市中央路三段６１３號,0.0,住,,,1091014,土地0建物0車位0,三層,3,套房(1房1廳1衛),住商用,鋼筋混凝土造,0780621,39.66,1,1,1,有,無,有,8000,202,,0.0,0,,RPUNMLLKJIPFFAU17CC
花蓮市,建物,花蓮縣花蓮市中央路三段６１３號,0.0,住,,,1091014,土地0建物0車位0,三層,3,套房(1房1廳1衛),住商用,鋼筋混凝土造,0780621,39.66,1,1,1,有,無,無,8500,214,,0.0,0,,RPXNMLLKJIPFFAU47CC
花蓮市,建物,花蓮縣花蓮市中山路３０９號,0.0,商,,,1091027,土地0建物0車位0,三層,3,套房(1房1廳1衛),住商用,鋼筋混凝土造,0690101,36.37,1,1,1,有,無,有,10000,275,,0.0,0,,RPQOMLMKJIPFFAU07DC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路二段２８９號,108.0,住,,,1091101,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0920828,260.02,4,2,5,有,無,有,20000,77,,0.0,0,,RPTNMLMKJIPFFAU37EC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街６６巷４之１號２樓,9.5,商,,,1091018,土地1建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730919,48.75,1,1,1,有,無,有,7000,144,,0.0,0,,RPXNMLNKJIPFFAU77DC
花蓮市,建物,花蓮縣花蓮市明心街１２２號二樓三樓C室,0.0,住,,,1091026,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1051228,28.09,1,0,1,有,無,有,8500,303,,0.0,0,,RPQNMLRKJIPFFAU37CC
吉安鄉,土地,海濱段250-2地號,2512.4,,一般農業區,農牧用地,1091103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,6,,0.0,0,,RPROMLRKJIPFFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市介林街１２號,81.0,住,,,1091117,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土加強磚造,0660809,126.26,2,3,2,有,無,有,10000,79,,0.0,0,,RPUOMLSKJIPFFAU97CC
花蓮市,房地(土地+建物),花蓮縣花蓮市介林街１２號,81.0,住,,,1091117,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0660809,126.26,0,0,0,無,無,無,10000,79,,0.0,0,,RPPNMLTKJIPFFAU47CC
