鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,建物,基隆市信義區東明路７７巷７弄１號５樓,0.0,住,,,1091012,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820518,139.19,3,2,2,有,無,有,13500,97,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXNMLMKJIPFFBC48CC
中正區,建物,基隆市中正區立德路５７號,0.0,住,,,1091012,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660716,68.88,4,1,1,有,無,有,11500,167,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOOMLMKJIPFFBC67CC
仁愛區,建物,基隆市仁愛區仁三路３巷６號３樓,0.0,住,,,1091015,土地0建物1車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790417,36.49,1,1,1,有,無,有,9000,247,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPOMLMKJIPFFBC77CC
信義區,建物,基隆市信義區義七路１０巷３３號４樓,0.0,商,,,1091014,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590413,58.59,2,2,1,有,無,有,12000,205,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLMKJIPFFBC97CC
信義區,建物,基隆市信義區東光路２０５巷４１號５樓,0.0,住,,,1091023,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,94.81,3,2,2,有,無,有,11000,116,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPTOMLMKJIPFFBC18CC
仁愛區,建物,基隆市仁愛區獅球路１３９之８號４樓,0.0,住,,,1091015,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660113,68.95,3,1,1,有,無,有,7000,102,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPVOMLMKJIPFFBC38CC
信義區,建物,基隆市信義區東信路３１０巷８５號１樓,0.0,住,,,1091022,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750508,44.13,2,1,1,有,無,有,7000,159,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPWOMLMKJIPFFBC48CC
信義區,建物,基隆市信義區東峰街１２巷１２號,0.0,住,,,1091023,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0640207,86.18,3,1,2,有,無,有,10000,116,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXOMLMKJIPFFBC58CC
仁愛區,建物,基隆市仁愛區南榮路４５５巷１５號,0.0,住,,,1091023,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750806,89.04,2,2,1,有,無,有,12000,135,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQPMLMKJIPFFBC97CC
仁愛區,建物,基隆市仁愛區南新街２７之乙號,0.0,住,,,1091028,土地0建物1車位0,見其他登記事項,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670713,88.02,3,2,1,有,無,有,7500,85,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPRPMLMKJIPFFBC08CC
中山區,建物,基隆市中山區復興路２９７巷８之１號,0.0,住,,,1091015,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691107,82.49,5,1,2,有,無,有,12000,145,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLMKJIPFFCC08CC
安樂區,建物,基隆市安樂區中和路１６８巷１弄１號３樓,0.0,住,,,1091022,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870710,117.35,3,2,1,有,無,有,8000,68,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLMKJIPFFCC18CC
中山區,建物,基隆市中山區安一路３１號４樓,0.0,商,,,1091029,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831125,76.77,2,1,1,有,無,有,10000,130,,0.0,0,108年度基隆市社宅包租代管第2期計畫,RPWOMLMKJIPFFCC58CC
暖暖區,建物,基隆市暖暖區碇內街３５１號,0.0,住,,,1091029,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,127.82000000000001,3,2,2,有,無,有,11000,86,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOPMLMKJIPFFCC87CC
安樂區,建物,基隆市安樂區武嶺街２６３之２號３樓,0.0,住,,,1091027,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650113,77.65,3,2,1,有,無,有,13500,174,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQPMLMKJIPFFCC08CC
安樂區,建物,基隆市安樂區武聖街１５４號５樓,0.0,住,,,1091027,土地0建物1車位0,五層,,公寓(5樓含以下無電梯),,,,96.74,3,2,1,有,無,有,9000,93,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPVNMLNKJIPFFCC48CC
