鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北屯區,土地,碧柳段179地號,3049.12,住,,,1081028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,184400,60,,0.0,0,,RPVOMLLKJIPFFBB18CC
北區,房地(土地+建物),臺中市北區東光路４００號９樓,10.15,住,,,1091105,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871019,92.14,3,2,2,有,有,有,12150,132,,0.0,0,臺中市包租代管案件租金市價打9折。,RPRPMLLKJIPFFBB87CC
北區,房地(土地+建物),臺中市北區健行路４４３號１４樓之３６,3.96,其他,,,1091018,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,33.83,1,0,1,有,有,有,6500,192,,0.0,0,,RPVPMLLKJIPFFBB28CC
北區,房地(土地+建物),臺中市北區健行路４４３號１３樓之３２,5.04,其他,,,1091021,土地1建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0701102,44.4,1,0,1,有,有,有,6300,142,,0.0,0,,RPPQMLLKJIPFFBB77CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路三段３０號１４樓之１,12.45,住,,,1091028,土地1建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,138.45,3,2,2,有,有,無,31000,224,,0.0,0,起租日:109/12/10租金總額含稅。,RPRQMLLKJIPFFBB97CC
北區,房地(土地+建物)+車位,臺中市北區北平四街５號１１F３,8.55,商,,,1091028,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.59,1,1,1,有,有,有,21000,341,坡道平面,28.35,0,,RPSQMLLKJIPFFBB08CC
北區,房地(土地+建物)+車位,臺中市北區北平四街５號１１F５,8.55,商,,,1091028,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.59,1,1,1,有,有,有,21000,341,坡道平面,28.35,0,,RPUQMLLKJIPFFBB28CC
北區,房地(土地+建物)+車位,臺中市北區北平四街５號１１F６,8.55,商,,,1091014,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.59,1,1,1,有,有,有,22000,357,坡道平面,28.35,0,,RPVQMLLKJIPFFBB38CC
北區,房地(土地+建物)+車位,臺中市北區北平四街５號１１F７,8.55,商,,,1091027,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.59,1,1,1,有,有,有,20000,325,坡道平面,28.35,0,,RPWQMLLKJIPFFBB48CC
西屯區,房地(土地+建物),臺中市西屯區上安路８４巷９號,26.57,住,,,1091110,土地1建物1車位0,見其他登記事項,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,0860327,101.46,0,2,2,有,有,有,20000,197,,0.0,0,,RPWNMLLKJIPFFCB28CC
南區,房地(土地+建物),臺中市南區工學北路８６號８樓之４９,1.83,商,,,1091110,土地1建物1車位0,八層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.47,1,0,0,無,有,有,6000,197,,0.0,0,,RPPOMLLKJIPFFAB47CC
西區,房地(土地+建物)+車位,臺中市西區忠明南路１１０號４樓之６,57.96,住,,,1091014,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,57.96,2,2,1,有,有,有,29800,514,坡道機械,0.0,0,,RPQUMLLKJIPFFAB18CC
神岡區,房地(土地+建物),臺中市神岡區岸裡里大富路１２號,542.01,其他,,,1091101,土地2建物1車位0,見其他登記事項,1,工廠,工業用,見其他登記事項,1071221,170.34,0,0,1,有,無,無,40000,,,0.0,0,,RPTOMLLKJIPFFDB18CC
神岡區,房地(土地+建物),臺中市神岡區岸裡里大富路１６號,528.66,其他,,,1091101,土地2建物1車位0,見其他登記事項,1,工廠,工業用,見其他登記事項,1071221,157.6,0,0,1,有,無,無,35000,,,0.0,0,,RPUOMLLKJIPFFDB28CC
烏日區,房地(土地+建物),臺中市烏日區太明路成豐巷１５７號,2269.0,,特定農業區,農牧用地,1091013,土地1建物1車位0,見其他登記事項,4,農舍,農舍,鋼造,0820720,222.91,0,0,0,無,無,無,113520,,,0.0,0,只承租本地號面積約1299.18平方公尺約393坪建物面積約1738.85平方公尺約526坪,RPWOMLLKJIPFFIB98CC
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５２７號１１F３,14.22,住,,,1091012,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080530,69.2,2,1,1,有,有,有,20000,289,坡道平面,29.78,0,,RPPPMLLKJIPFFIB38CC
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路５７巷５號３樓,14.04,住,,,1091102,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810215,101.6,3,2,2,有,有,有,13500,133,坡道平面,0.0,0,臺中市包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPTOMLLKJIPFFJB78CC
豐原區,房地(土地+建物),臺中市豐原區成功路１３０號,165.58,住,,,1090824,土地1建物1車位0,見其他登記事項,1,店面(店鋪),住家用,見其他登記事項,1071207,73.02,0,0,0,無,無,無,22000,301,,0.0,0,,RPPNMLMKJIPFFDB97EC
西區,房地(土地+建物),臺中市西區忠明南路１１２號８樓之３,84.51,住,,,1091028,土地1建物1車位0,八層,,住宅大樓(11層含以上有電梯),,,,84.51,3,2,1,有,有,有,35236,417,,0.0,0,,RPOOMLMKJIPFFAB47CC
南區,房地(土地+建物),臺中市南區德富路３９１號１樓,105.0,住,,,1091109,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0761029,63.58,0,0,0,無,無,無,15000,236,,0.0,0,,RPTOMLMKJIPFFAB97CC
西區,房地(土地+建物)+車位,臺中市西區忠明南路１２２號２４樓之３,17.53,住,,,1091021,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871030,210.82999999999998,4,2,2,有,有,有,28300,134,坡道平面,0.0,0,冷氣冰箱洗衣機.床組傢電全,RPOPMLMKJIPFFAB57CC
西區,房地(土地+建物)+車位,臺中市西區忠明南硌１２２號１３樓之８ ，１４樓之８,42.87,住,,,1091030,土地1建物1車位1,見其他登記事項,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871030,303.09000000000003,5,2,4,有,有,有,26400,87,坡道平面,0.0,0,,RPPPMLMKJIPFFAB67CC
西屯區,房地(土地+建物),臺中市西屯區青海路二段４４０號１３樓之５,54.08,住,,,1091105,土地1建物1車位0,十三層,,住宅大樓(11層含以上有電梯),,,,54.08,2,2,1,有,有,有,34500,638,,0.0,0,,RPPOMLMKJIPFFCB77CC
西屯區,建物,臺中市西屯區大墩十七街７０號三樓,0.0,住,,,1091024,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800321,150.41,3,2,2,有,有,有,18000,120,,0.0,0,租金含管理費。,RPUPMLMKJIPFFCB38CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路２０２號４樓之１,43.3,其他,,,1091014,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881025,265.69,4,2,3,有,有,有,27400,103,坡道平面,0.0,0,冷氣.冰箱.洗衣機.床組..家電齊全,RPWPMLMKJIPFFCB58CC
北屯區,建物,臺中市北屯區松竹路一段９３７號八樓之２,0.0,住,,,1091023,土地0建物1車位1,八層,21,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,172.34,3,2,2,有,有,有,25000,145,坡道平面,35.56,0,,RPXNMLMKJIPFFBB38CC
北區,建物,臺中市北區忠明路２１１號１１樓之１,0.0,住,,,1091023,土地0建物1車位0,十一層,12,辦公商業大樓,商業用,鋼筋混凝土造,0830810,77.17,0,1,1,有,有,無,8000,104,,0.0,0,,RPOOMLMKJIPFFBB57CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段２８８號１０樓之２３,10.16,住,,,1091103,土地1建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,92.32,2,2,2,有,有,有,30000,325,,0.0,0,起租日:109/12/26租金總額含稅含管理費。,RPWPMLMKJIPFFBB48CC
北區,建物,臺中市北區忠明路３２７之１號,0.0,住,,,1091017,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960913,256.09000000000003,4,2,2,有,有,有,28000,109,坡道平面,30.2,0,,RPUQMLMKJIPFFBB38CC
北區,房地(土地+建物),臺中市北區文武街２之７號,59.93,住,,,1091018,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0970123,120.05,0,2,2,有,有,有,15000,125,,0.0,0,,RPVNMLNKJIPFFBB28CC
北屯區,車位,臺中市北屯區文心路四段２８８號等公共設施,0.0,,,,1091107,土地0建物0車位1,,,其他,,,,27.23,0,0,0,有,有,無,3500,,坡道平面,0.0,3500,含清潔費,RPOOMLNKJIPFFBB67CC
北屯區,房地(土地+建物),臺中市北屯區后庄一街１６６號８樓,24.44,住,,,1091108,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820805,38.010000000000005,3,2,2,有,無,無,16000,421,,0.0,0,,RPWSMLNKJIPFFBB88CC
西屯區,土地,鑫大鵬段174地號,342.34,住,,,1091106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,46350,135,,0.0,0,,RPQQMLNKJIPFFCB18CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段１３之５號,27.86,住,,,1091020,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770615,156.23000000000002,0,0,0,無,有,有,20000,128,,0.0,0,,RPUQMLNKJIPFFCB58CC
西屯區,房地(土地+建物)+車位,臺中市西屯區長安路二段１３１巷１０８號７樓之３,17.62,住,,,1091026,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021105,86.23,2,2,2,有,有,有,20000,232,坡道平面,35.97,0,,RPORMLNKJIPFFCB08CC
西區,房地(土地+建物),臺中市西區大全街３７-５號２０２室,4.69,住,,,1091101,土地1建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0900215,19.07,1,0,1,有,無,有,8500,446,,0.0,0,,RPPPMLNKJIPFFAB77CC
西區,房地(土地+建物),臺中市西區大全街３７-５號２０１室,4.41,住,,,1091014,土地1建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0900215,17.95,1,0,1,有,無,有,8500,474,,0.0,0,租賃期間自109/10/16至110/10/31日止合計共1年16天,RPQPMLNKJIPFFAB87CC
沙鹿區,房地(土地+建物),臺中市沙鹿區向上路六段７２１號１樓之３,25.0,住,,,1091113,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080723,44.91,2,2,1,有,無,有,16500,367,,0.0,0,,RPPOMLNKJIPFFFB18CC
大雅區,房地(土地+建物),臺中市大雅區永和路六甲巷１０之６號,104.0,住,,,1091020,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850412,220.59,5,3,3,有,無,有,19800,90,,0.0,0,,RPSNMLNKJIPFFHB58CC
南區,房地(土地+建物),臺中市南區工學北路８６號６樓之５３,1.65,商,,,1091114,土地1建物1車位0,六層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.490000000000002,1,0,0,無,有,有,6000,211,,0.0,0,,RPPNMLOKJIPFFAB67CC
西區,房地(土地+建物)+車位,臺中市西區精誠路６８號１０樓之６,17.26,住,,,1091111,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830926,185.97,3,2,2,有,有,有,28000,151,坡道平面,0.0,0,,RPQNMLOKJIPFFAB77CC
西區,房地(土地+建物),臺中市西區忠明南路１１６號３樓之７,11.67,住,,,1091114,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,128.33,0,0,0,無,有,有,27000,210,,0.0,0,,RPSNMLOKJIPFFAB97CC
