編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLSKKHGGFBP68DA,40,67.98,住商用,加強磚造,69年8月15日,二層,一層 二層 電梯樓梯間,持分移轉
RPPNMLSKKHGGFBP68DA,40,67.98,住商用,加強磚造,69年8月15日,二層,一層 二層 電梯樓梯間,持分移轉
RPWNMLKLKHGGFAP58DA,24,221.07,住家用,鋼筋混凝土造,86年7月17日,三層,一層 二層 三層,全筆移轉
RPPNMLNLKHGGFEP58DA,2,156.36,住家用,鋼筋混凝土造,108年8月2日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLNLKHGGFEP98DA,45,44.41,住商用,加強磚造,64年8月27日,二層,一層 二層 騎樓,持分移轉
RPTNMLMLKHGGFDP78DA,23,148.72,農舍,鋼筋混凝土加強磚造,87年1月22日,一層,一層,全筆移轉
RPQNMLNLKHGGFCP48DA,,185.55,住家用,鋼筋混凝土造,109年9月7日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLPLKHGGFFP66EA,24,26.58,共有部份,鋼筋混凝土造,86年5月1日,四層,,持分移轉
RPSNMLPLKHGGFFP66EA,24,191.59,店舖住宅、停車空間,鋼筋混凝土造,86年5月1日,四層,一層 二層 三層 四層 騎樓 見其他登記事項,全筆移轉
RPTOMLPJKHGGFCP88DA,58,54.02,住家用,木石磚造,52年7月1日,一層,一層,全筆移轉
RPRNMLQLKHGGFAP68DA,17,185.74,停車空間集合住宅,鋼筋混凝土造,92年9月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLMLKHGGFAP08DA,1,263.78,住宅、樓梯間,鋼筋混凝土造,108年12月16日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLPLKHGGFAP68DA,25,2.14,共有部份,鋼筋混凝土造,85年7月22日,,,持分移轉
RPSNMLPLKHGGFAP68DA,25,21.17,共有部份,鋼筋混凝土造,85年7月22日,,,持分移轉
RPSNMLPLKHGGFAP68DA,25,94.02,住家用,鋼筋混凝土造,85年7月22日,八層,四層 陽台 花台,全筆移轉
RPUNMLOLKHGGFFP66DA,20,70.54,住家用,鋼筋混凝土造,89年8月25日,八層,三層 陽台,全筆移轉
RPUNMLOLKHGGFFP66DA,20,7.42,地下室、停車位,鋼筋混凝土造,89年8月25日,八層,,持分移轉
RPUNMLOLKHGGFFP66DA,20,9.66,共有部份,鋼筋混凝土造,89年8月25日,八層,,持分移轉
RPQNMLOLKHGGFDP68DA,15,16.31,住家用,鋼筋混凝土造,95年8月3日,五層,五層,全筆移轉
RPQNMLOLKHGGFDP68DA,15,6.96,設備空間、梯廳、停車空間,鋼筋混凝土造,95年8月3日,五層,,持分移轉
RPQNMLOLKHGGFDP68DA,15,5.37,梯廳、走廊、梯間、水箱,鋼筋混凝土造,95年8月3日,五層,,持分移轉
RPQNMLPLKHGGFFP98DA,25,163.36,住家用,鋼筋混凝土造,84年11月27日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPUNMLMJLHGGFDP78DA,14,11.81,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPUNMLMJLHGGFDP78DA,14,26.48,集合住宅,鋼筋混凝土造,96年2月5日,十三層,三層 陽台,全筆移轉
RPUNMLMJLHGGFDP78DA,14,3.73,走廊,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPXNMLMJLHGGFAP78DA,27,197.70,住家用,鋼筋混凝土造,82年10月6日,四層,一層 二層 三層 四層,全筆移轉
RPVNMLQLKHGGFAP09DA,1,158.86,住宅、停車空間,鋼筋混凝土造,109年5月1日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLQLKHGGFCP88EA,38,159.64,住商用,鋼筋混凝土造,72年5月30日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPWNMLOLKHGGFAP09EA,1,239.92,住宅、樓梯間,鋼筋混凝土造,108年9月20日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLNJLHGGFAP38EA,20,14.18,住家用,鋼骨造,90年1月17日,四層,二層,全筆移轉
RPRNMLNJLHGGFAP38EA,20,5.19,共有部份,鋼骨造,90年1月17日,四層,,持分移轉
RPROMLPJLHGGFAP68EA,28,141.06,住家用,鋼筋混凝土加強磚造,81年10月7日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLPJLHGGFAP68EA,29,45.57,住家用,鋼筋混凝土造,81年1月13日,六層,一層 平台,全筆移轉
RPSNMLPJLHGGFAP68EA,29,6.58,共有部份,鋼筋混凝土造,81年1月13日,六層,,持分移轉
RPTNMLPJLHGGFAP78EA,21,99.94,住家用,鋼筋混凝土造,88年9月26日,五層,二層 三層 陽台,全筆移轉
RPTNMLPJLHGGFAP78EA,21,19.15,停車空間,鋼筋混凝土造,88年9月26日,五層,,持分移轉
RPTNMLPJLHGGFAP78EA,21,19.45,共有部份,鋼筋混凝土造,88年9月26日,五層,,持分移轉
RPQNMLPLKHGGFAP58EA,28,100.95,住家用,鋼筋混凝土造,82年3月1日,八層,五層 陽台,全筆移轉
RPQNMLPLKHGGFAP58EA,28,26.44,共有部份,鋼筋混凝土造,82年3月1日,八層,,持分移轉
RPPNMLMJLHGGFDP28DA,7,194.43,住宅、停車空間、水箱,鋼筋混凝土造,102年10月16日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPSNMLMJLHGGFDP58DA,41,175.39,住商用,加強磚造,69年5月20日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPRNMLPJLHGGFBP58DA,25,252.35,住家用,鋼筋混凝土造,84年8月31日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPPNMLLLKHGGFAP97DA,1,303.08,住家用,鋼筋混凝土造,108年9月20日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLLLKHGGFAP97DA,1,131.21,停車空間,鋼筋混凝土造,108年9月20日,四層,,持分移轉
RPROMLKLKHGGFAP18DA,29,158.89,住商用,鋼筋混凝土造,81年5月4日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPTNMLOJLHGGFEP98DA,42,109.88,住商用,加強磚造,68年4月30日,二層,一層 二層 騎樓,全筆移轉
RPPNMLSJLHGGFAP68EA,22,29.23,住家用,鋼筋混凝土造,88年2月2日,十層,九層 陽台,全筆移轉
RPPNMLSJLHGGFAP68EA,22,1.84,共有部份,鋼筋混凝土造,88年2月2日,十層,,持分移轉
RPPNMLSJLHGGFAP68EA,22,5.68,共有部份,鋼筋混凝土造,88年2月2日,十層,,持分移轉
RPPNMLSJLHGGFAP68EA,22,4.56,共有部份,鋼筋混凝土造,88年2月2日,十層,,持分移轉
RPPNMLPJLHGGFBP38DA,1,208.44,住家用,鋼筋混凝土造,109年5月1日,三層,一層 二層 三層 陽台,全筆移轉
RPROMLOKJHGGFAP48EA,26,85.96,住家用,鋼筋混凝土造,83年11月15日,十二層,九層 陽台 花台,全筆移轉
RPROMLOKJHGGFAP48EA,26,13.91,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPROMLOKJHGGFAP48EA,26,15.56,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQOMLOKJHGGFAP38EA,26,16.90,住家用,鋼筋混凝土造,83年10月6日,九層,九層,全筆移轉
RPQOMLOKJHGGFAP38EA,26,4.67,共有部份,鋼筋混凝土造,83年10月6日,九層,,持分移轉
RPQOMLOKJHGGFAP38EA,26,2.83,共有部份,鋼筋混凝土造,83年10月6日,九層,,持分移轉
