鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,建物,臺北市中山區長安東路二段２５６號,0.0,商,,,1091021,土地0建物1車位0,一層,14,辦公商業大樓,商業用,鋼筋混凝土造,0720903,65.48,0,0,0,無,有,有,85000,1298,,0.0,0,,RPQNMLLKJIPFFCA57CC
中山區,建物,臺北市中山區雙城街３７巷３號３樓,0.0,商,,,1091026,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0790724,116.23,2,2,2,有,有,有,32000,275,,0.0,0,,RPTNMLLKJIPFFCA87CC
內湖區,建物,臺北市內湖區環山路一段２８號１７樓之１,90.23,住,,,1091027,土地0建物1車位2,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0981007,414.40999999999997,3,2,2,有,無,有,230000,555,坡道平面,64.64,0,,RPOOMLLKJIPFFCA47CC
內湖區,建物,臺北市內湖區東湖路１２２號２樓,0.0,住,,,1091029,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0861204,338.77,0,0,0,無,有,無,120000,354,,0.0,0,,RPQOMLLKJIPFFCA67CC
中山區,建物,臺北市中山區中山北路二段１８３號１４樓之２,0.0,商,,,1091101,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080604,91.03,2,2,1,有,有,有,74000,813,,0.0,0,,RPSOMLLKJIPFFCA87CC
中山區,建物,臺北市中山區林森北路５８７號１０樓之７,0.0,商,,,1091101,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.76,2,2,1,有,有,有,57000,635,,0.0,0,,RPUOMLLKJIPFFCA08CC
中山區,建物,臺北市中山區伊通街１９巷１４號,0.0,商,,,1091103,土地0建物0車位0,一層,2,套房(1房1廳1衛),,加強磚造,,16.61,1,0,1,有,無,有,9000,542,,0.0,0,此為分租套房，第一層共分成4間，一間平均面積約為16.61平方公尺。,RPPPMLLKJIPFFCA67CC
中山區,建物,臺北市中山區農安街２４號三樓,0.0,商,,,1091104,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0621012,31.11,1,0,1,有,無,有,9300,299,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為31.11平方公尺。,RPQPMLLKJIPFFCA77CC
中山區,建物,臺北市中山區農安街２４號三樓,0.0,商,,,1091104,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0621012,31.11,1,0,1,有,無,有,12300,395,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為31.11平方公尺。,RPSPMLLKJIPFFCA97CC
