鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金湖鎮,土地,中五劃段157地號,702.88,農,,,1110303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3865840,5500,,0.0,0,,RPRNMLNJLHHGFAW09DA,0.0,0.0,0.0,無,001
金湖鎮,土地,太武段1276地號,286.31,都市：其他:公園用地,,,1110208,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,23052,,0.0,0,包含公共設施保留地用地；,RPXNMLSJKHHGFAW47DA,0.0,0.0,0.0,無,002
金城鎮,土地,歐厝段774地號,2018.1,農,,,1110211,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1487,,0.0,0,,RPQNMLLKKHHGFAW78DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下２９號三樓之７,16.87,都市：其他:自然村專用區,,,1110208,土地1建物1車位0,三層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050126,34.96,1,0,1,有,有,2000000,57208,,0.0,0,,RPTNMLKKKHHGFAW98DA,22.46,0.0,3.46,有,003
金湖鎮,房地(土地+建物),金門縣金湖鎮環島南路湖前段２號,182.7,都市：其他:自然村專用區,,,1110211,土地2建物2車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880615,449.43,3,1,2,有,無,35700000,79434,,0.0,0,,RPUNMLOKKHHGFAW86DA,413.88,11.85,23.7,無,
金寧鄉,土地,榜林村測段41地號,40.63,都市：其他:自然村專用區,,,1110209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,24612,,0.0,0,未登記建物；,RPTNMLOKKHHGFAW76DA,0.0,0.0,0.0,無,
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５２２號二樓,42.43,都市：其他:自然村專用區,,,1110215,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1041230,72.67999999999999,2,2,2,有,無,3250000,44717,,0.0,0,,RPUNMLRKKHHGFAW17DA,64.9,0.0,2.34,無,004
金城鎮,房地(土地+建物),金門縣金城鎮民生路４５巷３０號,30.55,商,,,1110210,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0670915,85.38,5,2,3,有,無,7000000,81986,,0.0,0,,RPPNMLSKKHHGFAW76DA,85.38,0.0,0.0,無,
金城鎮,土地,舊金城段619地號,189.0,農,,,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,1852,,0.0,0,,RPPNMLLKKHHGFAW68DA,0.0,0.0,0.0,無,
