鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
屏東市,土地,和興段602-1地號,43.52,,一般農業區,交通用地,1110302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,184004,4228,,0.0,0,協議價購；,RPOOMLLJLHHGFAT38DA,0.0,0.0,0.0,無,
佳冬鄉,土地,玉光段897地號,1.61,住,,,1110301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12610,7832,,0.0,0,,RPPNMLRJLHHGFFT96EA,0.0,0.0,0.0,無,0001
恆春鎮,土地,五里亭段948地號,736.19,,一般農業區,農牧用地,1110301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,815,,0.0,0,本買賣標的為裡地未鄰接道路,RPSNMLSJLHHGFET17DA,0.0,0.0,0.0,無,
屏東市,土地,明正段165-1地號,44.92,住,,,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,844433,18799,,0.0,0,協議價購；,RPSNMLRLJHHGFAT66DA,0.0,0.0,0.0,無,0002
獅子鄉,土地,獅子段73地號,10000.0,,山坡地保育區,林業用地,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,30,,0.0,0,,RPTNMLLKKHHGFFT66DA,0.0,0.0,0.0,無,
長治鄉,土地,興華段729地號,1143.07,,一般農業區,農牧用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,3324,,0.0,0,,RPPOMLOKKHHGFAT88EA,0.0,0.0,0.0,無,0003
鹽埔鄉,房地(土地+建物),屏東縣鹽埔鄉忠誠街３２號五樓之三,14.65,,鄉村區,乙種建築用地,1110207,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850729,56.19,1,0,1,有,無,900000,16017,,0.0,0,,RPRNMLPKKHHGFBT56EA,25.83,0.0,4.01,有,
恆春鎮,土地,頂水泉段322地號,454.29,,國家公園區,,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,4623,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKKHHGFET76DA,0.0,0.0,0.0,無,
新埤鄉,土地,南岸段159地號,86.0,,鄉村區,乙種建築用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,5814,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLRKKHHGFCT07DA,0.0,0.0,0.0,無,0004
東港鎮,土地,東港段253地號,115.87,住,,,1110207,土地1建物0車位0,,,其他,,,,0.0,4,2,3,有,無,2334000,20143,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPVNMLLKKHHGFDT66DA,0.0,0.0,0.0,無,
獅子鄉,土地,草埔段599-1地號,56.0,,鄉村區,乙種建築用地,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1786,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQKKHHGFFT07EA,0.0,0.0,0.0,無,
佳冬鄉,土地,武丁段257地號,1655.75,,一般農業區,農牧用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,1027,,0.0,0,農作物；,RPPNMLSKKHHGFFT07EA,0.0,0.0,0.0,無,
萬丹鄉,土地,社上段1172地號,328.41,,鄉村區,乙種建築用地,1110208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2237000,6812,,0.0,0,已興建農舍套繪管制,RPSNMLSKKHHGFAT86EA,0.0,0.0,0.0,無,0005
里港鄉,土地,土庫段169-229地號,1261.0,,一般農業區,農牧用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1387100,1100,,0.0,0,,RPQNMLRKKHHGFBT56DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿自由路９５號三樓之三,12.02,住,,,1110207,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720906,45.980000000000004,1,0,1,有,無,1800000,39147,,0.0,0,,RPWNMLPKKHHGFAT86DA,36.71,0.0,3.46,無,0006
萬丹鄉,土地,新社皮段1212地號,322.75,,鄉村區,乙種建築用地,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3330000,10318,,0.0,0,地清或未辦繼承標售；,RPUNMLLLKHHGFAT98DA,0.0,0.0,0.0,無,
屏東市,土地,龍華段1523地號,79.83,,鄉村區,乙種建築用地,1110214,土地2建物0車位0,,,其他,,,,0.0,1,1,1,有,無,800000,10021,,0.0,0,未登記建物；,RPPNMLSKKHHGFAT09DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿信義路１９２號,99.0,住,,,1110209,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0660125,149.88,3,2,3,有,無,5000000,33360,,0.0,0,,RPUPMLTJKHHGFAT17DA,149.88,0.0,0.0,無,
鹽埔鄉,土地,大仁段971地號,3375.73,,一般農業區,農牧用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,1422,,0.0,0,,RPRNMLRKKHHGFBT66DA,0.0,0.0,0.0,無,0007
琉球鄉,土地,花矸段655-12地號,111.52,住,,,1110214,土地2建物0車位0,,,其他,,,,0.0,6,1,7,有,無,8000000,71736,,0.0,0,未登記建物；,RPXNMLOKKHHGFDT17DA,0.0,0.0,0.0,無,0008
新園鄉,土地,新吉段1181地號,1280.0,,特定農業區,農牧用地,1110213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13545000,10582,,0.0,0,土地增值稅未包含在總價內未登記建物；,RPUNMLOKKHHGFDT86DA,0.0,0.0,0.0,無,
林邊鄉,土地,鎮安段1084-2地號,781.52,,一般農業區,水利用地,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1203541,1540,,0.0,0,協議價購；,RPTNMLLKKHHGFDT09DA,0.0,0.0,0.0,無,
林邊鄉,土地,鎮安段1084-3地號,843.1,,一般農業區,水利用地,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1298374,1540,,0.0,0,協議價購；,RPUNMLLKKHHGFDT56DA,0.0,0.0,0.0,無,
崁頂鄉,土地,頂義段136-1地號,113.08,農,,,1110209,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,478660,4233,,0.0,0,,RPTNMLQKKHHGFDT96DA,0.0,0.0,0.0,無,0009
南州鄉,土地,壽元段1516地號,1972.43,,一般農業區,農牧用地,1110213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3045000,1544,,0.0,0,,RPRNMLSKKHHGFDT07EA,0.0,0.0,0.0,無,0010
枋寮鄉,土地,中寮段943地號,118.11,住,,,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1965150,16638,,0.0,0,,RPSNMLLLKHHGFFT76EA,0.0,0.0,0.0,無,0011
長治鄉,土地,長豐段240-1地號,978.56,農,,,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,4905,,0.0,0,,RPROMLLLKHHGFAT88EA,0.0,0.0,0.0,無,0012
