鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1101114,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,36.0,1,1,1,有,無,有,8500,236,,0.0,0,,RPQOMLOLJIGGFAV56CC
台東市,房地(土地+建物),臺東縣臺東市福建路２１９號,86.0,商,,,1101122,土地1建物1車位0,全,4,透天厝,騎樓、店鋪、住宅、樓梯間,ＲＣ造,1071107,301.11,4,2,6,有,無,有,60000,199,,0.0,0,,RPSOMLQLJIGGFAV96CC
台東市,建物,臺東縣臺東市興安路一段１０３號,29.75,住,,,1101127,土地0建物1車位0,二層,2,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1060831,29.75,1,1,1,有,無,有,7600,255,,0.0,0,,RPPNMLNJKIGGFAV78CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1101129,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,29.0,1,1,1,有,無,有,8500,293,,0.0,0,,RPRNMLNJKIGGFAV98CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,174.0,住,,,1101201,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,19.0,1,1,1,有,無,有,7500,395,,0.0,0,,RPSNMLNJKIGGFAV09CC
台東市,房地(土地+建物),臺東縣臺東市廣東路６７號,90.0,住,,,1101123,土地1建物1車位0,一層,1,其他,商業用,木造,,90.0,3,0,1,有,無,無,12000,133,,0.0,0,,RPSNMLLLKIGGFAV09CC
台東市,房地(土地+建物),臺東縣臺東市中興路六段２００號,442.21,,特定農業區,農牧用地,1101226,土地1建物1車位0,二層,2,農舍,農舍,有牆鋼架造,0840324,246.19,5,1,3,有,無,有,20000,,,0.0,0,,RPTNMLKKJHHGFAV88CC
台東市,建物,臺東縣臺東市臺東市連航路８８巷３５號,79.33,住,,,1101218,土地0建物1車位0,全,3,透天厝,店舖、住宅、樓梯間,ＲＣ造,0950925,79.33,2,1,1,有,無,有,12000,151,,0.0,0,,RPQNMLMKJHHGFAV78CC
台東市,建物,臺東縣臺東市臺東市連航路８８巷３１號,158.66,住,,,1101220,土地0建物1車位0,全,3,透天厝,店舖、住宅、樓梯間,ＲＣ造,0950925,158.66,3,1,1,有,無,有,17000,107,,0.0,0,,RPRNMLMKJHHGFAV88CC
台東市,房地(土地+建物),臺東縣臺東市安慶街８號,66.0,商,,,1110113,土地1建物1車位0,見其他登記事項,5,店面(店鋪),住宅．店舖．避難室,鋼筋混凝土造,0780610,285.88,6,2,7,有,無,無,25000,87,,0.0,0,,RPTNMLSKJHHGFAV07CC
台東市,房地(土地+建物),臺東縣臺東市長沙街１８４巷１５弄２號４樓,57.91,住,,,1110122,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0821203,114.42,3,2,2,有,有,無,16000,140,,0.0,0,,RPUNMLSJKHHGFAV17CC
