編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPORMLQKJIGGFBM58CC,6,23.73,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPORMLQKJIGGFBM58CC,6,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPWQMLQKJIGGFBM66CC,6,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPWQMLQKJIGGFBM66CC,6,14.03,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPXQMLQKJIGGFBM76CC,6,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPXQMLQKJIGGFBM76CC,6,14.03,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPTNMLRKJIGGFBM78CC,42,98.64,住商用,鋼筋混凝土加強磚造,68年11月26日,二層,,
RPQNMLSKJIGGFBM58CC,41,100.33,住家用,鋼筋混凝土造,69年12月8日,二層,,
RPRNMLSKJIGGFBM68CC,9,197.45,人行道、店舖、住宅、樓梯間,鋼筋混凝土造,102年3月25日,三層,,
RPUNMLRKJIGGFCM98CC,41,105.14,住家用,加強磚造,70年4月25日,二層,,
RPTNMLQLJIGGFBM78CC,62,193.78,商業用,磚造,49年3月22日,二層,,
RPUNMLQLJIGGFBM88CC,,47.00,商業用,磚造,,一層,,
RPUNMLQLJIGGFBM88CC,62,109.28,商業用,磚造,49年3月22日,二層,,
RPPNMLTKJIGGFAM48CC,5,248.69,店舖、住宅、停車空間,鋼筋混凝土造,105年6月20日,四層,,
RPRNMLTLJIGGFBM88CC,6,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPRNMLTLJIGGFBM88CC,6,13.67,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPTNMLTLJIGGFBM09CC,6,25.76,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPTNMLTLJIGGFBM09CC,6,14.88,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLTLJIGGFBM98CC,6,23.94,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLTLJIGGFBM56CC,6,23.94,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLTLJIGGFBM56CC,6,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLTLJIGGFBM98CC,6,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPTNMLMJKIGGFAM18CC,22,112.24,住家用,鋼筋混凝土造,89年2月21日,三層,,
RPUNMLTJKIGGFBM09CC,28,127.20,住家用,鋼筋混凝土造,83年4月11日,八層,,
RPTNMLTJKIGGFBM09DC,16,283.13,機電設備、人行道、店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,95年6月6日,四層,,
RPQNMLPKKIGGFBM38CC,10,476.30,商業用,鋼骨造有牆,101年3月30日,一層,,
RPSNMLNLKIGGFCM68DC,36,160.16,住家用,鋼筋混凝土造,74年12月13日,二層,,
RPXNMLNLKIGGFBM98CC,6,23.94,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPXNMLNLKIGGFBM98CC,6,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPVNMLMLKIGGFBM78DC,42,108.40,住商用,鋼筋混凝土加強磚造,68年7月28日,二層,,
RPROMLRJJHHGFAM48CC,32,173.25,住家用,鋼筋混凝土造,78年10月3日,三層,,
RPQNMLKMKIGGFBM08CC,6,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLKMKIGGFBM08CC,6,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPVNMLQJJHHGFBM78CC,6,23.94,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPVNMLQJJHHGFBM78CC,6,14.04,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLNKJHHGFCM58CC,47,1191.17,工業用,鐵筋加強磚造及木造,63年8月10日,二層,,
RPUNMLKKJHHGFAM08CC,29,111.24,住家用,鋼筋混凝土造,81年10月17日,二層,,
RPUNMLQJJHHGFBM68CC,6,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLQJJHHGFBM68CC,6,14.03,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPRNMLOLJHHGFBM38CC,28,384.07,住商用,鋼筋混凝土造,82年10月20日,三層,,
RPQNMLMLJHHGFBM08CC,6,23.94,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLMLJHHGFBM08CC,6,14.04,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLQLJHHGFBM48CC,6,25.76,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLQLJHHGFBM48CC,6,14.88,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
