鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
彰化市,建物,彰化縣彰化市博愛街５３巷２０號,0.0,住,,,1101101,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810224,16.52,1,0,1,有,無,有,4500,272,,0.0,0,部分承租。,RPTNMLLKJIGGFAN18CC
彰化市,房地(土地+建物),彰化縣彰化市中山路一段１６３-１巷１２號,71.0,住,,,1101108,土地1建物1車位0,全,4,透天厝,住宅、停車空間,鋼筋混凝土造,1040720,181.65,4,2,3,有,無,有,28000,154,,0.0,0,,RPOOMLLKJIGGFAN87DC
彰化市,土地,西門口段461-34地號,240.0,住,,,1101001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,52000,217,,0.0,0,含未保存登記建物門牌:中央路245號,RPPNMLMKJIGGFAN08EC
彰化市,建物,彰化縣彰化市中山路二段８７４巷３１之１號,0.0,住,,,1101101,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840116,118.74000000000001,3,2,2,有,有,無,12000,101,,0.0,0,,RPTNMLPKJIGGFAN58CC
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉彰水路四段３４０號,83.13,,鄉村區,乙種建築用地,1101101,土地1建物1車位0,見其他登記事項,4,店面(店鋪),店舖、停車空間、住宅,鋼筋混凝土造,0960518,209.64,5,3,5,有,無,無,16000,76,,0.0,0,,RPQNMLQKJIGGFFN88CC
二林鎮,土地,儒雅段636地號,917.83,住,,,1101104,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,98000,107,,0.0,0,,RPPNMLRKJIGGFGN98CC
二林鎮,土地,儒雅段635-3地號,398.88,住,,,1101104,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,42000,105,,0.0,0,,RPQNMLRKJIGGFGN09CC
彰化市,房地(土地+建物),彰化縣彰化市大埔路６８２巷７號之四樓,34.47,住,,,1101113,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740810,92.93,3,2,1,有,無,有,10000,108,,0.0,0,,RPTNMLRKJIGGFAN88DC
彰化市,房地(土地+建物),彰化縣彰化市大埔路６８２巷７號之四樓,34.47,住,,,1101113,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740810,92.93,3,2,1,有,無,有,10000,108,,0.0,0,,RPUNMLRKJIGGFAN98DC
伸港鄉,房地(土地+建物),彰化縣伸港鄉建國一街８２號,94.15,住,,,1101116,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1040130,182.24,5,2,3,有,無,有,29000,159,,0.0,0,含傢俱冷氣,RPQNMLRKJIGGFBN68DC
