編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQOMLMKJIGGFAU78CC,23,213.52,住商用,鋼筋混凝土造,88年4月3日,二層,,
RPUOMLMKJIGGFAU56CC,3,40.26,住家用,鋼筋混凝土造,107年5月14日,五層,,
RPRNMLLKJIGGFAU68CC,27,139.65,住商用,鋼筋混凝土造,83年7月5日,五層,,
RPRNMLLKJIGGFAU68CC,27,15.60,共有部份,鋼筋混凝土造,83年7月5日,五層,,
RPQNMLTKJIGGFAU76CC,46,251.68,住家用,鋼筋混凝土造,64年5月7日,三層,,
RPVOMLMKJIGGFAU66CC,25,29.85,住家用,鋼筋混凝土造,85年10月29日,十六層,,
RPVOMLMKJIGGFAU66CC,25,4.93,共有部份,鋼筋混凝土造,85年10月29日,十六層,,
RPVOMLMKJIGGFAU66CC,25,7.54,共有部份,鋼筋混凝土造,85年10月29日,十六層,,
RPPOMLMKJIGGFAU68CC,15,436.72,住商用,鋼筋混凝土造,96年1月11日,三層,,
RPSPMLSKJIGGFAU07CC,24,97.35,住家用,鋼筋混凝土造,86年8月27日,九層,,
RPSPMLSKJIGGFAU07CC,24,15.25,共有部份,鋼筋混凝土造,86年8月27日,九層,,
RPUPMLSKJIGGFAU27CC,28,130.06,集合住宅、自用儲藏室、店舖,鋼筋混凝土造,83年4月12日,七層,,
RPUPMLSKJIGGFAU27CC,28,41.56,共有部份,鋼筋混凝土造,83年4月23日,七層,,
RPSPMLSKJIGGFAU07CC,24,12.97,共有部份,鋼筋混凝土造,86年8月27日,九層,,
RPSPMLSKJIGGFAU07CC,24,4.42,共有部份,鋼筋混凝土造,86年8月27日,九層,,
RPPPMLTKJIGGFAU86CC,24,46.53,住家用,鋼筋混凝土造,86年8月27日,九層,,
RPPPMLTKJIGGFAU86CC,24,7.92,共有部份,鋼筋混凝土造,86年8月27日,九層,,
RPPPMLTKJIGGFAU86CC,24,6.48,共有部份,鋼筋混凝土造,86年8月27日,九層,,
RPPPMLTKJIGGFAU86CC,24,2.21,共有部份,鋼筋混凝土造,86年8月27日,九層,,
RPWNMLSKJIGGFAU27CC,27,598.39,住商用、視廳歌唱、停車空間,鋼骨造,83年12月16日,二層,,
RPXNMLOLJIGGFAU07CC,22,199.32,住家用,鋼筋混凝土造,88年12月24日,三層,,
RPXNMLNLJIGGFAU96CC,4,27.14,住家用,鋼筋混凝土造,107年5月14日,五層,,
RPTNMLMLJIGGFAU09CC,48,82.80,住商用,鋼筋混凝土加強磚造,62年10月2日,一層,,
RPSPMLTKJIGGFAU17CC,26,119.28,住家用,鋼筋混凝土造,85年1月30日,五層,,
