鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
潮州鎮,房地(土地+建物),屏東縣潮州鎮志成路,23.12,住,,,1101113,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.43,2,2,2,有,無,4250000,63977,,0.0,0,,RPPNMLQKJIGGFCT98CB,潮文青,D2棟5號
潮州鎮,房地(土地+建物),屏東縣潮州鎮志成路,23.12,住,,,1101113,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.43,2,2,2,有,無,4250000,63977,,0.0,0,,RPQNMLQKJIGGFCT09CB,潮文青,B3棟5號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,20.55,商,,,1101116,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.44,3,2,2,有,無,6880000,55484,一樓平面,20.87,1300000,,RPRNMLSKJIGGFAT56CB,聯協敦峰,B棟9號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,28.44,商,,,1101116,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.03,4,2,2,有,無,8980000,55188,一樓平面,20.87,1300000,,RPSNMLSKJIGGFAT66CB,聯協敦峰,A棟9號
潮州鎮,房地(土地+建物),屏東縣潮州鎮復興路,111.01,,一般農業區,甲種建築用地,1101111,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,139.48,4,2,3,有,無,8970000,64310,,0.0,0,,RPRNMLMLJIGGFCT88CB,潮。中洲2,D棟13號
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路,33.6,住,,,1101120,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,109.41,3,2,2,有,無,5500000,49990,其他,10.39,550000,,RPPNMLNLJIGGFDT88CB,波麗市,F3棟3樓號
屏東市,房地(土地+建物)+車位,屏東縣屏東市博愛路與崇德一路交叉口,32.53,住,,,1101123,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.83,3,2,2,有,無,6250000,52748,一樓平面,14.3,1000000,,RPPNMLNLJIGGFAT58CB,Park 96,D2棟5號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,23.9,商,,,1101123,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.82,3,2,2,有,無,7480000,53698,坡道平面,20.87,1200000,,RPQNMLOLJIGGFAT78CB,聯協敦峰,E棟5號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,28.44,商,,,1101123,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.03,4,2,2,有,無,8680000,53032,一樓平面,20.87,1300000,,RPRNMLOLJIGGFAT88CB,聯協敦峰,A棟3號
屏東市,房地(土地+建物)+車位,屏東縣屏東市成功路、西樂街口,22.2,住,,,1101116,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.16,2,2,1,有,無,7360000,72006,坡道平面,27.0,1300000,,RPUNMLPLJIGGFAT66CB,種子聖殿,B棟2號
屏東市,房地(土地+建物)+車位,屏東縣屏東市成功路、西樂街口,30.2,住,,,1101113,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.23,3,2,2,有,無,10980000,75098,坡道平面,27.0,1200000,,RPWNMLPLJIGGFAT86CB,種子聖殿,A棟3號
內埔鄉,房地(土地+建物),屏東縣內埔鄉學興路66巷133號,132.14,住,,,1101117,土地3建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,192.27,5,2,3,有,無,9000000,46809,,0.0,0,,RPWNMLPLJIGGFCT07CB,皇家欣天地2,G棟7號
屏東市,房地(土地+建物),屏東縣屏東市前進段193-21地號,342.64,工,,,1101112,土地2建物1車位0,一層,1,廠辦,工業用,見其他登記事項,,182.6,1,1,1,有,無,17200000,94195,,0.0,0,,RPPNMLPLJIGGFAT88DB,弓鼎工業城,B19棟B19號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,20.2,住,,,1101112,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.09,2,1,1,有,無,6600000,66592,坡道平面,29.75,1250000,,RPQNMLQLJIGGFAT98CB,閱山,2棟A6-9F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,22.04,住,,,1101115,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.2,2,1,2,有,無,7150000,66584,坡道平面,29.59,1250000,,RPRNMLQLJIGGFAT09CB,閱山,2棟A6-11F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,20.2,住,,,1101112,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.09,2,1,1,有,無,6600000,66592,坡道平面,29.75,1250000,,RPSNMLQLJIGGFAT56CB,閱山,2棟B2-6F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,20.2,住,,,1101114,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.09,2,1,1,有,無,6600000,67837,坡道平面,29.75,1150000,,RPTNMLQLJIGGFAT66CB,閱山,2棟B2-8F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,20.2,住,,,1101114,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.09,2,1,1,有,無,6600000,67837,坡道平面,29.75,1150000,,RPUNMLQLJIGGFAT76CB,閱山,2棟B2-9F號
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,23.57,住,,,1101114,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.26,2,1,2,有,無,7500000,66838,坡道平面,29.75,1250000,,RPWNMLQLJIGGFAT96CB,閱山,2棟B3-8F號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,22.11,商,,,1101127,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.09,3,2,2,有,無,7000000,53595,坡道平面,20.87,1200000,,RPPNMLTLJIGGFAT56CB,聯協敦峰,D棟6號
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路與新源街口,23.9,商,,,1101127,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.83,3,2,2,有,無,7780000,55404,一樓平面,20.87,1300000,,RPUNMLTLJIGGFAT07CB,聯協敦峰,E棟9號
屏東市,房地(土地+建物),屏東縣屏東市玉成段公興路740巷,113.3,,鄉村區,乙種建築用地,1101118,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.99,6,2,4,有,無,9200000,50552,,0.0,0,,RPUNMLKMJIGGFAT88CB,玉成印象2,B棟3號
屏東市,房地(土地+建物),屏東縣屏東市玉成段公興路740巷,153.25,,鄉村區,乙種建築用地,1101113,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,190.62,6,2,4,有,無,11350000,59543,,0.0,0,,RPWNMLKMJIGGFAT09CB,玉成印象2,A棟12號
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉保惠街,22.71,住,,,1101128,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.08,2,1,2,有,無,3700000,51332,,0.0,0,,RPTNMLLJKIGGFAT68CB,皇家旺市,D1棟7F號
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉保惠街,23.1,住,,,1101121,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.51,2,1,2,有,無,3750000,51013,,0.0,0,,RPUNMLLJKIGGFAT78CB,皇家旺市,D3棟3F號
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉保惠街,22.71,住,,,1101112,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.08,2,1,2,有,無,3700000,51332,,0.0,0,,RPVNMLLJKIGGFAT88CB,皇家旺市,C2棟7F號
東港鎮,房地(土地+建物),屏東縣東港鎮船頭里大和街27號,111.04,住,,,1101130,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,220.21,5,2,5,有,無,14080000,63939,,0.0,0,,RPQNMLLJKIGGFDT68CB,英倫晴森NO.5,B棟5號
