鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
虎尾鎮,土地,公安段502-1地號,0.68,住,,,1110301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24480,0,,0.0,0,,RPUNMLOJLHHGFDP56EA,0.0,0.0,0.0,無,
斗南鎮,土地,南昌段1141地號,4.43,商,,,1110302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,67720,,0.0,0,畸零地或有合併使用效益；,RPQNMLSJLHHGFBP98EA,0.0,0.0,0.0,無,
口湖鄉,土地,開元段834地號,1290.0,,一般農業區,農牧用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,620,,0.0,0,買方為毗鄰,RPPNMLKKKHHGFEP28DA,0.0,0.0,0.0,無,
水林鄉,土地,東興段1960地號,3135.0,,特定農業區,農牧用地,1110208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1881000,600,,0.0,0,,RPSNMLPKKHHGFEP09DA,0.0,0.0,0.0,無,
水林鄉,土地,埔尾段327地號,581.89,農,,,1110207,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,1512,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPKKHHGFEP86DA,0.0,0.0,0.0,無,
西螺鎮,土地,大同段320地號,134.18,住,,,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,30183,,0.0,0,,RPRNMLPKKHHGFCP78DA,0.0,0.0,0.0,無,
麥寮鄉,土地,中山段445地號,756.9,,一般農業區,養殖用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4579200,6050,,0.0,0,,RPPNMLOKKHHGFFP78DA,0.0,0.0,0.0,無,
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉華興路５９號,151.58,住,,,1110201,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0920122,278.97,5,2,3,有,無,15800000,56637,,0.0,0,,RPPNMLQKKHHGFFP98DA,253.11,25.86,0.0,無,
元長鄉,土地,長北段326地號,3078.0,,特定農業區,農牧用地,1110209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4155300,1350,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLRKKHHGFEP86DA,0.0,0.0,0.0,無,
元長鄉,土地,瓦段815地號,3887.0,,特定農業區,農牧用地,1110209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6940000,1785,,0.0,0,,RPSNMLKKKHHGFEP58DA,0.0,0.0,0.0,無,
麥寮鄉,土地,新中段1132-8地號,213.47,農,,,1110214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3093126,14490,,0.0,0,,RPQNMLOKKHHGFFP88DA,0.0,0.0,0.0,無,
斗六市,土地,後庄段597地號,555.81,,特定農業區,農牧用地,1110209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3660000,6585,,0.0,0,含國有地承租權讓與斗六市後庄段596地號,RPSNMLRKKHHGFAP88DA,0.0,0.0,0.0,無,
土庫鎮,土地,竹寮段118地號,2195.95,,特定農業區,農牧用地,1110209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4290000,1954,,0.0,0,,RPTNMLKKKHHGFDP58DA,0.0,0.0,0.0,無,
褒忠鄉,土地,新湖段1850地號,3265.0,,特定農業區,農牧用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3591500,1100,,0.0,0,,RPRNMLKKKHHGFDP38DA,0.0,0.0,0.0,無,
土庫鎮,土地,大荖段339-41地號,252.65,,鄉村區,乙種建築用地,1110208,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1160000,4591,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLQKKHHGFDP76DA,0.0,0.0,0.0,無,
斗南鎮,土地,溫厝角段970-4地號,826.0,,特定農業區,農牧用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1214220,1470,,0.0,0,土地部分被毗鄰佔用 由買主自行處理,RPTNMLRKKHHGFBP09DA,0.0,0.0,0.0,無,
斗南鎮,土地,義德段739-1地號,9.83,,鄉村區,乙種建築用地,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,89550,9110,,0.0,0,,RPUNMLRKKHHGFBP56DA,0.0,0.0,0.0,無,
東勢鄉,土地,東南段14-1地號,9.0,都市：其他:道路用地,,,1110212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30240,3360,,0.0,0,,RPPNMLSKKHHGFFP56DA,0.0,0.0,0.0,無,
東勢鄉,土地,東南段14-3地號,31.0,都市：其他:農業區,,,1110212,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,104160,3360,,0.0,0,,RPQNMLSKKHHGFFP66DA,0.0,0.0,0.0,無,
水林鄉,土地,東興段1961地號,2587.8,,特定農業區,農牧用地,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1552680,600,,0.0,0,,RPPNMLSKKHHGFEP09DA,0.0,0.0,0.0,無,
北港鎮,土地,北辰段32地號,88.59,住,,,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,18061,,0.0,0,,RPPNMLRKKHHGFEP09EA,0.0,0.0,0.0,無,0001
台西鄉,土地,旭安段773-12地號,4.87,,鄉村區,乙種建築用地,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000,4107,,0.0,0,,RPRNMLLLKHHGFFP88EA,0.0,0.0,0.0,無,
古坑鄉,土地,樟湖段14-2地號,47.0,,山坡地保育區,農牧用地,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25000,532,,0.0,0,,RPTNMLSKKHHGFAP56EA,0.0,0.0,0.0,無,
水林鄉,土地,燦林段682地號,63.38,住,,,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,31556,,0.0,0,,RPPNMLQKKHHGFEP88DA,0.0,0.0,0.0,無,0002
口湖鄉,土地,牛尿港段515地號,2566.0,,一般農業區,農牧用地,1110214,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1026400,400,,0.0,0,,RPRNMLLLKHHGFEP68DA,0.0,0.0,0.0,無,
林內鄉,房地(土地+建物),雲林縣林內鄉林內路二段６８巷４號,99.0,住,,,1110212,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841225,188.64,4,2,3,有,無,3100000,16433,,0.0,0,,RPTNMLSKKHHGFAP09DA,174.19,0.83,13.62,無,
大埤鄉,土地,蘆竹巷段2517地號,890.6,,特定農業區,農牧用地,1110210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,1011,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKKHHGFBP88DA,0.0,0.0,0.0,無,
虎尾鎮,車位,雲林縣虎尾鎮德興路,0.0,,,,1110209,土地0建物1車位2,,,其他,,,,12.91,0,0,0,有,無,800000,,坡道機械,0.0,800000,僅車位交易；,RPTNMLLLKHHGFDP78DA,0.0,0.0,0.0,無,0003
崙背鄉,土地,東興段162-17地號,103.94,,特定農業區,甲種建築用地,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1572000,15124,,0.0,0,,RPPNMLLLKHHGFCP28DA,0.0,0.0,0.0,無,
水林鄉,土地,埔尾段723地號,597.68,農,,,1110209,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2079200,3479,,0.0,0,,RPWNMLLLKHHGFEP56DA,0.0,0.0,0.0,無,
北港鎮,土地,大同段738地號,59.63,住,,,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1371490,23000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMLKHHGFEP68DA,0.0,0.0,0.0,無,
四湖鄉,土地,湖東段963地號,24.12,住,,,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,7463,,0.0,0,,RPTNMLMLKHHGFEP98DA,0.0,0.0,0.0,無,
水林鄉,土地,灣西段805地號,5273.54,,特定農業區,農牧用地,1110210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,303,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLKHHGFEP38DA,0.0,0.0,0.0,無,
古坑鄉,土地,水碓段1-42地號,1303.0,,山坡地保育區,農牧用地,1110209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,1381,,0.0,0,,RPQNMLMLKHHGFAP38EA,0.0,0.0,0.0,無,
林內鄉,土地,成功段546地號,69.0,住,,,1110211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,26087,,0.0,0,未登記建物；,RPPNMLNLKHHGFAP38EA,0.0,0.0,0.0,無,
四湖鄉,土地,洋北段362地號,2643.03,,一般農業區,農牧用地,1110216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1717969,650,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRKKHHGFEP09DA,0.0,0.0,0.0,無,
東勢鄉,土地,東安段657地號,2692.0,,特定農業區,農牧用地,1110217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3230400,1200,,0.0,0,,RPRNMLRKKHHGFFP66DA,0.0,0.0,0.0,無,
林內鄉,土地,成功段1672-3地號,57.33,商,,,1110204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,17443,,0.0,0,賣方不負擔任何費用.全部由買方負擔.親友、員工、共有人或其他特殊關係間之交易；,RPUOMLQKKHHGFAP09DA,0.0,0.0,0.0,無,
林內鄉,土地,成功段744-5地號,5.0,住,,,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,30000,,0.0,0,,RPPNMLKLKHHGFAP97DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市保長路５０之１６３號,162.67,工,,,1110211,土地2建物1車位0,全,四層,透天厝,商業用,鋼筋混凝土造,0970905,295.12,4,3,4,有,有,18000000,60992,,0.0,0,,RPPNMLLLKHHGFAP08DA,257.47,14.18,23.47,無,
古坑鄉,土地,西華段964地號,112.0,住,,,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2370000,21161,,0.0,0,含土地增值稅或其他稅費；農作物；,RPTNMLMLKHHGFAP58DA,0.0,0.0,0.0,無,
虎尾鎮,土地,三合段557-2地號,109.0,,特定農業區,農牧用地,1110206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,3211,,0.0,0,農作物；,RPQNMLMLKHHGFDP58DA,0.0,0.0,0.0,無,0004
西螺鎮,土地,興西段818地號,31.55,住,,,1110207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,353360,11200,,0.0,0,,RPPNMLKKKHHGFCP08DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市公正街３９號八樓之２２,3.45,商,,,1110211,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871030,38.37,1,1,1,有,有,1250000,32578,,0.0,0,含傢俱設備費；含土地增值稅或其他稅費；,RPUNMLMLKHHGFAP68DA,16.97,0.0,8.27,有,
斗六市,房地(土地+建物),雲林縣斗六市公正街３９號六樓之１８,3.45,商,,,1110214,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871030,38.37,1,1,1,有,有,1360000,35444,,0.0,0,,RPUOMLPKKHHGFAP98DA,16.97,0.0,8.27,有,0005
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉湖內街６５巷１７號,98.0,,鄉村區,乙種建築用地,1110211,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840309,167.14,4,1,3,有,無,4000000,23932,,0.0,0,,RPPNMLOLKHHGFFP88DA,167.14,0.0,0.0,無,
大埤鄉,土地,豐田段1935地號,1000.0,,特定農業區,農牧用地,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1280000,1280,,0.0,0,,RPQOMLOLKHHGFBP78EA,0.0,0.0,0.0,無,
西螺鎮,土地,新街段832地號,95.13,住,,,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,22075,,0.0,0,含土地增值稅或其他稅費；,RPPNMLNLKHHGFCP58EA,0.0,0.0,0.0,無,0006
元長鄉,土地,興茂段219地號,2551.0,,特定農業區,農牧用地,1110214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,627,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLKHHGFEP78EA,0.0,0.0,0.0,無,
元長鄉,土地,北湖段55地號,1450.01,,特定農業區,農牧用地,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,690,,0.0,0,,RPSNMLOLKHHGFEP56EA,0.0,0.0,0.0,無,
台西鄉,土地,海口段676-14地號,4.0,住,,,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,15000,,0.0,0,,RPPNMLPLKHHGFFP09EA,0.0,0.0,0.0,無,
元長鄉,土地,中坑段66-1地號,927.0,,特定農業區,農牧用地,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,830000,895,,0.0,0,,RPWNMLPLKHHGFEP07EA,0.0,0.0,0.0,無,
古坑鄉,土地,下麻園段283地號,2508.98,,一般農業區,農牧用地,1110207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,1554,,0.0,0,,RPTNMLPLKHHGFAP98EA,0.0,0.0,0.0,無,0007
四湖鄉,土地,溪南段310地號,1829.71,,一般農業區,農牧用地,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,547,,0.0,0,,RPTNMLOLKHHGFEP56DA,0.0,0.0,0.0,無,
水林鄉,土地,土厝段807-10地號,46.0,,鄉村區,乙種建築用地,1110214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,17391,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLOLKHHGFEP78DA,0.0,0.0,0.0,無,
古坑鄉,土地,永昌段524地號,441.64,,鄉村區,乙種建築用地,1110214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,6566,,0.0,0,,RPRNMLOLKHHGFAP58DA,0.0,0.0,0.0,無,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮忠孝路２２８號二樓,24.28,住,,,1110207,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850926,130.11,3,2,2,有,有,4000000,30743,,0.0,0,其他增建；,RPSNMLOLKHHGFDP98DA,88.04,0.0,7.88,有,
虎尾鎮,土地,福德段491地號,16.85,,鄉村區,乙種建築用地,1110219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,47478,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOLKHHGFDP66DA,0.0,0.0,0.0,無,
斗南鎮,土地,大同段1154地號,4004.64,農,,,1110215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11266000,2813,,0.0,0,,RPSNMLPKKHHGFBP78DA,0.0,0.0,0.0,無,
斗南鎮,土地,大東段大東小段1762-2地號,546.0,,特定農業區,農牧用地,1110216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1832,,0.0,0,農業設施；,RPSNMLLJLHHGFBP38DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市保長路５０之１９號,159.25,工,,,1110210,土地1建物1車位0,全,四層,透天厝,辦公用,鋼筋混凝土造,0810130,296.05,4,3,5,有,無,10500000,35467,,0.0,0,含土地增值稅或其他稅費；含仲介費；,RPQOMLPLKHHGFAP78EA,296.05,0.0,0.0,無,
崙背鄉,土地,東興段465地號,754.37,,鄉村區,乙種建築用地,1110212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500000,13919,,0.0,0,,RPUNMLPLKHHGFCP66EA,0.0,0.0,0.0,無,
斗南鎮,土地,明昌段933地號,103.0,住,,,1110219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2367000,22981,,0.0,0,,RPRNMLPLKHHGFBP88EA,0.0,0.0,0.0,無,
土庫鎮,土地,崙內段1520地號,1501.0,,特定農業區,農牧用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1501000,1000,,0.0,0,,RPRNMLLJLHHGFDP58EA,0.0,0.0,0.0,無,
土庫鎮,土地,崙內段1521地號,1595.0,,特定農業區,農牧用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1595000,1000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLJLHHGFDP68EA,0.0,0.0,0.0,無,
林內鄉,土地,仁愛段231地號,1507.82,,特定農業區,農牧用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,1161,,0.0,0,農作物；,RPWNMLPLKHHGFAP66EA,0.0,0.0,0.0,無,
林內鄉,土地,仁愛段233地號,1477.2,,特定農業區,甲種建築用地,1110208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4750000,3216,,0.0,0,農作物；,RPXNMLPLKHHGFAP76EA,0.0,0.0,0.0,無,
林內鄉,房地(土地+建物),雲林縣林內鄉大同路９之３號,121.36,,一般農業區,甲種建築用地,1110208,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681001,111.42,3,3,2,有,無,650000,5834,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPOOMLPLKHHGFAP58EA,111.42,0.0,0.0,無,
林內鄉,土地,中山段910地號,87.0,住,,,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,18391,,0.0,0,未登記建物；,RPVNMLLJLHHGFAP68EA,0.0,0.0,0.0,無,
台西鄉,土地,光華段1089地號,2152.0,,一般農業區,農牧用地,1110223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1330000,618,,0.0,0,,RPTNMLLJLHHGFFP88DA,0.0,0.0,0.0,無,
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉西濱路二段５０號,95.37,住,,,1110214,土地2建物1車位0,見其他登記事項,三層,公寓(5樓含以下無電梯),住家用,ＲＣ造,1100616,198.95,5,2,6,有,無,14300000,71877,,0.0,0,,RPTNMLPKKHHGFFP66DA,181.77,0.0,17.18,無,
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉榮貫２５３之１號,232.0,,鄉村區,乙種建築用地,1110216,土地1建物1車位0,全,一層,透天厝,住家用,鋼架有壁造,0760110,93.12,2,0,1,有,無,2000000,21478,,0.0,0,,RPQNMLSKKHHGFAP78DA,93.12,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市石榴路３６９巷１０２弄７號,82.3,,一般農業區,甲種建築用地,1110210,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050923,176.69,4,2,3,有,無,8300000,46975,,0.0,0,,RPQNMLNLKHHGFAP38DA,160.24,0.0,16.45,無,0008
古坑鄉,土地,荷苞段1333地號,2938.27,,山坡地保育區,農牧用地,1110219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1021,,0.0,0,,RPQNMLLJLHHGFAP08DA,0.0,0.0,0.0,無,
