鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳翔段135地號鳳東七街、中山東路380巷口,21.61,住,,,1101112,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.53,2,1,2,有,無,5730000,52826,坡道平面,25.67,1300000,,RPPNMLNKJIGGFGE67DB,京城鳳翔,A1棟9號
左營區,房地(土地+建物)+車位,高雄市左營區華欣路,22.66,住,,,1101113,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.4,3,2,2,有,無,15250000,90558,坡道平面,27.48,0,,RPPRMLOKJIGGFEE87CB,樂嵩豐,A棟6號
林園區,房地(土地+建物),高雄市林園區溪州三路373巷,29.06,住,,,1101111,土地6建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.46,3,2,1,有,無,3800000,45531,,0.0,0,,RPVOMLOKJIGGFLE88CB,歡樂滿屋9期,A1棟0號
林園區,房地(土地+建物),高雄市林園區溪州三路373巷,26.62,住,,,1101111,土地6建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.57,2,2,2,有,無,3440000,45521,,0.0,0,,RPWOMLOKJIGGFLE98CB,歡樂滿屋9期,A3棟0號
前鎮區,房地(土地+建物)+車位,高雄市前鎮區一心二路、文橫三路口,6.39,商,,,1101115,土地1建物1車位1,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.25,2,1,1,有,無,8550000,76522,坡道平面,23.12,1500000,,RPPNMLPKJIGGFCE37CB,京城世界心,B7棟10號
新興區,房地(土地+建物),高雄市新興區中山一路與民生一路交叉口,4.44,商,,,1101111,土地36建物1車位0,四層,34,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,83.86,2,1,1,有,無,8700000,103744,,0.0,0,,RPOPMLPKJIGGFBE47DB,民生1號院,B棟10號
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中華五路,20.32,住,,,1101112,土地1建物1車位1,九層,41,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,260.81,0,2,3,有,無,27590000,107548,坡道平面,23.8,2100000,另有雨遮4.19平方公尺不含於買賣面積及售價中,RPQNMLQKJIGGFCE57CB,國城定潮,A3-9F號
小港區,房地(土地+建物),高雄市小港區桂華街與新昌街口,67.0,住,,,1101114,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,189.68,3,2,3,有,無,16180000,85302,,0.0,0,,RPPNMLRKJIGGFCE57CB,富樂富,B5棟0號
新興區,房地(土地+建物)+車位,高雄市新興區中山一路與民生一路交叉口,5.41,商,,,1101115,土地36建物1車位1,七層,34,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,110.08,2,1,1,有,無,11480000,104511,坡道機械,7.89,800000,,RPRNMLRKJIGGFBE77DB,民生1號院,A棟10號
