編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQOMLOLJIGGFAV56CC,7,36.00,住宅、樓梯間,ＲＣ造,103年9月22日,三層,,
RPPNMLNJKIGGFAV78CC,4,29.75,住宅、樓梯間,ＲＣ造,106年8月31日,二層,,
RPSOMLQLJIGGFAV96CC,3,301.11,騎樓、店鋪、住宅、樓梯間,ＲＣ造,107年11月7日,四層,,
RPRNMLNJKIGGFAV98CC,7,29.00,住宅、樓梯間,ＲＣ造,103年9月22日,三層,,
RPSNMLLLKIGGFAV09CC,,90.00,商業用,木造,,一層,,
RPSNMLNJKIGGFAV09CC,7,19.00,住宅、樓梯間,ＲＣ造,103年9月22日,三層,,
RPTNMLKKJHHGFAV88CC,27,246.19,農舍,有牆鋼架造,84年3月24日,二層,,
RPQNMLMKJHHGFAV78CC,15,79.33,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,,
RPRNMLMKJHHGFAV88CC,15,158.66,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,,
RPUNMLSJKHHGFAV17CC,28,114.42,集合住宅,鋼筋混凝土造,82年12月3日,四層,,
RPTNMLSKJHHGFAV07CC,33,285.88,住宅．店舖．避難室,鋼筋混凝土造,78年6月10日,五層,,
