鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,建物,新竹縣竹北市臺元街２８~１號,0.0,工,,,1101105,土地0建物1車位0,一層,7,廠辦,工業用,鋼筋混凝土造,0900612,815.73,0,0,0,無,有,無,300000,368,,0.0,0,,RPXNMLMKJIGGFBJ38CC
竹北市,建物,新竹縣竹北市臺元街３８號３F~１２,0.0,工,,,1101108,土地0建物1車位0,三層,8,廠辦,工業用,鋼筋混凝土造,0960607,248.37,0,0,0,無,有,無,71000,286,,0.0,0,,RPQOMLMKJIGGFBJ77CC
竹北市,建物,新竹縣竹北市臺元街３８~１號,0.0,工,,,1101029,土地0建物1車位0,一層,8,廠辦,工業用,鋼筋混凝土造,0960607,842.5,0,0,0,無,有,無,318575,378,,0.0,0,,RPSOMLMKJIGGFBJ97CC
竹北市,建物,新竹縣竹北市臺元街３８號２F~１,0.0,工,,,1101029,土地0建物1車位1,二層,8,廠辦,工業用,鋼筋混凝土造,0960607,213.85,0,0,0,無,有,無,62550,292,坡道平面,0.0,0,,RPTOMLMKJIGGFBJ08CC
竹北市,建物,新竹縣竹北市臺元一街１號３F~３,0.0,工,,,1101102,土地0建物1車位0,三層,14,廠辦,一般服務業,鋼筋混凝土造,0990305,561.67,0,0,0,無,有,無,162000,288,,0.0,0,,RPUOMLMKJIGGFBJ18CC
竹北市,建物,新竹縣竹北市臺元一街６號２F~２,0.0,工,,,1101109,土地0建物1車位0,二層,10,廠辦,工業用,鋼筋混凝土造,1020318,740.23,0,0,0,無,有,無,219000,296,,0.0,0,,RPVOMLMKJIGGFBJ28CC
竹北市,建物,新竹縣竹北市嘉豐十路１號５樓之８,0.0,商,,,1101103,土地0建物1車位1,五層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970321,44.29,1,0,1,有,有,有,13000,294,坡道平面,0.0,0,,RPXOMLMKJIGGFBJ48CC
竹北市,建物,新竹縣竹北市嘉興路１８１號四樓之１,0.0,商,,,1101019,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0980123,36.650000000000006,1,1,2,有,有,有,12000,327,,0.0,0,,RPRRMLMKJIGGFBJ18CC
芎林鄉,建物,新竹縣芎林鄉光明路１１８號四樓,0.0,住,,,1101031,土地0建物1車位1,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090212,178.79,3,2,2,有,有,有,18000,101,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPWOMLMKJIGGFCJ48CC
