編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLJLHHGFBU68EA,43,114.94,住商用,鋼筋混凝土造,68年3月3日,二層,一層 二層 騎樓,全筆移轉
RPVNMLNLKHHGFAU76DA,40,133.71,住家用,鋼筋混凝土造,71年5月17日,四層,四層,全筆移轉
RPRNMLPLKHHGFCU76DA,,86.13,住家用,鋼筋混凝土加強磚造,58年12月0日,二層,一層 二層,全筆移轉
RPVNMLNLKHHGFAU76DA,40,25.02,共有部份,鋼筋混凝土造,71年5月17日,四層,,持分移轉
RPUOMLLJLHHGFAU09DA,25,26.04,住家用,鋼筋混凝土造,85年9月3日,七層,四層 陽台,全筆移轉
RPUOMLLJLHHGFAU09DA,25,11.27,共有部份,鋼筋混凝土造,85年9月3日,七層,,持分移轉
RPRPMLSKKHHGFAU96DA,50,89.40,住家用,鋼筋混凝土加強磚造,60年12月6日,二層,一層 二層,全筆移轉
RPSOMLNJLHHGFAU09DA,28,305.29,住商用,鋼筋混凝土造,82年12月6日,五層,一層 二層 三層 四層 五層 陽台 平台 騎樓,全筆移轉
RPVOMLRKKHHGFAU17DA,28,25.09,住家用,鋼筋混凝土造,83年8月4日,五層,三層,全筆移轉
RPVOMLRKKHHGFAU17DA,28,6.27,共有部份,鋼筋混凝土造,83年8月4日,五層,,持分移轉
RPXQMLMJLHHGFAU07DA,26,107.58,住家用,鋼筋混凝土造,85年2月16日,十五層,四層 陽台,全筆移轉
RPXQMLMJLHHGFAU07DA,26,28.37,共有部份,鋼筋混凝土造,85年2月16日,十五層,,持分移轉
RPXOMLOLKHHGFAU17DA,28,70.57,住家用,鋼筋混凝土造,82年12月8日,七層,七層 陽台,全筆移轉
RPROMLOLKHHGFAU56DA,27,23.21,住家用,鋼筋混凝土造,83年11月15日,十二層,七層 陽台,全筆移轉
RPSOMLNLKHHGFAU56DA,,40.59,集合住宅,鋼筋混凝土造,110年9月17日,七層,三層 陽台,全筆移轉
RPXOMLOLKHHGFAU17DA,28,31.90,共有部份,鋼筋混凝土造,82年12月8日,七層,,持分移轉
RPROMLOLKHHGFAU56DA,27,7.22,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPSOMLNLKHHGFAU56DA,,17.94,共有部份,鋼筋混凝土造,110年9月17日,七層,,持分移轉
RPROMLOLKHHGFAU56DA,27,3.78,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
