編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLSKNHGGFBM76CC,3,72.87,集合住宅,鋼筋混凝土造,107年8月6日,十一層,,
RPVNMLSKNHGGFBM76CC,3,60.63,停車空間兼防空避難室、台電配電室、電信室、消防機房兼發電機室、電梯間、樓梯間、梯廳、車道、管委會空間、停車空間、電梯機房、水箱,鋼筋混凝土造,107年8月6日,十一層,,
RPQNMLPLNHGGFAM58CC,41,165.06,住商用,鋼筋混凝土加強磚造,69年6月2日,二層,,
RPTNMLPLNHGGFAM88CC,27,75.59,住家用,鋼筋混凝土造,83年9月8日,五層,,
RPTNMLPLNHGGFAM88CC,27,4.34,機械房、水塔、梯間,鋼筋混凝土造,83年9月8日,五層,,
RPPOMLLLPHGGFAM38CC,3,74.68,住宅、樓梯間,鋼筋混凝土造,107年4月17日,三層,,
RPVNMLQLNHGGFAM56CC,20,187.55,住商用,鋼筋混凝土造,90年4月9日,三層,,
RPQNMLPKOHGGFBM68CC,42,98.28,住商用,鋼筋混凝土加強磚造,68年8月7日,二層,,
RPWNMLTJPHGGFAM96CC,25,135.91,住家用,鋼筋混凝土造,85年1月5日,四層,,
RPTNMLLLPHGGFBM78CC,45,80.66,住家用,鋼筋混凝土加強磚造,65年8月20日,一層,,
