鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市忠孝路７９０-８號１０樓５,20.04,住,,,1100510,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050510,165.75,3,2,2,有,有,有,26000,157,坡道機械,0.0,0,含汽車停車位一位,RPUNMLLKNHGGFAI08CC
嘉義市,房地(土地+建物),嘉義市嘉義市新生路１６５號,60.0,住,,,1100421,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0761019,215.89,7,1,4,有,無,無,32000,148,,0.0,0,,RPROMLLKNHGGFAI87CC
嘉義市,房地(土地+建物),嘉義市嘉義市西區永安街３６１號１１樓,32.98,住,,,1100511,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,174.63,3,2,2,有,有,有,25000,143,,0.0,0,,RPTNMLMKNHGGFAI08CC
嘉義市,建物,嘉義市嘉義市台斗街２３３之１０號３樓１,0.0,住,,,1100428,土地0建物1車位0,三層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820112,141.81,1,0,1,有,有,有,14000,99,,0.0,0,嘉義市政府包租代管計畫,RPVOMLNKNHGGFAI48CC
嘉義市,建物,嘉義市嘉義市劉厝里自強街４９巷１７號,0.0,住,,,1100423,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0750109,137.21,4,2,2,有,無,有,16000,117,,0.0,0,嘉義市政府包租代管計畫,RPWOMLNKNHGGFAI58CC
嘉義市,建物,嘉義市嘉義市小雅路３４３號１２樓１２,0.0,住,,,1100423,土地0建物1車位0,十二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,27.39,1,0,1,有,有,有,5000,183,,0.0,0,嘉義市政府包租代管計畫,RPPPMLNKNHGGFAI97CC
嘉義市,建物,嘉義市嘉義市小雅路１８３號５樓６,0.0,住,,,1100429,土地0建物1車位0,五層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,40.9,1,0,1,有,無,有,5200,127,,0.0,0,嘉義市政府包租代管計畫,RPUNMLOKNHGGFAI38CC
嘉義市,建物,嘉義市嘉義市重慶路３８４號４樓１０,0.0,住,,,1100427,土地0建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821012,27.09,1,0,1,有,無,有,5200,192,,0.0,0,嘉義市政府包租代管計畫,RPWNMLOKNHGGFAI58CC
嘉義市,建物,嘉義市嘉義市廣州街１０２號７樓１,0.0,住,,,1100430,土地0建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0791119,46.78,1,0,1,有,無,有,5000,107,,0.0,0,嘉義市政府包租代管計畫,RPXNMLOKNHGGFAI68CC
