鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
大村鄉,房地(土地+建物),彰化縣大村鄉加錫二巷,76.8,,特定農業區,甲種建築用地,1100707,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,154.96,4,2,3,有,無,7780000,50207,,0.0,0,,RPQNMLNKPHGGFDN88DB,上占家喜,F棟3號
員林市,房地(土地+建物),彰化縣員林市和平東街一段,89.57,住,,,1100704,土地7建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,214.91,4,2,3,有,無,14700000,68401,,0.0,0,,RPRNMLOKPHGGFDN09DB,大同賦邑,A棟2號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,147.09,農,,,1100620,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.22,4,3,4,有,無,11430000,65607,,0.0,0,,RPPNMLOKPHGGFDN78CB,標緻豐禾,D棟9號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.09,農,,,1100611,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.6,4,3,4,有,無,10780000,61390,,0.0,0,,RPRNMLOKPHGGFDN98CB,標緻豐禾,B棟2號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.06,農,,,1100617,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.54,4,3,4,有,無,10930000,62265,,0.0,0,,RPSNMLOKPHGGFDN09CB,標緻豐禾,A棟3號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.75,農,,,1100619,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.61,4,3,4,有,無,11030000,63169,,0.0,0,,RPTNMLOKPHGGFDN56CB,標緻豐禾,D棟7號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,186.63,農,,,1100621,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,183.84,4,3,4,有,無,12980000,70605,,0.0,0,,RPUNMLOKPHGGFDN66CB,標緻豐禾,D棟1號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.75,農,,,1100702,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.84,4,3,4,有,無,11030000,63086,,0.0,0,,RPPNMLPKPHGGFDN88CB,標緻豐禾,D棟3號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.32,農,,,1100625,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.61,4,3,4,有,無,10980000,62883,,0.0,0,,RPQNMLPKPHGGFDN98CB,標緻豐禾,D棟5號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.06,農,,,1100621,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.54,4,3,4,有,無,10880000,61980,,0.0,0,,RPRNMLPKPHGGFDN09CB,標緻豐禾,A棟6號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.06,農,,,1100619,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.6,4,3,4,有,無,10580000,60251,,0.0,0,,RPSNMLPKPHGGFDN56CB,標緻豐禾,C棟5號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.06,農,,,1100630,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.6,4,3,4,有,無,10680000,60820,,0.0,0,,RPTNMLPKPHGGFDN66CB,標緻豐禾,C棟2號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,136.25,農,,,1100703,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.54,4,3,4,有,無,11330000,64544,,0.0,0,,RPUNMLPKPHGGFDN76CB,標緻豐禾,A棟1號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.06,農,,,1100703,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,175.54,4,3,4,有,無,10980000,62550,,0.0,0,,RPVNMLPKPHGGFDN86CB,標緻豐禾,A棟2號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,136.31,農,,,1100708,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,180.46,4,3,4,有,無,11080000,61399,,0.0,0,,RPWNMLPKPHGGFDN96CB,標緻豐禾,B棟9號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,137.2,農,,,1100709,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,192.13,4,3,4,有,無,11480000,59751,,0.0,0,,RPPOMLPKPHGGFDN98CB,標緻豐禾,A棟9號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,134.89,農,,,1100711,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.28,4,3,4,有,無,10980000,63002,,0.0,0,,RPQOMLPKPHGGFDN09CB,標緻豐禾,D棟6號
永靖鄉,房地(土地+建物),彰化縣永靖鄉永興路,135.52,農,,,1100712,土地10建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,174.84,4,3,4,有,無,11280000,64516,,0.0,0,,RPROMLPKPHGGFDN56CB,標緻豐禾,D棟2號
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉芳草段997地號共1筆土地,105.0,,鄉村區,乙種建築用地,1100711,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,124.41,4,2,3,有,無,5880000,47263,,0.0,0,,RPPNMLTKPHGGFGN96CB,草湖之星,B棟5號
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉芳草段997地號共1筆土地,91.09,,鄉村區,乙種建築用地,1100711,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,101.07,3,3,2,有,無,5380000,53230,,0.0,0,,RPQNMLTKPHGGFGN07CB,草湖之星,B棟8號
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉芳草段997地號共1筆土地,102.48,,鄉村區,乙種建築用地,1100716,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,109.67,3,3,2,有,無,5600000,51062,,0.0,0,,RPSNMLTKPHGGFGN27CB,草湖之星,B棟17號
大村鄉,房地(土地+建物),彰化縣大村鄉加錫二巷,112.82,,特定農業區,甲種建築用地,1100716,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.59,4,2,4,有,無,7880000,46741,,0.0,0,,RPPNMLKLPHGGFDN58DB,上占家喜,J棟8號
