編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLKKQHGGFAI87DA,27,22.75,住家用,鋼筋混凝土造,83年8月30日,七層,六層 陽台,全筆移轉
RPRNMLKKQHGGFAI87DA,27,7.71,共有部份,鋼筋混凝土造,83年8月30日,七層,,持分移轉
RPXOMLTJQHGGFAI76DA,31,141.18,住商用,鋼筋混凝土造,79年10月15日,七層,一層 平台 地下層,全筆移轉
RPXOMLTJQHGGFAI76DA,31,12.04,共有部份,鋼筋混凝土造,79年10月15日,七層,,持分移轉
RPPNMLLKQHGGFAI77DA,48,68.60,住家用,木造,62年11月27日,二層,一層 二層,全筆移轉
RPPNMLNLQHGGFAI08DA,8,211.09,住宅、樓梯間,鋼筋混凝土構造,102年11月7日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPPNMLNLQHGGFAI08DA,8,.23,本共有部分之項目計有管理維護空間等一項。,鋼筋混凝土構造,102年11月7日,一層,,持分移轉
RPQNMLNKQHGGFAI08DA,27,65.24,住家用,鋼筋混凝土造,83年9月14日,十二層,八層 陽台 花台,全筆移轉
RPQNMLNKQHGGFAI08DA,27,23.06,共有部份,鋼筋混凝土造,83年9月14日,十二層,,持分移轉
RPRNMLNKQHGGFAI18DA,29,74.09,住家用,鋼筋混凝土造,81年5月13日,七層,六層 陽台,全筆移轉
RPRNMLNKQHGGFAI18DA,29,34.25,共有部份,鋼筋混凝土造,81年5月13日,七層,,持分移轉
RPPOMLRKQHGGFAI48DA,32,136.01,住家用,加強磚造,78年8月10日,二層,一層 二層 陽台 電梯樓梯間 夾層,全筆移轉
RPUNMLRKQHGGFAI88DA,1,249.42,住家用,鋼筋混凝土構造,109年9月1日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPWNMLQKQHGGFAI98DA,48,61.60,住家用,鋼筋混凝土加強磚造,62年10月30日,二層,一層 二層,全筆移轉
RPVNMLRKQHGGFAI98DA,1,249.41,住家用,鋼筋混凝土構造,109年9月1日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLQKQHGGFAI68DA,9,318.14,店舖、騎樓、住宅、樓梯間,鋼筋混凝土構造,101年10月18日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPPNMLTJQHGGFAI48DA,35,79.79,住家用,鋼筋混凝土造,75年7月12日,二層,一層 二層 騎樓,全筆移轉
RPPNMLQLQHGGFAI38DA,28,3.63,共有部份,鋼筋混凝土造,82年6月9日,十二層,,持分移轉
RPOOMLQLQHGGFAI38DA,5,74.76,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,十層 陽台 雨遮,全筆移轉
RPPNMLQLQHGGFAI38DA,28,5.57,共有部份,鋼筋混凝土造,82年6月9日,十二層,,持分移轉
RPOOMLQLQHGGFAI38DA,5,42.57,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPOOMLQLQHGGFAI38DA,5,18.62,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPPNMLQLQHGGFAI38DA,28,19.22,住家用,鋼筋混凝土造,82年6月9日,十二層,七層 陽台,全筆移轉
RPSNMLPLQHGGFAI58DA,11,190.81,店舖、住宅、樓梯間,鋼筋混凝土構造,99年10月25日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTPMLKLQHGGFAI38DA,27,58.74,住家用,鋼筋混凝土造,83年12月31日,十二層,六層 陽台,全筆移轉
RPROMLKLQHGGFAI08DA,28,12.53,共有部份,鋼筋混凝土造,82年6月9日,十二層,,持分移轉
RPTPMLKLQHGGFAI38DA,27,22.02,共有部份,鋼筋混凝土造,83年12月31日,十二層,,持分移轉
RPROMLKLQHGGFAI08DA,28,10.58,共有部份,鋼筋混凝土造,82年6月9日,十二層,,持分移轉
RPROMLKLQHGGFAI08DA,28,67.08,住家用,鋼筋混凝土造,82年6月9日,十二層,八層 陽台,全筆移轉
RPPOMLQLQHGGFAI48DA,5,100.80,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,十層 陽台 雨遮,全筆移轉
RPPOMLQLQHGGFAI48DA,5,47.19,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPPOMLQLQHGGFAI48DA,5,27.88,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPRNMLKMQHGGFAI08DA,40,84.95,住家用,鋼筋混凝土加強磚造,70年2月21日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPOOMLLKQHGGFAI77DA,43,58.82,住家用,鋼筋混凝土加強磚造,67年5月29日,一層,一層,全筆移轉
RPSOMLTJQHGGFAI88DA,29,151.31,住家用,鋼筋混凝土造,81年6月29日,五層,四層 陽台,全筆移轉
RPSOMLTJQHGGFAI88DA,29,29.17,儲藏室,鋼筋混凝土造,81年6月29日,五層,地下層,持分移轉
RPSOMLTJQHGGFAI88DA,29,21.82,共有部份,鋼筋混凝土造,81年6月29日,五層,,持分移轉
RPSOMLTJQHGGFAI88DA,29,4.36,共有部份,鋼筋混凝土造,81年6月29日,五層,,持分移轉
RPTNMLNLQHGGFAI48DA,47,91.68,工廠、辦公廳、宿舍,鋼筋混凝土加強磚造,63年6月29日,二層,一層 二層,全筆移轉
RPRNMLTKQHGGFAI78DA,25,23.47,住家用,鋼筋混凝土造,85年6月18日,九層,三層 陽台,全筆移轉
RPRNMLTKQHGGFAI78DA,25,9.17,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPTNMLKLQHGGFAI18DA,,61.80,集合住宅,鋼筋混凝土構造,110年4月20日,十層,七層 陽台,全筆移轉
RPTNMLKLQHGGFAI18DA,,16.70,本共有部分之項目有門廊、集合住宅、水箱、防空避難室兼停車空間、停車空間、電梯機械室及梯間等７項。,鋼筋混凝土構造,110年4月20日,十層,,持分移轉
RPTNMLKLQHGGFAI18DA,,29.30,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會空間、集合住宅及門廊等５項。,鋼筋混凝土構造,110年4月20日,十層,,持分移轉
RPWNMLQLQHGGFAI56EA,51,52.44,住家用,木造,59年4月5日,一層,一層,全筆移轉
RPWNMLQLQHGGFAI56EA,47,105.33,住家用,木造,63年9月11日,二層,一層 二層 陽台,全筆移轉
