鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
溪口鄉,土地,三疊溪段908地號,3183.0,,特定農業區,農牧用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,943,,0.0,0,,RPXNMLLJRHGGFCQ96DA,0.0,0.0,0.0,無,
布袋鎮,土地,考試潭段鹿寮小段423地號,1119.72,,一般農業區,農牧用地,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,134,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRJRHGGFBQ86DA,0.0,0.0,0.0,無,
義竹鄉,土地,五間厝段中厝小段335地號,3000.0,,特定農業區,農牧用地,1100802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,800,,0.0,0,,RPPNMLTJQHGGFBQ86EA,0.0,0.0,0.0,無,
新港鄉,土地,埤頭段共和小段978-1地號,3441.0,,特定農業區,農牧用地,1100803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8172000,2375,,0.0,0,,RPPQMLKKQHGGFCQ09EA,0.0,0.0,0.0,無,
新港鄉,土地,埤頭段共和小段978地號,2500.0,,特定農業區,農牧用地,1100803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5938000,2375,,0.0,0,,RPQQMLKKQHGGFCQ56EA,0.0,0.0,0.0,無,
六腳鄉,土地,六斗尾段六斗小段426地號,5001.0,,特定農業區,農牧用地,1100803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,800,,0.0,0,,RPVNMLTJQHGGFBQ37DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市四維路三段７３號,94.5,住,,,1100802,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920114,167.27,4,2,3,有,無,7000000,41849,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKQHGGFBQ66DA,133.05,10.38,23.84,無,0001
太保市,土地,北新段248地號,1935.92,農,,,1100802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2129500,1100,,0.0,0,,RPWNMLLKQHGGFDQ96DA,0.0,0.0,0.0,無,
梅山鄉,房地(土地+建物),嘉義縣梅山鄉梅東村２５鄰東福街７３巷１７號,98.0,都市：其他:住,,,1100804,土地1建物1車位0,全,二層,透天厝,住商用,磚木造,0661017,78.44,2,1,1,有,無,1800000,22947,,0.0,0,,RPPNMLQKQHGGFEQ96EA,78.44,0.0,0.0,無,
東石鄉,土地,頂揖子寮段頂揖小段269地號,1760.0,,一般農業區,農牧用地,1100810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,568,,0.0,0,,RPRNMLKKQHGGFBQ78DA,0.0,0.0,0.0,無,
東石鄉,土地,鰲鼓段鰲鼓小段580-5地號,48.75,,鄉村區,乙種建築用地,1100810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,339000,6954,,0.0,0,,RPSNMLKKQHGGFBQ88DA,0.0,0.0,0.0,無,
東石鄉,土地,塭港新段311地號,52.47,,鄉村區,乙種建築用地,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,2287,,0.0,0,未登記建物；瑕疵物件；,RPSNMLTJQHGGFBQ07DA,0.0,0.0,0.0,無,
東石鄉,土地,湖底段湖底小段144-5地號,321.74,,鄉村區,乙種建築用地,1100810,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1845000,5734,,0.0,0,,RPPNMLQKQHGGFBQ56DA,0.0,0.0,0.0,無,0002
東石鄉,土地,湖底段湖底小段144-13地號,320.74,,鄉村區,乙種建築用地,1100810,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1845000,5752,,0.0,0,,RPQNMLQKQHGGFBQ66DA,0.0,0.0,0.0,無,0002
水上鄉,土地,下塗溝段重劃小段697地號,4000.0,,特定農業區,農牧用地,1100809,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,2050,,0.0,0,,RPPNMLNKQHGGFDQ09DA,0.0,0.0,0.0,無,
朴子市,土地,崁後段南崁小段861地號,2731.0,,特定農業區,農牧用地,1100810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1911700,700,,0.0,0,,RPRNMLLKQHGGFBQ88DA,0.0,0.0,0.0,無,
布袋鎮,土地,九江段499地號,27.55,商,,,1100805,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,21779,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLRKQHGGFBQ96DA,0.0,0.0,0.0,無,
義竹鄉,土地,新店新段474地號,203.02,,鄉村區,乙種建築用地,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,985,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKQHGGFBQ86DA,0.0,0.0,0.0,無,
大林鎮,房地(土地+建物),嘉義縣大林鎮吉林里中山路１７巷３３之１９號,86.01,都市：其他:住,,,1100806,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0700412,127.83,5,3,4,有,無,5000000,39114,,0.0,0,,RPSNMLRKQHGGFCQ07DA,127.83,0.0,0.0,無,0004
朴子市,土地,鴨母寮段竹村小段803-3地號,20.57,,鄉村區,乙種建築用地,1100811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161802,7866,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSKQHGGFBQ27DA,0.0,0.0,0.0,無,
