鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號2樓A戶,15.24,住,,,1100108,土地2建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.63,2,2,1,有,無,5350000,65540,,0.0,0,,RPWNMLTKNHGGFAI09DB,富品城心,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市民權路67號2樓B戶,21.03,住,,,1091208,土地2建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.69,3,2,2,有,無,8450000,68828,升降機械,7.09,700000,,RPXNMLTKNHGGFAI56DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號3樓A戶,12.44,住,,,1091022,土地2建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.68,2,2,1,有,無,4980000,74685,,0.0,0,,RPOOMLTKNHGGFAI38DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號3樓B戶,15.94,住,,,1091208,土地2建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.41,2,2,1,有,無,5700000,66737,,0.0,0,,RPPOMLTKNHGGFAI48DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號3樓C戶,14.44,住,,,1091022,土地2建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.4,2,2,1,有,無,5150000,66537,,0.0,0,,RPQOMLTKNHGGFAI58DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號3樓D戶,21.02,住,,,1091124,土地2建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.6,3,2,2,有,無,7600000,67496,,0.0,0,,RPROMLTKNHGGFAI68DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號3樓E戶,8.48,住,,,1091030,土地2建物1車位0,三層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,,45.4,1,1,1,有,無,3260000,71806,,0.0,0,,RPSOMLTKNHGGFAI78DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號4樓A戶,12.44,住,,,1091023,土地2建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.68,2,2,1,有,無,4750000,71236,,0.0,0,,RPTOMLTKNHGGFAI88DB,富品城心,
嘉義市,房地(土地+建物),嘉義市嘉義市民權路67號4樓B戶,15.94,住,,,1091029,土地2建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.41,2,2,1,有,無,6150000,72006,,0.0,0,,RPUOMLTKNHGGFAI98DB,富品城心,
