鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段１８８巷２２號二樓,16.85,住,,,1100502,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712,128.72,2,2,1,有,無,有,20000,155,坡道平面,31.91,0,,RPRRMLLKNHGGFEF28CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１７８號七樓,16.05,住,,,1100511,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,97.52,2,2,1,有,有,有,20000,205,其他,24.17,0,租金2萬含管理費,RPRVMLLKNHGGFEF68CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段３３１巷１０２號二樓,24.3,住,,,1100509,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,106.57,3,2,1,有,有,有,20000,188,坡道平面,26.54,0,租金包含車位管理費,RPUVMLLKNHGGFEF98CC
淡水區,房地(土地+建物)+車位,新北市淡水區新民街３０４號三樓,33.88,住,,,1100508,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980107,170.03,3,2,2,有,有,有,26000,153,坡道平面,34.95,0,,RPVWMLLKNHGGFEF56CC
永和區,建物,新北市永和區永和路二段１４７號八樓之３,0.0,商,,,1100503,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0880106,108.93,0,0,0,無,有,無,25000,230,,0.0,0,,RPWOMLLKNHGGFHF78CC
中和區,建物,新北市中和區保健路４４巷２６號四樓,0.0,住,,,1100415,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640218,61.51,2,1,1,有,無,有,18500,301,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20556，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為18500,RPXPMLLKNHGGFHF98CC
中和區,建物,新北市中和區宜安路１６０號四樓,0.0,住,,,1100421,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690523,88.98,3,1,1,有,無,無,18000,202,,0.0,0,,RPPQMLLKNHGGFHF28CC
中和區,房地(土地+建物)+車位,新北市中和區中原五街３０號８樓,25.43,住,,,1100424,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1040721,152.70999999999998,2,1,1,有,有,無,31000,203,坡道平面,42.78,0,,RPRQMLLKNHGGFHF48CC
中和區,建物,新北市中和區中正路２８２號二樓,0.0,住,,,1100420,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830203,146.95,4,2,2,有,有,有,30000,204,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為33333，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為30000,RPSQMLLKNHGGFHF58CC
永和區,建物,新北市永和區仁愛路２５２號３２樓,0.0,住,,,1100424,土地0建物1車位1,三十二層,34,住宅大樓(11層含以上有電梯),集合住宅,鋼骨構造,1080226,229.2,3,2,2,有,無,有,50000,218,坡道平面,43.77,0,,RPTQMLLKNHGGFHF68CC
中和區,房地(土地+建物)+車位,新北市中和區興南路一段８５巷７９號五樓,28.84,住,,,1100424,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1020528,169.7,3,2,2,有,有,無,33500,197,坡道平面,0.0,0,,RPUQMLLKNHGGFHF78CC
中和區,建物,新北市中和區中山路２段２３之１號,0.0,商,,,1100428,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0601026,69.16,2,1,1,有,有,有,20200,292,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為27904，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。管理費另收300元。,RPVQMLLKNHGGFHF88CC
中和區,建物,新北市中和區永貞路２４４號二樓,0.0,商,,,1100423,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670605,107.03,3,2,1,有,無,有,21500,201,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23889，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為21500,RPXQMLLKNHGGFHF09CC
永和區,建物,新北市永和區竹林路１７９巷３２號,126.0,住,,,1100423,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0591215,63.85,3,2,2,有,無,有,25000,392,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27778，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為25000,RPVRMLLKNHGGFHF98CC
中和區,建物,新北市中和區保健路４４巷３２弄２號三樓,92.65,住,,,1100423,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640218,61.51,2,1,1,有,無,有,20000,325,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22222，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為20000,RPQSMLLKNHGGFHF58CC
新莊區,建物,新北市新莊區中元東路１０３號１１樓,0.0,商,,,1100429,土地0建物1車位1,十一層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050811,124.58,2,1,1,有,無,有,30000,241,坡道平面,43.36,0,,RPXQMLLKNHGGFBF48CC
五股區,建物,新北市五股區新城六路２３７號十四樓,0.0,住,,,1100423,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040305,66.89,2,1,1,有,有,有,23000,344,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為25556，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為23000,RPSRMLLKNHGGFBF08CC
新莊區,建物,新北市新莊區泰順街３３巷１２號二樓,0.0,住,,,1100424,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630308,89.0,3,2,1,有,無,有,17000,191,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為18889，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為17000,RPOSMLLKNHGGFBF77CC
五股區,建物,新北市五股區水碓九路１５號三樓,0.0,住,,,1100412,土地0建物1車位1,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850703,110.6,3,2,2,有,有,有,16000,145,坡道平面,0.0,3000,國家住宅及都市更新中心辦理社會住宅包租代管第2期計畫,RPVSMLLKNHGGFBF48CC
五股區,建物,新北市五股區新城六路２３５號六樓,0.0,住,,,1100412,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040305,115.07,2,2,1,有,有,有,20500,202,坡道平面,28.24,3000,國家住宅及都市更新中心辦理社會住宅包租代管第2期計畫,RPWSMLLKNHGGFBF58CC
新店區,房地(土地+建物)+車位,新北市新店區北新路一段８６號２８樓之３分租,16.81,其他,,,1100419,土地1建物1車位1,二十八層,31,辦公商業大樓,見其他登記事項,見其他登記事項,1090706,150.14,0,0,0,無,有,有,54500,450,坡道平面,39.14,0,租金稅金、車位,RPUNMLLKNHGGFCF97CC
新店區,建物,新北市新店區安祥路１１６號十四樓,0.0,,山坡地保育區,丙種建築用地,1100413,土地0建物1車位0,十四層,,住宅大樓(11層含以上有電梯),,,,102.07,3,2,2,有,有,有,21400,195,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23778，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為21400,RPVNMLLKNHGGFCF08CC
新店區,建物,新北市新店區寶興路６６巷８號四樓,0.0,其他,,,1100416,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671123,102.57,3,2,1,有,無,有,17200,168,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為19111，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為17200,RPTOMLLKNHGGFCF97CC
板橋區,建物,新北市板橋區宮口街２２號一樓,114.0,商,,,1100503,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,123.82,1,1,1,有,無,無,60000,485,,0.0,0,,RPTPMLLKNHGGFAF97DC
汐止區,建物,新北市汐止區明峰街１２５號１３樓,0.0,住,,,1100418,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,97.91,3,1,1,有,有,有,17400,178,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為19333，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為17400,RPRQMLLKNHGGFDF08CC
汐止區,房地(土地+建物)+車位,新北市汐止區建成路１６０巷１８號８樓,10.82,住,,,1100423,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,106.75,2,2,1,有,有,有,21500,201,坡道平面,35.58,0,,RPSQMLLKNHGGFDF18CC
板橋區,建物,新北市板橋區南雅東路８號１０樓之３３,0.0,商,,,1100430,土地0建物1車位0,十層,11,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0861121,36.269999999999996,1,1,1,有,有,有,11900,328,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18892，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為11900。,RPQQMLLKNHGGFAF67CC
板橋區,建物,新北市板橋區溪崑二街２５號四樓,0.0,住,,,1100422,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,72.95,3,1,1,有,無,有,12500,171,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為13889，因為新北市計畫租金上限為36000，選擇代租方案須打九折，實際租賃契約金額為12500,RPUQMLLKNHGGFAF08CC
土城區,建物,新北市土城區中央路４段１６５巷１１之５號３樓,0.0,住,,,1100429,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880531,57.19,1,1,1,有,無,有,15500,271,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為19055，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15500。,RPTRMLLKNHGGFAF08CC
板橋區,建物,新北市板橋區漢生西路５８巷２０號,0.0,住,,,1100420,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,68.75,3,2,1,有,無,有,17800,259,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為19778，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為17800,RPROMLMKNHGGFAF67CC
板橋區,建物,新北市板橋區長安街４８巷１號２樓,0.0,住,,,1100430,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641206,92.98,2,1,1,有,無,有,20200,217,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為27033，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。,RPUOMLMKNHGGFAF97CC
板橋區,建物,新北市板橋區文化路二段３８５之３號７樓,0.0,住,,,1100430,土地0建物1車位0,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990209,127.35,2,2,2,有,無,有,50000,393,,0.0,0,,RPPRMLMKNHGGFAF77CC
汐止區,房地(土地+建物)+車位,新北市汐止區新台五路一段９５號１５樓.１５樓之１,55.11,工,,,1100511,土地2建物2車位2,十五層,37,廠辦,見其他登記事項,見其他登記事項,1080123,810.3,0,0,0,無,有,無,202950,266,坡道平面,74.2,7000,4個月免租金,RPXOMLMKNHGGFDF58CC
樹林區,建物,新北市樹林區太平路１２７巷４號４樓,0.0,住,,,1100429,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700929,72.32,2,2,1,有,無,有,16000,221,,0.0,0,,RPRNMLMKNHGGFIF38CC
樹林區,建物,新北市樹林區復興路３５２號七樓,0.0,住,,,1100429,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800912,130.44,4,2,2,有,有,有,21000,161,,0.0,0,,RPTNMLMKNHGGFIF58CC
鶯歌區,建物,新北市鶯歌區永和街８５號６樓,0.0,住,,,1100507,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060928,109.45,3,2,1,有,有,有,17000,155,,0.0,0,,RPVNMLMKNHGGFIF78CC
樹林區,建物,新北市樹林區東順街７５號,0.0,工,,,1100430,土地0建物1車位0,一層,1,工廠,廠房、辦公室,鋼筋混凝土造,0730717,307.6,0,0,0,無,無,無,150000,,,0.0,0,,RPWNMLMKNHGGFIF88CC
樹林區,建物,新北市樹林區鎮前街４６３號,18.26,住,,,1100426,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),集合住宅、停車空間,鋼筋混凝土造,0841109,34.55,0,0,0,無,有,有,18000,521,,0.0,0,部分承租,RPTOMLMKNHGGFIF68CC
樹林區,建物,新北市樹林區鎮前街４６３號,0.0,住,,,1100426,土地0建物1車位0,儲藏室,7,倉庫,集合住宅、停車空間,鋼筋混凝土造,0841109,42.28,0,0,0,無,有,有,8000,,,0.0,0,部分承租,RPWOMLMKNHGGFIF98CC
新店區,建物,新北市新店區吉祥街６巷３號３樓,0.0,其他,,,1100423,土地0建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850628,147.25,3,1,2,有,有,有,20000,136,坡道平面,0.0,3000,此為新北市社會住宅包租代管計劃之物件，評定市價租金為20200，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為17000。汽車停車位1個每月3000元另計。,RPXNMLMKNHGGFCF38CC
新店區,房地(土地+建物),新北市新店區寶中路７４號３樓,59.07,工,,,1100415,土地1建物1車位0,三層,5,廠辦,工業用,鋼筋混凝土造,0740626,225.23,0,0,0,無,無,無,48925,217,,0.0,0,,RPQQMLMKNHGGFCF97CC
新店區,房地(土地+建物),新北市新店區三民路５６號４樓,0.0,住,,,1100501,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650129,93.17,3,2,1,有,無,有,20000,215,,0.0,0,,RPRQMLMKNHGGFCF08CC
新店區,房地(土地+建物),新北市新店區寶中路７６號１樓,69.69,工,,,1100419,土地1建物1車位0,一層,5,廠辦,工業用,鋼筋混凝土造,0740626,256.99,0,0,0,無,無,無,75000,292,,0.0,0,,RPSQMLMKNHGGFCF18CC
新店區,房地(土地+建物),新北市新店區中正路３５２號６樓之２,0.0,其他,,,1100426,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900508,49.089999999999996,1,1,1,有,有,有,17500,356,,0.0,0,,RPUQMLMKNHGGFCF38CC
新店區,房地(土地+建物),新北市新店區建國路２９１巷９號,0.0,工,,,1100419,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0751021,83.05999999999999,3,2,2,有,無,有,22000,265,,0.0,0,民國110年4月19日至110年4月30日為免租金裝潢期,RPQRMLMKNHGGFCF08CC
新店區,建物,新北市新店區中正路４３２號十三樓,0.0,住,,,1100501,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851223,93.83,3,2,1,有,有,有,21000,224,,0.0,0,租期內含免租裝潢期。,RPRRMLMKNHGGFCF18CC
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段２６６號１３樓之４,76.29,住,,,1100421,土地1建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),一般事務所，集合住宅,鋼骨造,0800830,491.14000000000004,0,0,0,無,有,有,73000,149,坡道平面,0.0,0,含管理費,RPOOMLMKNHGGFBF47CC
新莊區,建物,新北市新莊區天泉二街２４巷１２號５樓,0.0,住,,,1100429,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760727,99.1,2,2,2,有,無,有,15500,156,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17239，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額15500。,RPUOMLMKNHGGFBF08CC
新莊區,建物,新北市新莊區民安西路３８５巷２號２樓,0.0,住,,,1100503,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680622,51.02,2,1,1,有,無,有,13000,255,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16618，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為13000。,RPXOMLMKNHGGFBF38CC
五股區,建物,新北市五股區五權八路３１號５樓,0.0,,工業區,丁種建築用地,1100302,土地0建物1車位1,五層,6,工廠,工廠、辦公室、倉庫,鋼筋混凝土造,0800627,559.24,0,0,0,無,有,無,80000,,坡道平面,0.0,0,,RPPPMLMKNHGGFBF67CC
新莊區,房地(土地+建物)+車位,新北市新莊區幸福東路６２號三樓,0.0,工,,,1100505,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),作業廠房,鋼筋混凝土造,1070622,314.5,0,0,0,無,有,無,60000,191,坡道平面,38.71,0,,RPTQMLMKNHGGFBF18CC
新莊區,建物,新北市新莊區中央路１０８號,0.0,商,,,1100423,土地0建物1車位0,見其他登記事項,22,店面(店鋪),一般零售業〈店舖〉,鋼骨鋼筋混凝土造,1020718,250.99,0,0,0,無,有,無,55000,219,,0.0,0,1.110年4月23日至110年5月31日止，為裝修免租期2.113年6月1日至115年5月31日，租金調漲為6萬元整。,RPXQMLMKNHGGFBF58CC
泰山區,建物,新北市泰山區新北大道七段１８號,0.0,工,,,1100228,土地0建物1車位1,一層,10,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0841021,204.0,0,0,0,無,有,有,42000,206,升降平面,33.29,0,,RPORMLMKNHGGFBF77CC
泰山區,建物,新北市泰山區泰山仁武街１５之１號三樓,0.0,商,,,1100421,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940902,99.69,3,2,2,有,有,有,18900,190,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管第2期計畫,RPTUMLMKNHGGFBF58CC
五股區,建物,新北市五股區水碓路１６巷４５號二樓,0.0,住,,,1100504,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860129,54.5,1,1,1,有,有,有,8500,156,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為9444，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為8500。,RPSVMLMKNHGGFBF58CC
林口區,建物,新北市林口區民族路２５８號十九樓,0.0,住,,,1100501,土地0建物1車位1,十九層,26,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070723,120.15,2,2,1,有,有,有,28000,233,坡道平面,30.3,0,租金含管理費。,RPUWMLMKNHGGFBF88CC
五股區,建物,新北市五股區登林路８１之２４號十四樓,0.0,住,,,1100414,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900611,71.03,2,1,1,有,有,有,13700,193,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管第2期計畫,RPXWMLMKNHGGFBF56CC
