編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPOMLLKNHGGFAG47CC,47,99.90,住家用,鋼筋混凝土加強磚造,63年7月2日,二層,,
RPTOMLLKNHGGFBG97CC,4,46.94,集合住宅,鋼筋混凝土造,106年8月14日,十五層,,
RPRNMLMKNHGGFAG67CC,74,103.74,住家用,木造,36年6月1日,二層,,
RPTNMLMKNHGGFAG87CC,26,127.17,住家用,鋼筋混凝土造,84年5月24日,三層,,
RPUNMLMKNHGGFAG97CC,26,67.23,住家用,鋼筋混凝土造,84年8月10日,七層,,
RPQNMLRLNHGGFBG28CC,45,110.34,住家用,鋼筋混凝土加強磚造,65年11月2日,二層,,
RPSOMLRLNHGGFBG58CC,27,88.05,住家用,鋼筋混凝土造,83年1月12日,七層,,
RPTOMLMKNHGGFAG97CC,27,65.55,住家及補習班,鋼筋混凝土造,83年6月25日,四層,,
RPSOMLLJOHGGFBG87CC,41,96.14,住家用,鋼筋混凝土加強磚造,69年2月25日,二層,,
RPOOMLPLNHGGFAG87CC,42,51.80,住家用,鋼筋混凝土造,68年9月15日,五層,,
RPWNMLMKNHGGFAG18CC,26,131.32,住商用,鋼筋混凝土造,84年3月11日,五層,,
RPPOMLPLNHGGFAG97CC,,165.29,住家用,加強磚造,,二層,,
RPROMLSKNHGGFBG48CC,28,35.06,住家用,鋼筋混凝土造,82年7月8日,七層,,
RPXOMLLJOHGGFAG28CC,43,81.43,住家用,鋼筋混凝土造,67年4月12日,四層,,
RPOPMLLJOHGGFAG47CC,25,168.13,住商用,鋼筋混凝土造,85年2月15日,四層,,
RPQPMLLJOHGGFAG67CC,27,64.59,住家及補習班,鋼筋混凝土造,83年6月25日,四層,,
RPVPMLLJOHGGFAG18CC,40,120.10,住家用,鋼筋混凝土加強磚造,70年1月29日,二層,,
RPWOMLQKOHGGFBG88CC,28,30.27,住家用,鋼筋混凝土造,82年7月8日,七層,,
RPXNMLPKOHGGFAG78DC,14,149.38,店舖,鋼筋混凝土造,96年7月5日,十四層,,
RPUNMLOJOHGGFAG18CC,25,62.59,住家用,鋼筋混凝土造,85年10月3日,十二層,,
RPWOMLRKOHGGFBG98CC,25,81.01,住家用,鋼筋混凝土造,85年1月5日,六層,,
RPXOMLRKOHGGFBG56DC,41,108.90,住家用,鋼筋混凝土加強磚造,69年10月22日,一層,,
RPSOMLQKOHGGFBG48CC,36,66.89,住商用,鋼筋混凝土造,74年10月18日,三層,,
RPQPMLRKOHGGFBG58DC,19,100.56,住商用,鋼筋混凝土造,91年1月30日,三層,,
RPTPMLRKOHGGFBG88DC,27,92.87,住家用,鋼筋混凝土造,83年2月5日,七層,,
RPSNMLSKOHGGFBG58CC,27,123.78,住家用,鋼筋混凝土造,83年10月22日,十一層,,
RPTNMLSKOHGGFBG68CC,21,96.51,住家用,鋼筋混凝土造,89年4月27日,十二層,,
RPVNMLLLOHGGFBG48EC,6,160.74,見其他登記事項,鋼筋混凝土造,104年11月23日,三層,,
RPUNMLLLOHGGFBG38EC,3,47.65,集合住宅,鋼筋混凝土造,107年4月27日,二十三層,,
RPXNMLMLOHGGFBG58CC,27,98.81,住家用,鋼筋混凝土造,83年1月24日,五層,,
RPXNMLLLOHGGFBG68EC,17,204.29,住家用,鋼筋混凝土造,93年3月17日,三層,,
