鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,房地(土地+建物),雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1100516,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.31,1,0,1,有,無,有,4500,276,,0.0,0,,RPPNMLKLNHGGFAP28CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路４８號,96.0,,特定農業區,甲種建築用地,1100517,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,24.18,1,0,1,有,無,有,3500,145,,0.0,0,,RPQNMLKLNHGGFAP38CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮德興路１６５巷１-１２號２樓,19.5,住,,,1100519,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830217,73.84,3,2,2,有,有,無,12000,163,,0.0,0,,RPQNMLOLNHGGFDP09CC
斗六市,房地(土地+建物),雲林縣斗六市保長路５０-５５號,91.52,工,,,1100530,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0980205,219.46,5,3,3,有,無,有,15000,68,,0.0,0,,RPXNMLNJOHGGFAP76DC
斗六市,房地(土地+建物),雲林縣斗六市中華路４４１號,119.0,住,,,1100520,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,1030708,428.54999999999995,5,2,5,有,無,有,40000,93,,0.0,0,,RPVNMLOJOHGGFAP56CC
斗六市,房地(土地+建物),雲林縣斗六市南環路８２巷３０弄１０號,121.25,,鄉村區,乙種建築用地,1100607,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0801223,160.2,3,3,3,有,無,有,7500,47,,0.0,0,,RPUNMLLKOHGGFAP09EC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮八德街１０３號五樓之１３,4.4,住,,,1100619,土地1建物0車位0,五層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0960205,24.310000000000002,1,0,1,有,有,有,5000,206,,0.0,0,,RPPNMLLLOHGGFDP78CC
斗六市,房地(土地+建物),雲林縣斗六市同德街１７號１樓,102.0,住,,,1100623,土地1建物1車位0,一層,2,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0850818,51.06,0,0,0,無,有,無,9000,176,,0.0,0,含管理費,RPPPMLTLOHGGFAP86CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮大同路６６４巷５號,117.62,住,,,1100627,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0821010,232.42,5,3,3,有,無,有,11000,47,,0.0,0,,RPQNMLTLOHGGFBP86CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮光復街３６號２樓之９１,0.45,其他,,,1100705,土地1建物0車位0,二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880412,24.83,1,0,1,有,有,有,4000,161,,0.0,0,,RPPNMLPJPHGGFBP88CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路５０巷８６號,127.0,,特定農業區,甲種建築用地,1100702,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951110,14.19,1,0,1,有,無,有,3500,247,,0.0,0,,RPQNMLPJPHGGFAP88CC
斗六市,房地(土地+建物),雲林縣斗六市西平路８０號１２樓７,1068.0,商,,,1100627,土地1建物1車位0,見其他登記事項,,住宅大樓(11層含以上有電梯),,,,118.14,3,1,1,有,有,有,10000,85,,0.0,0,,RPVNMLPJPHGGFAP76CC
