鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大同區,建物,臺北市大同區南京西路５７號１２樓之９,0.0,其他,,,1100429,土地0建物1車位1,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,114.55000000000001,2,2,1,有,無,有,64642,564,坡道機械,0.0,0,,RPQOMLLKNHGGFBA07CC
萬華區,建物,臺北市萬華區長沙街二段１１４號９樓,0.0,商,,,1100423,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780125,120.66,3,2,2,有,無,無,33000,273,,0.0,0,,RPROMLLKNHGGFBA17CC
大同區,建物,臺北市大同區市民大道一段２０１號七樓之１０,0.0,其他,,,1100417,土地0建物1車位0,七層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,92.43,2,1,1,有,有,有,50000,541,,0.0,0,,RPTOMLLKNHGGFBA37CC
大同區,建物,臺北市大同區市民大道一段２０５號十五樓之２,0.0,其他,,,1100417,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,83.04,1,1,1,有,有,有,58000,698,,0.0,0,,RPUOMLLKNHGGFBA47CC
萬華區,建物,臺北市萬華區康定路１０３號１６樓之３,0.0,商,,,1100420,土地0建物1車位0,十六層,26,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,92.08,2,2,1,有,無,有,38000,413,,0.0,0,,RPWOMLLKNHGGFBA67CC
萬華區,建物,臺北市萬華區長泰街３０８巷１７號三樓,0.0,住,,,1100430,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,78.84,3,2,1,有,無,有,12000,152,,0.0,0,國家住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPPPMLLKNHGGFBA07CC
信義區,建物,臺北市信義區信義路五段１１９號十三樓之２,0.0,其他,,,1100423,土地0建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,106.36,1,1,1,有,有,有,80000,752,,0.0,0,,RPUNMLLKNHGGFDA57CC
信義區,建物,臺北市信義區基隆路二段７號五樓之３,0.0,商,,,1100420,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0810828,58.88,0,0,0,無,有,無,30000,510,,0.0,0,,RPVNMLLKNHGGFDA67CC
松山區,建物,臺北市松山區南京東路四段１１８號,0.0,商,,,1100331,土地0建物1車位0,見其他登記事項,15,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0990831,114.2,0,0,0,無,無,無,120000,1051,,0.0,0,,RPPOMLLKNHGGFDA17CC
松山區,建物,臺北市松山區南京東路三段３３８巷３號７樓,0.0,其他,,,1100419,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710818,211.53,3,0,2,有,無,無,100800,477,,0.0,0,,RPQTMLLKNHGGFDA77CC
信義區,建物,臺北市信義區信義路五段１２１號１２樓之１,0.0,其他,,,1100426,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,147.85999999999999,2,2,1,有,無,有,77000,521,,0.0,0,,RPVUMLLKNHGGFDA38CC
大安區,建物,臺北市大安區台北市大安區仁愛路４段５０之２４號五樓,0.0,其他,,,1100427,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0600420,56.64,2,1,1,有,有,無,30000,530,,0.0,0,,RPWNMLLKNHGGFFA97CC
大安區,建物,臺北市大安區濟南路三段３７號二樓,0.0,住,,,1100428,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990728,175.47,2,2,2,有,有,有,67500,385,,0.0,0,,RPXNMLLKNHGGFFA08CC
大安區,建物,臺北市大安區忠孝東路四段４９巷４弄１６號４樓之３,0.0,商,,,1100428,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.66,2,1,1,有,無,有,45000,396,,0.0,0,,RPOOMLLKNHGGFFA27CC
大安區,建物,臺北市大安區瑞安街２０８巷３９號４樓之２,0.0,住,,,1100427,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,44.22,0,0,0,無,無,有,25000,565,,0.0,0,,RPSOMLLKNHGGFFA67CC
大安區,建物,臺北市大安區安和路一段１１號８樓,0.0,商,,,1100402,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670224,185.32,2,1,2,有,無,無,88800,479,,0.0,0,,RPUOMLLKNHGGFFA87CC
