編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLLKQHGGFAV17DA,43,89.74,住家用,加強磚造,67年5月22日,二層,一層 二層,全筆移轉
RPQNMLNKQHGGFAV76DA,26,6.78,通廊．電梯．汽車昇降孔．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPQNMLNKQHGGFAV76DA,26,2.88,防空．避難室．停車空間．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPQNMLNKQHGGFAV76DA,26,17.89,集合住宅,鋼筋混凝土造,84年5月17日,七層,三層 陽台,全筆移轉
RPSNMLSKQHGGFAV47DA,1,88.40,Ｈ２集合住宅,ＲＣ造,109年3月3日,五層,三層 見其他登記事項,全筆移轉
RPSNMLSKQHGGFAV47DA,1,.34,Ｇ３店舖、機房,ＲＣ造,109年3月3日,五層,,持分移轉
RPSNMLSKQHGGFAV47DA,1,15.22,樓梯間、昇降機間,ＲＣ造,109年3月3日,五層,,持分移轉
RPWNMLTKQHGGFAV97DA,1,88.43,Ｈ２集合住宅,ＲＣ造,109年3月3日,五層,五層 見其他登記事項,全筆移轉
RPWNMLTKQHGGFAV97DA,1,.34,Ｇ３店舖、機房,ＲＣ造,109年3月3日,五層,,持分移轉
RPWNMLTKQHGGFAV97DA,1,15.22,樓梯間、昇降機間,ＲＣ造,109年3月3日,五層,,持分移轉
RPPNMLSKQHGGFCV37DA,,309.78,住商用,鋼筋混凝土造,,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLSKQHGGFDV47DA,26,9.49,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,,持分移轉
RPPNMLSKQHGGFDV47DA,26,42.60,套房,鋼筋混凝土造,84年7月14日,八層,五層 見其他登記事項,全筆移轉
RPOOMLTJQHGGFAV17DA,42,42.16,住家用,木石磚造（磚石造）,68年3月1日,一層,一層,全筆移轉
RPUNMLNLQHGGFAV27DA,5,292.02,住家用,鋼筋混凝土造,105年11月3日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPQNMLNLQHGGFAV86DA,26,9.74,通廊．電梯．汽車昇降孔．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPQNMLNLQHGGFAV86DA,26,4.14,防空．避難室．停車空間．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPQNMLNLQHGGFAV86DA,26,18.38,集合住宅,鋼筋混凝土造,84年5月17日,七層,四層,全筆移轉
RPRNMLNLQHGGFAV96DA,26,6.78,通廊．電梯．汽車昇降孔．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPRNMLNLQHGGFAV96DA,26,2.88,防空．避難室．停車空間．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPRNMLNLQHGGFAV96DA,26,17.89,集合住宅,鋼筋混凝土造,84年5月17日,七層,四層 陽台,全筆移轉
RPQNMLRJQHGGFAV07DA,40,112.10,住家用,加強磚造,70年5月18日,二層,一層 二層 騎樓,全筆移轉
RPUNMLQLQHGGFAV57DA,,91.52,住家用,鐵筋水泥磚,62年7月4日,二層,一層 二層 騎樓,全筆移轉
RPTNMLRKQHGGFAV47DA,39,32.66,住家用,鋼筋混凝土造,71年7月29日,二層,一層 二層 陽台,持分移轉
RPRNMLPLQHGGFDV47DA,26,6.94,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,,持分移轉
RPRNMLPLQHGGFDV47DA,26,30.87,套房,鋼筋混凝土造,84年7月14日,八層,六層 見其他登記事項,全筆移轉
RPQNMLTKQHGGFCV57DA,40,94.66,住家用,鐵筋水泥磚,70年9月3日,二層,一層 二層,全筆移轉
RPPNMLQLQHGGFDV37DA,26,7.30,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,,持分移轉
RPPNMLQLQHGGFDV37DA,26,33.25,套房,鋼筋混凝土造,84年7月14日,八層,三層 見其他登記事項,全筆移轉
RPRNMLNJQHGGFDV07DA,28,35.56,出租套房,鋼筋混凝土造,82年11月8日,八層,六層 陽台,全筆移轉
RPRNMLNJQHGGFDV07DA,28,13.01,出租套房、通道、停車場、避難室．屋頂突出物,鋼筋混凝土造,82年11月8日,八層,,持分移轉
RPSNMLNJQHGGFDV17DA,28,35.56,出租套房,鋼筋混凝土造,82年11月8日,八層,六層 陽台,全筆移轉
RPSNMLNJQHGGFDV17DA,28,13.01,出租套房、通道、停車場、避難室．屋頂突出物,鋼筋混凝土造,82年11月8日,八層,,持分移轉
RPPNMLRJQHGGFDV27DA,23,35.30,商業用,鋼筋混凝土造,87年3月6日,十層,四層 陽台,全筆移轉
RPPNMLRJQHGGFDV27DA,23,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLRJQHGGFDV27DA,23,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLRJQHGGFDV27DA,23,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,,持分移轉
RPQNMLLKQHGGFDV86DA,27,8.26,樓梯間、機械室、電梯間、屋頂突出物避難室車道,鋼筋混凝土造,83年4月27日,九層,,持分移轉
RPQNMLLKQHGGFDV86DA,27,38.27,走道,鋼筋混凝土造,83年4月27日,九層,,持分移轉
RPQNMLLKQHGGFDV86DA,27,34.84,商業用,鋼筋混凝土造,83年4月27日,九層,八層 陽台,全筆移轉
RPPNMLKMQHGGFDV86DA,27,5.45,樓梯間．門房走道,鋼筋混凝土造,83年9月30日,八層,,持分移轉
RPPNMLKMQHGGFDV86DA,27,31.54,套房,鋼筋混凝土造,83年9月30日,八層,五層 陽台,全筆移轉
RPPNMLKMQHGGFBV66DA,20,144.28,鄉村住宅,加強磚造,91年1月21日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
