鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
東區,建物,臺南市東區裕興街８１號,0.0,住,,,1100426,土地0建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,見其他登記事項,0941118,227.72,5,2,4,有,無,無,50000,220,,0.0,0,110/5/1-111/7/31租金為5萬元，111/8/1-113/4/30租金調整為7萬元。,RPVNMLLKNHGGFCD87CC
永康區,土地,文化段1295-1地號,561.98,農,,,1100412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,55000,98,,0.0,0,,RPSNMLLKNHGGFKD38CC
永康區,建物,臺南市永康區復國一路５１８號,0.0,,,,1100507,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0811117,153.73,4,1,2,有,無,無,13000,85,,0.0,0,,RPOOMLLKNHGGFKD08CC
善化區,土地,善新段139-1地號,364.0,住,,,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,82,,0.0,0,,RPTOMLLKNHGGFHD28CC
安平區,建物,臺南市安平區建平七街５９３號,0.0,商,,,1100427,土地0建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,1061020,85.16,0,0,0,無,無,無,35000,411,,0.0,0,,RPXOMLLKNHGGFAD08DC
安平區,建物,臺南市安平區國平路１６２號,0.0,商,,,1100429,土地0建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,1061020,98.46000000000001,0,0,0,無,無,無,40000,406,,0.0,0,,RPRPMLLKNHGGFAD57DC
善化區,房地(土地+建物),臺南市善化區大成路１３６號,74.8,住,,,1100506,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0811215,209.79,6,2,5,有,無,無,20000,95,,0.0,0,,RPUNMLLKNHGGFHD38DC
善化區,房地(土地+建物),臺南市善化區大成路１３６號,74.8,住,,,1100506,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0811215,209.79,6,2,5,有,無,無,20000,95,,0.0,0,,RPVNMLLKNHGGFHD48DC
永康區,房地(土地+建物)+車位,臺南市永康區中山南路２６２巷２號十四樓之８,20.82,住,,,1100507,土地5建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841204,168.1,4,2,2,有,有,有,22300,133,坡道機械,0.0,0,租金含管理費2300元房屋2000元+車位300元,RPPOMLLKNHGGFKD28DC
