鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
宜蘭市,土地,金六結段金結小段65-26地號,153.0,都市：其他:道路用地,,,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,29412,,0.0,0,包含公共設施保留地用地；,RPVOMLRJRHGGFBG09EA,0.0,0.0,0.0,無,0001
宜蘭市,土地,健康段98地號,111.28,住,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8750000,78630,,0.0,0,,RPOPMLSJRHGGFBG48DA,0.0,0.0,0.0,無,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五濱路一段１３６巷２２號四樓之１１,16.23,,一般農業區,甲種建築用地,1100802,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861105,46.83,1,1,1,有,有,850000,18151,,0.0,0,,RPPNMLPJQHGGFAG97EA,23.42,0.0,4.18,有,0002
礁溪鄉,土地,義結段751地號,70.3,都市：其他:兒童遊樂場,,,1100803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11717100,166673,,0.0,0,,RPPOMLTJQHGGFBG48DA,0.0,0.0,0.0,無,
五結鄉,土地,和平段551地號,17.46,都市：其他:道路用地,,,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,28637,,0.0,0,包含公共設施保留地用地；,RPOOMLMKQHGGFAG67DA,0.0,0.0,0.0,無,
礁溪鄉,土地,德陽段23地號,39.86,,特定農業區,農牧用地,1100803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,12042,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLMKQHGGFBG48DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉南興路６３巷３３號三樓,48.15,住,,,1100806,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100226,98.32,3,1,2,有,有,4900000,49837,,0.0,0,,RPUOMLQKQHGGFAG78EA,66.38,3.89,7.56,有,
頭城鎮,土地,港口段74地號,309.65,,山坡地保育區,林業用地,1100811,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,175000,565,,0.0,0,,RPSNMLRKQHGGFBG68EA,0.0,0.0,0.0,無,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市縣政一街４７號,60.95,住,,,1100811,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000414,188.88,3,2,2,有,有,4400000,23295,坡道平面,0.0,0,姨外甥買賣親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRKQHGGFBG48EA,102.22,0.0,12.76,有,
