編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLRJJIHGFGN56DA,22,3843.31,肉雞舍,有牆鋼骨造,89年10月11日,一層,一層,全筆移轉
RPUNMLPKJIHGFGN66DA,27,6.48,集合住宅,鋼筋混凝土造,84年5月17日,六層,,持分移轉
RPUNMLPKJIHGFGN66DA,27,21.67,集合住宅,鋼筋混凝土造,84年5月17日,六層,六層 陽台,全筆移轉
RPVNMLPKJIHGFAN78DA,55,40.76,住家用,木石磚造（磚石造）,57年1月12日,一層,一層,全筆移轉
RPXNMLQKJIHGFAN09DA,40,89.30,住家用,加強磚造,72年4月26日,二層,一層 二層,全筆移轉
RPTNMLOKJIHGFHN56DA,58,48.60,店鋪、住宅,木石磚造,54年1月1日,三層,一層 二層 三層,全筆移轉
RPUOMLLLJIHGFGN09DA,,138.21,住家用,鋼筋混凝土造,111年8月24日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLLLJIHGFGN88DA,,138.21,住家用,鋼筋混凝土造,111年8月24日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLQKJIHGFAN38DA,44,86.52,住家、避難室,鋼筋混凝土造,67年9月2日,地下層,地下層,全筆移轉
RPTNMLKKJIHGFAN08DA,38,75.00,商業用,鋼筋混凝土造,74年1月10日,七層,四層,全筆移轉
RPTNMLKKJIHGFAN08DA,38,18.15,避難室、梯間,鋼筋混凝土造,74年1月10日,七層,,持分移轉
RPRNMLTJJIHGFDN98DA,25,23.64,住家用,鋼筋混凝土造,87年3月12日,九層,四層 陽台,全筆移轉
RPRNMLTJJIHGFDN98DA,25,8.92,走道、電梯、樓梯、梯間、避難室,鋼筋混凝土造,87年3月12日,九層,,持分移轉
RPPNMLRKJIHGFAN38DA,44,160.80,住家用,加強磚造,68年3月28日,二層,一層 二層,全筆移轉
RPSNMLSKJIHGFHN86DA,29,462.56,住家用,鋼筋混凝土造,83年4月13日,二層,一層 二層,全筆移轉
RPVNMLLLJIHGFGN09DA,,109.45,住家用,鋼筋混凝土造,111年9月1日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPUNMLMLJIHGFGN56EA,20,140.85,住家用,鋼筋混凝土造,92年5月7日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLPKJIHGFAN98DA,41,85.69,住家用,加強磚造,70年8月31日,二層,一層 二層,全筆移轉
RPVNMLOKJIHGFBN78DA,11,164.87,住家用,鋼筋混凝土造,100年6月13日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPPNMLSKJIHGFBN58DA,45,98.80,住家用,鋼筋混凝土加強磚造,67年2月18日,二層,一層 二層 騎樓,全筆移轉
RPRNMLPKJIHGFEN78DA,,167.95,住宅、停車空間,鋼筋混凝土造,111年6月8日,三層,一層 二層 三層 騎樓 見其他登記事項,全筆移轉
RPRNMLNLJIHGFDN58DA,,187.42,住宅,鋼筋混凝土造,111年9月7日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLSLJIHGFAN76EA,12,278.42,住宅、停車空間,鋼筋混凝土造,99年10月7日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮,全筆移轉
RPTNMLNLJIHGFBN58DA,8,159.46,住宅、停車空間、樓梯間,鋼筋混凝土造,104年2月5日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPUNMLNJJIHGFAN38DA,8,400.93,停車空間、機電設備空間、住宅,鋼筋混凝土造,104年4月20日,四層,一層 二層 三層 四層 陽台 地下一層,全筆移轉
RPUNMLNJJIHGFAN38DA,8,33.84,停車空間、機電設備空間,鋼筋混凝土造,104年4月20日,五層,,持分移轉
RPPNMLOLJIHGFDN48DA,36,67.40,住家用,加強磚造,75年12月29日,一層,一層,全筆移轉
RPPNMLOLJIHGFDN48DA,36,65.12,住家用,加強磚造,75年12月29日,一層,一層,全筆移轉
RPUNMLKKJIHGFDN48DA,27,49.19,住家用,鋼筋混凝土造,84年8月22日,十層,五層 陽台,全筆移轉
RPUNMLKKJIHGFDN48DA,27,.16,辦公室,鋼筋混凝土造,84年8月22日,十層,地下一層,持分移轉
RPUNMLKKJIHGFDN48DA,27,20.68,防空避難室、停車空間、梯間,鋼筋混凝土造,84年8月22日,十層,,持分移轉
RPSNMLPLJIHGFDN88DA,,49.99,集合住宅,鋼筋混凝土造,111年8月18日,五層,五層 陽台,全筆移轉
RPSNMLPLJIHGFDN88DA,,32.52,共有部份,鋼筋混凝土造,111年8月18日,五層,,持分移轉
RPPNMLOLJIHGFEN58DA,7,203.46,住家用,鋼筋混凝土造,104年11月4日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPQOMLSLJIHGFAN78DA,46,102.09,住家用,加強磚造,66年2月5日,二層,一層 二層,全筆移轉
RPQNMLMLJIHGFHN78DA,1,180.54,住宅、樓梯間,鋼筋混凝土造,110年6月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLNLJIHGFHN78DA,2,218.54,住家用,鋼筋混凝土造,110年4月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLMLJIHGFGN88DA,26,192.38,住商用,鋼筋混凝土造,86年1月6日,三層,一層 二層 三層 陽台 騎樓 電梯樓梯間,全筆移轉
RPWNMLLLJIHGFFN09DA,42,102.40,住商用,加強磚造,69年12月2日,二層,一層 二層 騎樓,全筆移轉
RPPNMLOLJIHGFFN68DA,6,269.68,住宅，停車空間,鋼筋混凝土造,105年10月6日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLOKJIHGFFN98DA,1,175.58,住宅、停車空間,鋼筋混凝土造,111年1月21日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPUNMLPLJIHGFGN76DA,7,191.59,住家用,鋼筋混凝土造,104年9月18日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLPLJIHGFAN78DA,33,64.03,住家用,鋼筋混凝土造,78年7月3日,五層,三層,全筆移轉
RPUNMLPLJIHGFAN78DA,33,4.40,梯間,鋼筋混凝土造,78年7月3日,五層,,持分移轉
RPTNMLNLJIHGFGN09DA,24,303.71,住商用,鋼筋混凝土造,88年5月4日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間,全筆移轉
RPQNMLOLJIHGFAN28DA,30,48.43,住家用,鋼筋混凝土造,82年1月19日,七層,四層 陽台 花台,全筆移轉
RPQNMLOLJIHGFAN28DA,30,13.73,防空避難室、停車場、梯間,鋼筋混凝土造,82年1月19日,七層,,持分移轉
RPSNMLMLJIHGFHN98DA,3,383.22,騎樓、停車空間、店舖、住宅、樓梯間,鋼筋混凝土造,108年10月22日,五層,一層 二層 三層 四層 五層 陽台 騎樓,全筆移轉
RPPPMLTLJIHGFAN88DA,52,340.02,工業用,鋼筋混凝土加強磚造,60年1月25日,二層,一層 二層,全筆移轉
RPWNMLKMJIHGFAN68EA,41,34.71,辦公及住家,鋼筋混凝土造,70年12月31日,十一層,九層,全筆移轉
RPWNMLKMJIHGFAN68EA,41,5.22,走道,鋼筋混凝土造,70年12月31日,十一層,,持分移轉
RPWNMLKMJIHGFAN68EA,41,6.48,機房、梯間、走道,鋼筋混凝土造,70年12月31日,十一層,,持分移轉
RPXNMLSLJIHGFAN76DA,44,94.36,住家用,加強磚造,67年12月25日,二層,一層 二層 騎樓,全筆移轉
RPOOMLSLJIHGFAN58DA,42,220.88,住商用,加強磚造,69年5月23日,三層,一層 二層 三層 騎樓,全筆移轉
RPRNMLMLJIHGFBN28DA,26,92.42,住家用,鋼筋混凝土造,85年9月23日,十三層,十一層 陽台,全筆移轉
RPRNMLMLJIHGFBN28DA,26,19.24,避難室，停車空間，梯間，社區中心，門廳,鋼筋混凝土造,85年9月23日,十三層,,持分移轉
RPQNMLTLJIHGFEN56DA,47,97.58,住家用,鋼筋混凝土加強磚造,64年11月3日,二層,一層 二層,全筆移轉
RPXNMLKMJIHGFDN98DA,37,88.71,商業用,鋼筋混凝土造,75年2月3日,三層,一層,全筆移轉
RPRNMLNJJIHGFAN08DA,33,164.30,住家用,鋼筋混凝土造,78年12月27日,三層,一層 二層 三層 騎樓,全筆移轉
RPOOMLSLJIHGFFN09DA,25,109.03,住宅、停車空間,鋼筋混凝土造,86年12月24日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPTNMLLKJIHGFAN18DA,40,100.32,住商用,加強磚造,72年2月11日,二層,一層 二層,全筆移轉
RPRNMLRKJIHGFAN58DA,41,109.46,住家用,鋼筋混凝土造,70年12月29日,五層,三層,全筆移轉
RPPOMLKMJIHGFAN97DA,42,124.50,住家用,鋼筋混凝土加強磚造,69年12月31日,二層,一層 二層,全筆移轉
RPPNMLSLJIHGFBN78EA,42,104.00,住家用,加強磚造,69年6月26日,二層,一層 二層 騎樓,全筆移轉
RPSNMLKMJIHGFFN68DA,41,97.58,住商用,加強磚造,71年4月22日,二層,一層 二層,全筆移轉
RPOOMLTLJIHGFAN68DA,48,89.02,住家用,加強磚造,64年3月25日,二層,一層 二層,全筆移轉
RPSNMLOLJIHGFAN48DA,17,249.06,停車空間、住宅、牌樓,鋼筋混凝土造,94年10月6日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層,全筆移轉
RPSNMLOLJIHGFAN48DA,17,31.44,公共設施,鋼筋混凝土造,94年10月6日,四層,,持分移轉
RPPNMLTLJIHGFBN78DA,45,93.66,住商用,鋼筋混凝土加強磚造,67年1月18日,二層,一層 二層 騎樓,全筆移轉
RPXNMLSLJIHGFEN17DA,22,128.64,住家用,鋼筋混凝土造,89年8月30日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLLJKIHGFDN28DA,48,86.13,住家用,鋼筋混凝土加強磚造,64年2月1日,二層,一層 二層,全筆移轉
RPPNMLLJKIHGFDN08DA,30,100.76,住家用,鋼筋混凝土造,82年5月3日,八層,六層 陽台,全筆移轉
RPPNMLLJKIHGFDN08DA,30,16.81,停車空間,鋼筋混凝土造,82年5月3日,八層,地下一層,持分移轉
RPPNMLLJKIHGFDN08DA,30,10.26,避難室、停車空間,鋼筋混凝土造,82年5月3日,八層,,持分移轉
RPPNMLLJKIHGFDN08DA,30,34.89,電梯、樓梯、門廳、避難室,鋼筋混凝土造,82年5月3日,八層,,持分移轉
RPVNMLSLJIHGFDN86DA,22,30.34,防空避難室、停車空間、機械室、水箱、梯間、受電室,鋼筋混凝土造,89年7月12日,十層,,持分移轉
RPVNMLSLJIHGFDN86DA,22,82.32,住家用,鋼筋混凝土造,89年7月12日,十層,四層 陽台,全筆移轉
RPPNMLLLJIHGFCN08DA,41,95.72,住家用,加強磚造,70年11月11日,二層,一層 二層 騎樓,全筆移轉
RPSNMLSKJIHGFDN09DA,1,57.84,集合住宅,鋼筋混凝土造,111年1月27日,十三層,十層 陽台 雨遮,全筆移轉
RPSNMLSKJIHGFDN09DA,1,43.43,本共有部分係依使用執照之建築概要表記載項目有停車空間、水箱、安全梯、排煙室、消防機房、雨汙水機房、揚水機房、緊急昇降機、管道間、車道、台電配電室、機房、電信室、緊急發電機室、防空避難室兼停車空間、沿街步道式開放空間、管委會使用空間、梯廳、戶外安全梯、資源回收室、廁所、梯間、機械室、水錶機房、電梯機房等２５項。,鋼筋混凝土造,111年1月27日,十三層,,持分移轉
RPWNMLPKJIHGFDN56DA,32,28.33,住家用,鋼筋混凝土造,80年1月4日,五層,一層 陽台,全筆移轉
RPWNMLPKJIHGFDN56DA,32,11.24,電梯、樓梯、通道,鋼筋混凝土造,80年1月4日,五層,,持分移轉
RPSNMLSLJIHGFBN98DA,15,99.07,住宅，停車空間,鋼筋混凝土造,96年6月22日,三層,一層 二層 三層 屋頂突出物 雨遮 地下一層,持分移轉
RPRNMLLJKIHGFBN08DA,37,240.80,住商用,鋼筋混凝土造,74年11月18日,二層,一層 二層 騎樓,全筆移轉
RPSNMLSLJIHGFBN98DA,15,1.68,管理室，台電受電室，發電機房，消防機房，電信受電室,鋼筋混凝土造,96年6月22日,一層,,持分移轉
RPSNMLSLJIHGFBN98DA,15,13.45,車道,鋼筋混凝土造,96年6月22日,000,,持分移轉
RPQOMLOLJIHGFAN38DA,28,35.73,通路、住家,鋼筋混凝土造,83年11月21日,十二層,八層 雨遮,全筆移轉
RPQOMLOLJIHGFAN38DA,28,8.20,汽車昇降機、防空避難室、梯間、停車空間、配電室,鋼筋混凝土造,83年11月21日,十二層,,持分移轉
RPRPMLMJKIHGFAN28DA,1,298.91,停車空間、住宅、梯間,鋼筋混凝土造,110年11月10日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPUNMLMJKIHGFAN38DA,50,173.07,住商用,鋼筋混凝土加強磚造,62年4月16日,三層,一層 二層 三層 騎樓,全筆移轉
RPUOMLLJKIHGFAN38DA,16,138.85,住宅、停車空間,鋼筋混凝土造,95年5月8日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLKMJIHGFBN48EA,32,84.77,住商用,鋼筋混凝土造,79年11月15日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPPNMLLJKIHGFFN28DA,37,165.36,住宅,加磚造,74年12月3日,二層,一層 二層,全筆移轉
RPUNMLMJKIHGFFN88DA,41,87.36,住家用,加強磚造,70年6月27日,二層,一層 二層,全筆移轉
RPTNMLQJKIHGFAN78EA,28,90.37,住家用,鋼筋混凝土造,83年6月23日,十三層,七層 陽台 花台,全筆移轉
RPTNMLQJKIHGFAN78EA,28,16.94,停車空間、避難室、梯間,鋼筋混凝土造,83年6月23日,十三層,,持分移轉
RPRNMLQJKIHGFAN58EA,30,80.62,住家用,鋼筋混凝土造,82年1月19日,七層,一層 平台,全筆移轉
RPRNMLQJKIHGFAN58EA,30,4.09,辦公室,鋼筋混凝土造,82年1月19日,七層,見其他登記事項,持分移轉
RPRNMLQJKIHGFAN58EA,30,22.13,防空避難室、停車場、梯間,鋼筋混凝土造,82年1月19日,七層,,持分移轉
RPRNMLQJKIHGFAN58EA,30,11.03,防空避難室、停車場、梯間,鋼筋混凝土造,82年1月19日,七層,,持分移轉
RPRNMLPJKIHGFGN98DA,,138.21,住家用,鋼筋混凝土造,111年8月24日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLPJKIHGFAN98DA,34,194.33,辦公室、廠房、宿舍、避難室,鋼筋混凝土造,77年9月16日,三層,一層 二層 三層 地下層,全筆移轉
RPRNMLLJKIHGFAN97DA,28,73.61,住家用,鋼筋混凝土造,83年9月29日,八層,七層 陽台,全筆移轉
RPRNMLLJKIHGFAN97DA,28,17.97,避難室、停車空間、梯間、通路、守衛室,鋼筋混凝土造,83年9月29日,八層,,持分移轉
RPRNMLPJKIHGFBN48DA,27,185.32,商業用,鋼筋混凝土造,84年8月23日,五層,一層 平台 騎樓 地下層,全筆移轉
RPRNMLPJKIHGFBN48DA,27,27.75,停車空間，梯間，店鋪,鋼筋混凝土造,84年8月23日,五層,,持分移轉
RPPOMLMJKIHGFAN97DA,42,49.43,住家用,鋼筋混凝土加強磚造,69年12月17日,五層,四層,全筆移轉
RPQNMLOJKIHGFFN68DA,5,176.91,住宅,鋼筋混凝土造,106年8月14日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLNJKIHGFFN58DA,1,231.75,住宅、室內停車,鋼筋混凝土造,110年7月19日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLNJKIHGFHN68DA,29,133.48,商業用,鋼筋混凝土造,82年7月2日,八層,一層 二層 騎樓,全筆移轉
RPPNMLNJKIHGFHN68DA,29,76.91,共有部份,鋼筋混凝土造,82年7月2日,八層,,持分移轉
RPPNMLNJKIHGFHN68DA,29,6.37,共有部份,鋼筋混凝土造,82年7月2日,八層,,持分移轉
RPSNMLMJKIHGFAN18DA,25,205.30,住商用,鋼筋混凝土造,87年2月9日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,全筆移轉
RPPNMLRJKIHGFBN48DA,27,83.92,住家用,鋼筋混凝土造,84年11月20日,八層,四層 陽台,全筆移轉
RPPNMLRJKIHGFBN48DA,27,23.79,梯間，避難室,鋼筋混凝土造,84年11月20日,八層,,持分移轉
RPPNMLRJKIHGFBN48DA,27,8.15,停車空間,鋼筋混凝土造,84年11月20日,八層,,持分移轉
RPTNMLMJKIHGFDN58DA,29,129.44,住家用,鋼筋混凝土造,83年1月7日,三層,一層 二層 三層 騎樓,全筆移轉
RPTNMLSKJIHGFDN56DA,31,57.64,住家用,鋼筋混凝土造,80年12月4日,七層,七層 陽台,全筆移轉
RPTNMLSKJIHGFDN56DA,31,108.69,住家用,鋼筋混凝土造,80年12月4日,七層,七層 陽台,全筆移轉
RPTNMLSKJIHGFDN56DA,31,15.23,見其他登記事項,鋼筋混凝土造,80年12月4日,七層,,持分移轉
RPTNMLSKJIHGFDN56DA,31,25.81,見其他登記事項,鋼筋混凝土造,80年12月4日,七層,,持分移轉
RPPNMLQJKIHGFDN58DA,5,75.00,集合住宅,鋼筋混凝土造,106年11月22日,十五層,五層 陽台 雨遮,全筆移轉
RPPNMLQJKIHGFDN58DA,5,66.85,本共有部分係依使用執照之建築概要表記載項目有停車空間、發電機室、消防機房、污水機房、水箱、雨水機房、排煙室、昇降機間、梯間、防空避難室兼停車空間、台電配電室、電信室、管委會使用空間（垃圾處理區）、公共服務空間、管委會使用空間、外廊、梯廳、機械室、屋頂水箱等１９項,鋼筋混凝土造,106年11月22日,十五層,,持分移轉
RPPNMLSJJIHGFDN68DA,1,188.43,住宅,鋼筋混凝土造,110年11月25日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLKLIIHGFAN08EA,35,215.50,住家、店舖、避難室,鋼筋混凝土造,77年2月11日,四層,一層 二層 三層 四層 騎樓 地下層 見其他登記事項,全筆移轉
RPPNMLLLIIHGFAN77DA,37,171.03,農舍,加強磚造,75年2月25日,一層,一層 電梯樓梯間,全筆移轉
RPXNMLKLIIHGFAN48DA,28,85.78,住家用,鋼筋混凝土造,83年6月23日,十三層,五層 陽台 花台,全筆移轉
RPXNMLKLIIHGFAN48DA,28,16.94,停車空間、避難室、梯間,鋼筋混凝土造,83年6月23日,十三層,,持分移轉
RPPNMLMKIIHGFDN08DA,1,269.71,停車空間、住宅、樓梯間,鋼筋混凝土造,110年5月5日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPPNMLSKIIHGFDN68DA,23,175.54,住家用,鋼筋混凝土造,88年6月16日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPSNMLRKIIHGFGN56DA,27,81.29,住家用,鋼筋混凝土造,84年8月28日,十層,四層 陽台 花台,全筆移轉
RPSNMLRKIIHGFGN56DA,27,19.53,避難室．停車空間．車道．梯間．走廊（公共設施）,鋼筋混凝土造,84年8月28日,十層,,持分移轉
RPOOMLQJIIHGFAN08DA,47,169.99,住商用,加強磚造,65年3月20日,三層,一層 二層 三層 騎樓,全筆移轉
