鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮開元路759巷,45.35,住,,,1110812,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.8,3,2,2,有,無,8880000,78611,一樓平面,20.56,1000000,,RPPNMLQKQHHGFDK88CB,巧御,B棟4號
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮公義、科學路口旁,16.72,商,,,1110817,土地3建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.62,3,2,2,有,無,13080000,90040,坡道平面,25.9,1400000,,RPPNMLMLQHHGFDK58CB,日好,B5-6F號
銅鑼鄉,房地(土地+建物)+車位,苗栗縣銅鑼鄉東田洋段光麗新城路口,48.37,住,,,1110821,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,173.66,3,2,2,有,無,7880000,54471,坡道平面,44.6,850000,,RPPNMLMLQHHGFEK68CB,仟鼎懷特郡,A棟3F-2號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,23.94,住,,,1110815,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.42,3,2,2,有,無,12080000,96554,坡道平面,28.29,1350000,,RPQNMLNLQHHGFFK98CB,昌隆廣場-上禾旺,B3棟03F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,19.15,住,,,1110815,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.09,2,2,2,有,無,10300000,104312,坡道平面,28.29,1350000,,RPRNMLNLQHHGFFK09CB,昌隆廣場-上禾旺,B6棟10F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,19.15,住,,,1110815,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.06,2,2,2,有,無,10350000,104932,坡道平面,28.29,1350000,,RPSNMLNLQHHGFFK56CB,昌隆廣場-上禾旺,D5棟07F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,26.33,住,,,1110815,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.94,3,2,2,有,無,13400000,99875,坡道平面,28.29,1450000,露臺,RPTNMLNLQHHGFFK66CB,昌隆廣場-上禾旺,F5棟02F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段36地號,23.94,住,,,1110815,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.42,3,2,2,有,無,12080000,95654,坡道平面,28.29,1450000,露臺,RPUNMLNLQHHGFFK76CB,昌隆廣場-上禾旺,F6棟02F號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮龍昇街,13.91,住,,,1110811,土地3建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,見使用執照,,56.46,1,1,1,有,無,3600000,63762,,0.0,0,,RPTNMLNLQHHGFDK09CB,龍山1號,A棟3樓號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮龍昇街,14.07,住,,,1110813,土地3建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,見使用執照,,57.09,1,1,1,有,無,3700000,64810,,0.0,0,,RPUNMLNLQHHGFDK56CB,龍山1號,B棟6樓號
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮公北三街及公園一街交叉路口,14.28,商,,,1110820,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.54,3,2,2,有,無,15300000,101484,坡道平面,24.08,1350000,1.本筆交易含頭份市公園段25地號1筆土地持分0.49平方公尺，共計14.77平方公尺。2.另含一個機車位不計價。,RPQNMLOLQHHGFDK88CB,捷笙ART+,A5棟3F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市信義路,40.26,住,,,1110811,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.43,3,2,2,有,無,10950000,87300,一樓平面,18.45,0,,RPVNMLOLQHHGFFK96CB,信義之星Ⅵ,A5棟5號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市信義路,40.26,住,,,1110820,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.43,3,2,2,有,無,10600000,84509,一樓平面,18.45,0,,RPWNMLOLQHHGFFK07CB,信義之星Ⅵ,A5棟4號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市信義路,28.04,住,,,1110818,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.73,2,2,2,有,無,7600000,82852,一樓平面,18.45,0,,RPXNMLOLQHHGFFK17CB,信義之星Ⅵ,B5棟4號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市頭份258之1號附近顯會段232地號,12.68,住,,,1110816,土地2建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.97,1,1,1,有,無,7300000,103028,坡道平面,36.16,1550000,,RPQNMLPLQHHGFFK56CB,潮堂,A棟12-12F號
頭份市,房地(土地+建物),苗栗縣頭份市頭份258之1號附近顯會段232地號,12.47,住,,,1110817,土地2建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,54.83,1,1,1,有,無,4950000,90279,,0.0,0,,RPRNMLPLQHHGFFK66CB,潮堂,A棟5-3F號
頭份市,房地(土地+建物)+車位,苗栗縣頭份市頭份258之1號附近顯會段232地號,12.47,住,,,1110818,土地2建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.99,1,1,1,有,無,7700000,112165,坡道平面,36.16,1550000,,RPSNMLPLQHHGFFK76CB,潮堂,A棟9-11F號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔六街,98.59,住,,,1110819,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,251.83,2,2,3,有,無,22300000,88552,,0.0,0,,RPPNMLPLQHHGFDK88CB,柒墅,H棟
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔六街,82.26,住,,,1110813,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,253.06,2,2,3,有,無,20600000,81404,,0.0,0,,RPQNMLPLQHHGFDK98CB,柒墅,K棟
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔七街與科專八路交叉口,79.53,住,,,1110821,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,161.89,4,2,4,有,無,17600000,108716,,0.0,0,,RPSNMLPLQHHGFDK56CB,日光晨曦,A棟2號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔七街與科專八路交叉口,81.82,住,,,1110821,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,166.55,4,2,4,有,無,17600000,105674,,0.0,0,,RPTNMLPLQHHGFDK66CB,日光晨曦,A棟1號
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔七街與科專八路交叉口,75.45,住,,,1110821,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,164.53,4,2,4,有,無,17600000,106971,,0.0,0,,RPPNMLQLQHHGFDK98CB,日光晨曦,B棟5號
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮鎮安十路,75.65,,特定農業區,甲種建築用地,1110817,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,179.72,4,2,4,有,無,9000000,50078,,0.0,0,,RPPNMLQLQHHGFCK88CB,拾苑,H棟H號
