編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLLKQHHGFAU96CC,1,25.78,旅館,鋼筋混凝土造,110年2月24日,五層,,
RPOOMLMKQHHGFAU66CC,5,33.95,住家用,鋼筋混凝土造,106年8月8日,五層,,
RPTQMLPKQHHGFAU67CC,,39.60,住家用,鋼筋混凝土造,111年5月26日,三層,,
RPXNMLMKQHHGFAU47CC,5,36.63,住家用,鋼筋混凝土造,106年7月31日,五層,,
RPWNMLLKQHHGFAU27CC,1,19.83,旅館,鋼筋混凝土造,110年2月24日,五層,,
RPVQMLPKQHHGFAU87CC,,79.28,住家用,鋼筋混凝土造,111年5月26日,三層,,
RPOOMLLKQHHGFAU56CC,1,22.84,旅館,鋼筋混凝土造,110年2月24日,五層,,
RPPRMLPKQHHGFAU37CC,1,64.13,集合住宅,鋼筋混凝土造,110年11月29日,六層,,
RPPRMLPKQHHGFAU37CC,1,21.74,共有部份,鋼筋混凝土造,110年11月29日,六層,,
RPORMLPKQHHGFAU27CC,,39.64,住家用,鋼筋混凝土造,111年5月26日,三層,,
RPXOMLRKQHHGFAU08CC,1,36.49,集合住宅,鋼筋混凝土造,110年11月29日,五層,,
RPXOMLRKQHHGFAU08CC,1,13.91,共有部份,鋼筋混凝土造,110年11月29日,五層,,
RPSPMLQKQHHGFAU57CC,48,32.47,住家用,木石磚造（磚石造）,,一層,,
RPROMLQKQHHGFAU37CC,47,65.74,住商用,鋼筋混凝土加強磚造,64年7月28日,二層,,
RPPOMLRKQHHGFAU27CC,,39.64,住家用,鋼筋混凝土造,111年5月26日,三層,,
RPVOMLRKQHHGFAU87CC,1,33.77,集合住宅,鋼筋混凝土造,110年11月29日,五層,,
RPQRMLPKQHHGFAU47CC,22,104.12,住家用,鋼筋混凝土造,89年8月7日,十層,,
