鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新港鄉,建物,嘉義縣新港鄉大潭村５５之２號,0.0,,鄉村區,乙種建築用地,1110805,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1100202,32.36,1,0,1,有,無,有,6100,189,,0.0,0,,RPOOMLPKQHHGFCQ76CC
民雄鄉,土地,建國段582地號,40.0,其他,,,1110815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,200,,0.0,0,地上有二層樓未保存鐵皮屋店面門牌:民雄鄉建國路一段168號,RPQOMLPKQHHGFCQ96CC
朴子市,房地(土地+建物),嘉義縣朴子市仁和二路１３７號４樓３６,11.74,住,,,1110810,土地1建物1車位0,四層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,25.03,1,0,1,有,有,有,3700,148,,0.0,0,,RPRNMLSKQHHGFBQ17CC
朴子市,建物,嘉義縣朴子市仁和二路１３９號四樓之２８,0.0,住,,,1110805,土地0建物1車位0,四層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.23,1,0,1,有,有,有,4000,128,,0.0,0,嘉義縣政府包租代管計畫；水電、瓦斯費及每月管理費200元由承租人另外負擔。,RPQNMLMLQHHGFBQ56CC
民雄鄉,房地(土地+建物),嘉義縣民雄鄉保生街３２８號,87.0,住,,,1110823,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0680824,107.39,3,2,2,有,無,無,9000,84,,0.0,0,,RPTNMLNLQHHGFCQ07CC
太保市,建物,嘉義縣太保市安仁里頂港子墘４０之７號四樓之１８,0.0,,鄉村區,乙種建築用地,1110812,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,5300,227,,0.0,0,,RPQNMLOLQHHGFDQ96CC
太保市,建物,嘉義縣太保市安仁里頂港子墘４０之７號４樓之１０,0.0,,鄉村區,乙種建築用地,1110813,土地0建物1車位0,四層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,4500,193,,0.0,0,,RPWOMLOLQHHGFDQ67CC
太保市,建物,嘉義縣太保市安仁里頂港子墘４０之７號五樓之５２,0.0,,鄉村區,乙種建築用地,1110818,土地0建物1車位0,五層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,5000,214,,0.0,0,,RPRPMLOLQHHGFDQ27CC
水上鄉,房地(土地+建物),嘉義縣水上鄉忠孝路３０號,73.01,,鄉村區,乙種建築用地,1110815,土地2建物1車位0,見其他登記事項,2,店面(店鋪),住家用,鋼筋混凝土加強磚造,0690301,102.21,4,2,2,有,無,無,10000,98,,0.0,0,,RPWNMLPLQHHGFDQ67CC
