編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLPLJIHGFAX27DA,44,74.36,住家用,鋼筋混凝土加強磚造,67年6月23日,五層,五層 電梯樓梯間,全筆移轉
RPXNMLKMJIHGFAX07DA,16,98.92,集合住宅,鋼筋混凝土造,95年7月10日,七層,六層 陽台,全筆移轉
RPXNMLKMJIHGFAX07DA,16,62.62,共用部份,鋼筋混凝土造,95年7月10日,十四層,,持分移轉
RPWNMLMJKIHGFAX96DA,7,139.09,農舍,鋼筋混凝土造,104年8月17日,二層,一層 二層 見其他登記事項,全筆移轉
RPROMLQKJIHGFAX96DA,42,78.98,住家用,鋼筋混凝土加強磚造,70年2月16日,二層,一層 二層 電梯樓梯間,全筆移轉
RPVNMLSJJIHGFAX37DA,53,22.04,住家用,造,58年11月15日,一層,一層,全筆移轉
RPTNMLKLIIHGFAX56EA,6,79.55,集合住宅,鋼筋混凝土造,106年3月28日,十層,四層 見其他登記事項,全筆移轉
RPTNMLKLIIHGFAX56EA,6,54.68,共同使用,鋼筋混凝土造,106年3月28日,十層,,持分移轉
RPRNMLPLIIHGFAX86EA,27,126.81,住家用,鋼筋混凝土造,84年6月23日,七層,六層 見其他登記事項,全筆移轉
RPRNMLPLIIHGFAX86EA,27,21.51,避難室,鋼筋混凝土造,84年6月23日,七層,,持分移轉
RPRNMLPLIIHGFAX86EA,27,11.45,,鋼筋混凝土造,84年6月23日,七層,,持分移轉
RPSNMLKKIIHGFAX88DA,,107.12,集合住宅,鋼筋混凝土造,111年7月26日,五層,三層 見其他登記事項,全筆移轉
RPSNMLKKIIHGFAX88DA,,51.50,共用部份,鋼筋混凝土造,111年7月26日,五層,,持分移轉
RPWNMLRLIIHGFAX47DA,1,209.63,住家用,鋼筋混凝土造,110年6月30日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPOOMLTKIIHGFAX86DA,16,106.29,集合住宅,鋼筋混凝土造,95年7月10日,十四層,十二層 陽台,全筆移轉
RPOOMLTKIIHGFAX86DA,16,67.26,共用部份,鋼筋混凝土造,95年7月10日,十四層,,持分移轉
RPXNMLRLIIHGFAX57DA,28,161.05,住家用,鋼筋混凝土加強磚造,83年5月14日,二層,一層 二層 電梯樓梯間 見其他登記事項,全筆移轉
RPOOMLRLIIHGFAX76DA,1,99.05,集合住宅,鋼筋混凝土造,110年10月22日,五層,二層 見其他登記事項,全筆移轉
RPOOMLRLIIHGFAX76DA,1,48.60,共用部份,鋼筋混凝土造,110年10月22日,五層,,持分移轉
RPTNMLNJJIHGFAX76EA,28,97.68,集合住宅,鋼筋混凝土造,84年1月19日,五層,一層,全筆移轉
RPTNMLNJJIHGFAX76EA,28,8.41,樓梯間,鋼筋混凝土造,84年1月19日,五層,,持分移轉
RPXNMLNJJIHGFAX07DA,55,68.64,住家用,鋼筋混凝土加強空心磚造,56年9月5日,一層,一層,全筆移轉
RPPOMLOJJIHGFAX09DA,27,114.24,住家用,鋼筋混凝土造,84年9月4日,七層,二層 見其他登記事項,全筆移轉
RPPOMLOJJIHGFAX09DA,27,13.60,電樓梯間,鋼筋混凝土造,84年9月4日,七層,,持分移轉
RPPOMLOJJIHGFAX09DA,27,3.55,避難室、停車空間,鋼筋混凝土造,84年9月4日,七層,,持分移轉
RPXNMLSLIIHGFAX67DA,24,48.15,機械房、電樓梯間、避難室,鋼筋混凝土造,87年9月25日,七層,,持分移轉
RPXNMLSLIIHGFAX67DA,24,106.72,住家用,鋼筋混凝土造,87年9月25日,七層,四層 陽台,全筆移轉
