鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
斗六市,房地(土地+建物)+車位,雲林縣斗六市中正路,14.5,商,,,1110813,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.14,3,1,2,有,無,13190000,105347,坡道平面,35.8,1250000,,RPQNMLOKQHHGFAP98CB,品風華,13FE棟2號
斗六市,房地(土地+建物)+車位,雲林縣斗六市嘉東北路,21.96,,鄉村區,乙種建築用地,1110813,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.95,2,2,2,有,無,6670000,71276,坡道平面,22.4,1000000,,RPXNMLPKQHHGFAP17CB,草嶺建設-沐韻II,3A號
斗六市,房地(土地+建物)+車位,雲林縣斗六市嘉東北路,21.96,,鄉村區,乙種建築用地,1110815,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.95,2,2,2,有,無,6700000,71025,坡道平面,22.4,1050000,,RPPNMLQKQHHGFAP09CB,草嶺建設-沐韻II,6A號
斗六市,房地(土地+建物)+車位,雲林縣斗六市嘉東北路,24.68,,鄉村區,乙種建築用地,1110815,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,111.78,2,2,2,有,無,7180000,68584,坡道平面,22.4,1050000,,RPQNMLQKQHHGFAP56CB,草嶺建設-沐韻II,6D號
斗六市,房地(土地+建物),雲林縣斗六市嘉東北路,89.0,,鄉村區,乙種建築用地,1110816,土地1建物1車位0,全,3,透天厝,住家用,鋼骨混凝土造,,182.46,4,2,4,有,無,11650000,63850,,0.0,0,,RPQNMLSKQHHGFAP86DB,恆雅風範,D棟0號
二崙鄉,房地(土地+建物),雲林縣二崙鄉定安路75-1號旁,97.49,,鄉村區,乙種建築用地,1110816,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.25,5,1,4,有,無,8500000,51128,,0.0,0,,RPPNMLMLQHHGFCP98CB,定安１號苑,1棟A5號
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉興華村山寮路門牌尚未申請,121.33,,鄉村區,乙種建築用地,1110817,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.79,5,2,4,有,無,7900000,46256,,0.0,0,,RPPNMLMLQHHGFFP66CB,狀元第3,A棟7號
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉興華村山寮路門牌尚未申請,112.33,,鄉村區,乙種建築用地,1110820,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.53,5,2,4,有,無,7000000,41048,,0.0,0,,RPQNMLMLQHHGFFP76CB,狀元第3,A棟3號
斗六市,房地(土地+建物)+車位,雲林縣斗六市嘉東北路,21.96,,鄉村區,乙種建築用地,1110820,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.95,2,2,2,有,無,6800000,72910,坡道平面,22.4,1000000,,RPQNMLMLQHHGFAP88CB,草嶺建設-沐韻II,5A號
