鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,建物,花蓮縣吉安鄉中央路三段６１２號五樓,0.0,住,,,1110807,土地0建物0車位0,五層,5,套房(1房1廳1衛),旅館,鋼筋混凝土造,1100224,25.78,1,0,1,有,無,有,8500,330,,0.0,0,,RPTNMLLKQHHGFAU96CC
吉安鄉,建物,花蓮縣吉安鄉中央路三段６１２號,0.0,住,,,1110810,土地0建物0車位0,一層,5,套房(1房1廳1衛),旅館,鋼筋混凝土造,1100224,19.83,1,0,1,有,無,有,7500,378,,0.0,0,,RPWNMLLKQHHGFAU27CC
吉安鄉,建物,花蓮縣吉安鄉中央路三段６１２號五樓,0.0,住,,,1110811,土地0建物0車位0,五層,5,套房(1房1廳1衛),旅館,鋼筋混凝土造,1100224,22.84,1,0,1,有,無,有,8500,372,,0.0,0,,RPOOMLLKQHHGFAU56CC
新城鄉,建物,花蓮縣新城鄉民族路８７號,0.0,商,,,1110810,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060731,36.63,1,0,1,有,無,有,9500,259,,0.0,0,,RPXNMLMKQHHGFAU47CC
新城鄉,建物,花蓮縣新城鄉民族路９７號,0.0,商,,,1110811,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060808,33.95,1,0,1,有,無,有,9500,280,,0.0,0,,RPOOMLMKQHHGFAU66CC
花蓮市,建物,花蓮縣花蓮市中美路２４８號,0.0,商,,,1110808,土地0建物0車位0,二層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,1110526,39.6,1,0,1,有,無,有,9000,227,,0.0,0,,RPTQMLPKQHHGFAU67CC
花蓮市,建物,花蓮縣花蓮市中美路２４８號,0.0,商,,,1110811,土地0建物0車位0,三層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,1110526,79.28,2,0,2,有,無,有,16000,202,,0.0,0,,RPVQMLPKQHHGFAU87CC
花蓮市,建物,花蓮縣花蓮市中美路２４８號,0.0,商,,,1110811,土地0建物0車位0,二層,3,套房(1房1廳1衛),住家用,鋼筋混凝土造,1110526,39.64,1,0,1,有,無,有,8000,202,,0.0,0,,RPORMLPKQHHGFAU27CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海六街３２號６樓,29.83,住,,,1110805,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101129,85.86999999999999,3,1,2,有,無,有,19000,221,,0.0,0,,RPPRMLPKQHHGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市榮正街９６號８樓,19.5,住,,,1110730,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890807,147.74,3,2,2,有,有,有,16000,108,,0.0,0,,RPQRMLPKQHHGFAU47CC
新城鄉,房地(土地+建物),花蓮縣新城鄉新城村中山路１之１號,1023.26,住,,,1110805,土地2建物1車位0,全,2,透天厝,停車位置、住宅,鋼筋混凝土加強磚造,,474.65,5,4,4,有,無,有,25000,53,,0.0,0,,RPWRMLPKQHHGFAU08CC
花蓮市,房地(土地+建物),花蓮縣花蓮市華興街５４號,47.0,住,,,1110731,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0640728,65.74,2,1,2,有,無,有,13500,205,,0.0,0,,RPROMLQKQHHGFAU37CC
花蓮市,建物,花蓮縣花蓮市中正路８４號,0.0,住,,,1110726,土地0建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0751121,42.75,0,0,0,無,無,無,19000,444,,0.0,0,,RPUOMLQKQHHGFAU67CC
