編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLLKQHHGFBG28CC,24,13.90,住商用,鋼筋混凝土造,87年9月21日,三層,,
RPTOMLMKQHHGFAG38CC,31,79.09,住家用,鋼筋混凝土造,80年12月27日,四層,,
RPTOMLMKQHHGFAG38CC,31,1.41,住家用,鋼筋混凝土造,80年12月27日,,,
RPRPMLQKQHHGFBG78CC,39,46.75,住家用,鋼筋混凝土造,72年11月24日,七層,,
RPRPMLQKQHHGFBG78CC,39,8.79,共有部份,鋼筋混凝土造,72年11月24日,七層,,
RPTOMLPKQHHGFAG68CC,27,92.77,住家用,鋼筋混凝土造,84年3月21日,五層,,
RPTOMLPKQHHGFAG68CC,27,12.94,Ｊ（梯間通道）共同使用,鋼筋混凝土造,84年3月21日,五層,,
RPUOMLPKQHHGFAG78CC,5,23.65,集合住宅,鋼筋混凝土造,106年11月24日,四層,,
RPUOMLPKQHHGFAG78CC,5,5.41,本共有部分之項目有樓梯間、電梯機房等２項,鋼筋混凝土造,106年11月24日,四層,,
RPUOMLPKQHHGFAG78CC,5,8.88,本共有部分之項目有停車空間、機房〈提供臺電配電場所〉、機房〈消防泵浦室〉、樓梯間、電梯機房等５項,鋼筋混凝土造,106年11月24日,四層,,
RPPPMLQKQHHGFBG58CC,44,16.69,住家用,鋼筋混凝土加強磚造,67年4月19日,二層,,
RPQNMLSKQHHGFBG68CC,24,13.90,住商用,鋼筋混凝土造,87年9月21日,三層,,
RPSNMLRKQHHGFAG68CC,46,107.61,住家用,鋼筋混凝土加強磚造,65年11月26日,三層,,
RPRNMLSKQHHGFBG78CC,1,164.94,住家用,鋼筋混凝土（ＲＣ）、鋼骨造,110年6月3日,一層,,
RPPOMLSKQHHGFAG58CC,25,44.58,辦公室,鋼筋混凝土造,86年12月11日,十層,,
RPOOMLSKQHHGFAG48CC,41,51.94,住家用,鋼筋混凝土造,70年8月11日,七層,,
RPPOMLSKQHHGFAG58CC,25,11.37,防空避難室、停車場、台電配電室、車道、共同使用部份,鋼筋混凝土造,86年12月11日,十層,,
RPOOMLSKQHHGFAG48CC,41,14.89,公共設施,鋼筋混凝土造,70年8月11日,七層,,
RPPOMLSKQHHGFAG58CC,25,6.98,梯間、走道電梯、共同使用部份,鋼筋混凝土造,86年12月11日,十層,,
RPWOMLMLQHHGFBG88CC,5,44.00,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,,
RPWOMLMLQHHGFBG88CC,5,35.78,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,,
RPRPMLNLQHHGFBG58CC,18,114.16,住家用,鋼筋混凝土造,93年9月27日,十四層,,
