鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
布袋鎮,土地,嘉塭段226-4地號,9522.58,,特定專用區,養殖用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,315,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKJIHGFBQ48DA,0.0,0.0,0.0,無,
梅山鄉,土地,科子林段802-2地號,1188.33,,山坡地保育區,農牧用地,1111101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,145000,122,,0.0,0,,RPSNMLLJJIHGFEQ68DA,0.0,0.0,0.0,無,0001
東石鄉,土地,栗子崙段東崙小段1241地號,3050.0,,一般農業區,農牧用地,1111107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1403000,460,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLKKJIHGFBQ68EA,0.0,0.0,0.0,無,
民雄鄉,土地,新庄段1665-4地號,786.01,都市：其他:農,,,1111101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3817,,0.0,0,,RPPNMLLKJIHGFCQ28DA,0.0,0.0,0.0,無,
民雄鄉,土地,民北段1051-6地號,21.5,,,,1111104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,46512,,0.0,0,畸零地或有合併使用效益；,RPRNMLLKJIHGFCQ48DA,0.0,0.0,0.0,無,
中埔鄉,土地,灣潭子段19-43地號,1168.67,,山坡地保育區,農牧用地,1111103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260000,222,,0.0,0,,RPRNMLNJJIHGFDQ68DA,0.0,0.0,0.0,無,0002
太保市,土地,太保段太保小段482地號,3183.0,農,,,1111103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,4084,,0.0,0,,RPSNMLKKJIHGFDQ58DA,0.0,0.0,0.0,無,
水上鄉,土地,北回段975地號,847.14,,特定農業區,特定目的事業用地,1111101,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8556114,10100,,0.0,0,協議價購；,RPXNMLKKJIHGFDQ09DA,0.0,0.0,0.0,無,
六腳鄉,土地,六斗尾段六斗小段54地號,253.0,,特定農業區,甲種建築用地,1111103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4744860,18754,,0.0,0,,RPRNMLKKJIHGFBQ28DA,0.0,0.0,0.0,無,0003
