編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLOLIIHGFBM18DA,47,79.34,住家用,鋼筋混凝土加強磚造,64年11月8日,二層,一層 二層,全筆移轉
RPPNMLQKJIHGFCM38DA,43,121.27,住家用,鋼筋混凝土加強磚造,69年4月8日,二層,一層 二層 騎樓,全筆移轉
RPSNMLOKJIHGFAM28DA,35,135.70,住家用,加強磚造,77年2月1日,二層,一層 二層,全筆移轉
RPRNMLOKJIHGFBM28DA,1,229.03,集合住宅、停車空間,鋼筋混凝土造,111年4月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLTJJIHGFDM88DA,,25.37,住家用,磚造,62年12月0日,一層,一層 騎樓,持分移轉
RPSNMLTJJIHGFDM98DA,,10.97,住家用,磚造,68年5月0日,一層,一層,持分移轉
RPUNMLMJJIHGFDM48DA,1,236.82,住宅、水箱間,鋼筋混凝土造,111年1月13日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQNMLPKJIHGFDM48DA,27,23.10,住家用,鋼筋混凝土造,85年3月1日,四層,陽台 地下四層,全筆移轉
RPRNMLPKJIHGFDM58DA,26,169.86,住家用,鋼筋混凝土造,85年10月11日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPQNMLPKJIHGFDM48DA,27,38.22,住家用,鋼筋混凝土造,85年3月1日,四層,陽台 地下四層,全筆移轉
RPUNMLMJJIHGFDM48DA,1,.35,弱電室,鋼筋混凝土造,111年1月13日,一層,,持分移轉
RPQNMLPKJIHGFDM48DA,27,11.49,儲藏室、樓梯、走道,鋼筋混凝土造,85年3月1日,四層,,持分移轉
RPQNMLPKJIHGFDM48DA,27,19.02,儲藏室、樓梯、走道,鋼筋混凝土造,85年3月1日,四層,,持分移轉
RPRNMLQKJIHGFDM68DA,5,11.46,住宅,鋼骨造有牆,107年3月20日,一層,一層,全筆移轉
RPRNMLQKJIHGFDM68DA,5,11.46,住宅,鋼骨造有牆,107年3月20日,一層,一層,全筆移轉
RPPNMLPLJIHGFCM38DA,37,159.75,住宅、人行道,鋼筋混凝土造,74年12月11日,三層,一層 二層 三層 騎樓,持分移轉
RPSNMLOLJIHGFCM68EA,42,116.38,住商用,鋼筋混凝土加強磚造,70年1月9日,二層,一層 二層 騎樓,全筆移轉
RPRNMLRKJIHGFAM48DA,1,.73,店舖,鋼筋混凝土造,111年3月1日,十四層,一層,持分移轉
RPRNMLRKJIHGFAM48DA,1,56.49,集合住宅,鋼筋混凝土造,111年3月1日,十四層,七層 陽台,全筆移轉
RPRNMLRKJIHGFAM48DA,1,59.07,防空避難室兼停車空間、台電配電室、電信室、停車空間、消防機械室兼發電機室、水箱、汙水機房、公共服務空間、管委會空間、樓梯間、機械室等１１項。,鋼筋混凝土造,111年3月1日,十四層,,持分移轉
RPPNMLTLJIHGFCM78DA,40,53.34,住家用,鋼筋混凝土造,71年7月10日,二層,一層 二層 陽台 騎樓,持分移轉
RPPNMLKMJIHGFDM08DA,27,267.23,住商用,鋼筋混凝土造,85年1月26日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPQNMLKMJIHGFDM18DA,32,168.94,住家用,鋼筋混凝土造,80年4月17日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPOOMLNLJIHGFAM97DA,44,99.59,住家用,鋼筋混凝土加強磚造,67年8月29日,四層,三層,全筆移轉
RPPNMLPLJIHGFDM48DA,,10.97,住家用,磚造,68年5月0日,一層,一層,持分移轉
RPVNMLLJKIHGFAM38EA,24,181.27,住家用,鋼筋混凝土造,88年4月20日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPQNMLSKJIHGFAM48DA,76,82.19,住家用,磚土造,35年10月1日,一層,一層,全筆移轉
RPPNMLLLJIHGFAM77DA,41,89.20,住商用,鋼筋混凝土加強磚造,70年12月1日,二層,一層 二層 騎樓,全筆移轉
RPSNMLSLJIHGFCM98DA,33,171.51,住商用,鋼筋混凝土造,78年6月29日,七層,一層 二層 三層 陽台 騎樓,持分移轉
RPSNMLSLJIHGFCM98DA,33,41.51,公共設施,鋼筋混凝土造,78年6月29日,,,持分移轉
RPVPMLMJKIHGFCM78DA,21,60.47,住家用,鋼筋混凝土造,90年12月6日,二層,一層 二層 陽台,持分移轉
RPPNMLLLJIHGFBM87DA,1,217.05,集合住宅、停車空間,鋼筋混凝土造,111年3月7日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLTLJIHGFBM56DA,3,176.96,住宅、樓梯間,鋼筋混凝土造,109年4月8日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLRLJIHGFAM58DA,,177.13,門廊、集合住宅、樓梯間,鋼筋混凝土造,111年7月1日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPSOMLTLJIHGFAM98DA,,147.16,住宅、樓梯間,鋼筋混凝土造,111年7月8日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
