鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
台東市,建物,臺東縣臺東市開封街６３２巷５２號,0.0,住,,,1110803,土地0建物0車位0,一層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,29.0,1,1,1,有,無,有,8500,293,,0.0,0,,RPTOMLPKQHHGFAV57CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,0.0,住,,,1110809,土地0建物0車位0,一層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,19.0,1,1,1,有,無,有,7500,395,,0.0,0,,RPUOMLPKQHHGFAV67CC
台東市,房地(土地+建物),臺東縣臺東市正氣路１７９號,98.0,商,,,1110727,土地2建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鐵筋水泥磚,0640523,443.35,10,2,4,有,無,無,55000,124,,0.0,0,,RPVNMLPKQHHGFAV77DC
台東市,房地(土地+建物),臺東縣臺東市中興路二段４１７巷２２號,55.0,住,,,1110823,土地1建物1車位0,全,2,透天厝,住家用,鐵筋水泥磚,0620220,73.28,2,2,2,有,無,有,12000,164,,0.0,0,,RPVNMLNLQHHGFAV57CC
卑南鄉,房地(土地+建物),臺東縣卑南鄉太平路１０６巷６８號,132.42,,鄉村區,乙種建築用地,1110828,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850216,172.94,4,2,2,有,無,無,13000,75,,0.0,0,,RPPNMLTLQHHGFAV57CC
台東市,建物,臺東縣臺東市中華路二段３１２號一樓,108.0,住,,,1110829,土地0建物1車位0,一層,2,店面(店鋪),住家用,加強磚造．鋼鐵造,06204,108.0,0,0,0,無,無,無,20000,185,,0.0,0,租賃範圍:只租1樓左側112年9月1日起租全棟留1間套房，租金改為肆萬伍仟元，押金補為玖萬元整。每滿3年則月租多一千元。,RPPNMLSJRHHGFAV37CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,0.0,住,,,1110912,土地0建物0車位0,二層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,29.0,1,1,1,有,無,有,8500,293,,0.0,0,,RPOOMLNKRHHGFAV96CC
台東市,建物,臺東縣臺東市更生路４４８號,0.0,住,,,1110831,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),騎樓、店舖、住宅、寄宿舍、車道、樓梯間、水箱,ＲＣ造,1020814,125.03,0,0,0,無,有,有,13000,104,,0.0,0,,RPQNMLTLRHHGFAV77CC
台東市,建物,臺東縣臺東市開封街６３２巷５２號,0.0,住,,,1111005,土地0建物0車位0,三層,3,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1030922,29.0,1,1,1,有,無,有,8000,276,,0.0,0,,RPQOMLRJIIHGFAV66CC
台東市,建物,臺東縣臺東市興安路一段１０２號,0.0,住,,,1111011,土地0建物0車位0,二層,2,套房(1房1廳1衛),住宅、樓梯間,ＲＣ造,1060831,33.0,1,1,1,有,無,有,8000,242,,0.0,0,,RPSOMLMKIIHGFAV09CC
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉永樂路１８３之１號,176.55,,山坡地保育區,丙種建築用地,1111019,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0871127,152.9,4,3,3,有,無,無,10000,65,,0.0,0,,RPQNMLKLIIHGFCV98DC
台東市,房地(土地+建物),臺東縣臺東市仁八街７７號,174.0,住,,,1111017,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0891211,281.99,5,3,3,有,無,有,18000,64,,0.0,0,,RPXNMLPLIIHGFAV27CC
台東市,房地(土地+建物),臺東縣臺東市安慶街９號,114.0,商,,,1110927,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鐵筋水泥磚,,117.0,3,1,1,有,無,無,20000,171,,0.0,0,,RPTNMLRLIIHGFAV17DC
台東市,房地(土地+建物),臺東縣臺東市銀川街５９號,76.36,住,,,1111019,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690507,106.22,4,2,5,有,無,有,28455,268,,0.0,0,整棟租賃1～2樓租金：?111.11.01～114.10.31每月＄28455?114.11.01～117.10.31每月＄29877。,RPWNMLSJJIHGFAV37CC
