編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXNMLNJJIHGFAT66DA,28,28.15,集合住宅,鋼筋混凝土造,83年5月7日,六層,六層,全筆移轉
RPXNMLNJJIHGFAT66DA,28,13.07,冰箱，受電室，停車場,鋼筋混凝土造,83年5月7日,六層,,持分移轉
RPVNMLNJJIHGFAT09DA,28,40.39,集合住宅,鋼筋混凝土造,83年5月7日,六層,六層 陽台,全筆移轉
RPVNMLNJJIHGFAT09DA,28,15.65,冰箱，受電室，停車場,鋼筋混凝土造,83年5月7日,六層,,持分移轉
RPRNMLLKJIHGFCT78DA,20,14.93,集合住宅,鋼筋混凝土造,92年5月1日,五層,三層 雨遮,全筆移轉
RPRNMLLKJIHGFCT78DA,20,4.95,共有部份,鋼筋混凝土造,92年5月1日,五層,,持分移轉
RPRNMLLKJIHGFCT78DA,20,1.76,停車空間,鋼筋混凝土造,92年5月1日,五層,,持分移轉
RPQOMLMJJIHGFAT58DA,41,68.36,住家用,加強磚造,70年10月23日,二層,一層 二層,全筆移轉
RPQOMLMJJIHGFCT78DA,20,15.59,集合住宅,鋼筋混凝土,92年5月1日,五層,四層 陽台,全筆移轉
RPQOMLMJJIHGFCT78DA,20,5.20,共有部份,鋼筋混凝土造,92年5月1日,五層,,持分移轉
RPQOMLMJJIHGFCT78DA,20,1.76,停車空間,鋼筋混凝土造,92年5月1日,五層,,持分移轉
RPQNMLKKJIHGFAT38DA,15,14.04,辦公室,鋼筋混凝土造,97年3月5日,四層,三層 陽台 雨遮,全筆移轉
RPQNMLKKJIHGFAT38DA,15,6.93,辦公室、機電空間、梯廳,鋼筋混凝土造,97年3月5日,四層,,持分移轉
RPPNMLSJJIHGFAT98DA,15,8.71,辦公室,鋼筋混凝土造,96年5月30日,八層,六層 陽台 雨遮,全筆移轉
RPPNMLSJJIHGFAT98DA,15,8.74,梯廳、防空避難室、停車空間、水箱、機械室,鋼筋混凝土造,96年5月30日,八層,,持分移轉
RPPNMLLKJIHGFET78DA,27,14.64,共有部份,鋼筋混凝土造,84年11月17日,十二層,,持分移轉
RPPNMLLKJIHGFET78DA,27,20.95,住家用,鋼筋混凝土造,84年11月17日,十二層,四層,全筆移轉
RPTNMLOKJIHGFDT86EA,,145.50,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPPNMLSJJIHGFCT56DA,18,6.15,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPPNMLSJJIHGFCT56DA,18,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPPNMLSJJIHGFCT56DA,18,11.94,辦公室,鋼筋混凝土構造,93年7月12日,六層,四層 陽台,全筆移轉
RPQNMLSJJIHGFCT66DA,18,6.15,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPQNMLSJJIHGFCT66DA,18,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPQNMLSJJIHGFCT66DA,18,11.94,辦公室,鋼筋混凝土構造,93年7月12日,六層,四層 陽台,全筆移轉
RPVNMLPKJIHGFAT76DA,39,157.70,住商用,鋼筋混凝土造,72年12月8日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPPOMLPKJIHGFAT88DA,29,159.44,住商用,鋼筋混凝土造,83年2月4日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓 雨遮,全筆移轉
RPRNMLPKJIHGFAT98DA,18,12.59,辦公室,鋼筋混凝土造,93年6月30日,六層,六層 陽台 雨遮,全筆移轉
RPRNMLPKJIHGFAT98DA,18,2.38,停車空間,鋼筋混凝土造,93年6月30日,六層,,持分移轉
