編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLOKJIHGFBU98EA,42,116.34,住商用,鋼筋混凝土加強磚造,69年7月8日,二層,一層 二層 騎樓,全筆移轉
RPOOMLRKJIHGFAU09DA,25,67.23,住家用,鋼筋混凝土造,86年6月10日,五層,二層 陽台,全筆移轉
RPOOMLRKJIHGFAU09DA,25,13.31,共有部份,鋼筋混凝土造,86年6月10日,五層,,持分移轉
RPPNMLSKJIHGFAU56DA,29,21.49,住家用,鋼筋混凝土造,82年10月14日,六層,三層 陽台,全筆移轉
RPPNMLSKJIHGFAU56DA,29,7.31,共有部份,鋼筋混凝土造,82年10月14日,六層,,持分移轉
RPPNMLSKJIHGFBU66DA,5,123.29,農舍,鋼筋混凝土造,106年7月18日,一層,一層,全筆移轉
RPOOMLSKJIHGFAU66EA,6,589.36,住家用,鋼筋混凝土造,105年6月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPSNMLPKJIHGFAU56DA,38,78.17,住家用,鋼筋混凝土造,73年6月25日,五層,五層 陽台,全筆移轉
RPSNMLPKJIHGFAU56DA,38,5.70,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPSNMLPKJIHGFAU56DA,38,7.70,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPWNMLMLJIHGFAU76DA,29,107.88,商業用,鋼筋混凝土造,82年9月21日,七層,一層 平台,全筆移轉
RPWNMLMLJIHGFAU76DA,29,25.18,共有部份,鋼筋混凝土造,82年9月21日,七層,,持分移轉
RPROMLNLJIHGFAU09DA,,56.09,集合住宅,鋼筋混凝土造,111年6月30日,五層,五層 陽台,全筆移轉
RPROMLNLJIHGFAU09DA,,19.97,共有部份,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPROMLNLJIHGFAU09DA,,7.93,共有部分（停車空間）,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPQOMLQKJIHGFAU56DA,28,162.45,住家用,鋼筋混凝土造,84年3月23日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPXOMLTJJIHGFAU47DA,22,14.09,停車空間,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPTNMLTJJIHGFAU96DA,,140.91,住家用,鋼筋混凝土造,111年9月14日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLRJJIHGFAU76DA,37,84.48,住家用,鋼筋混凝土造,74年7月30日,五層,四層 陽台,全筆移轉
RPSOMLRJJIHGFAU76DA,37,10.65,共有部份,鋼筋混凝土造,74年7月30日,五層,,持分移轉
RPXNMLOJJIHGFAU86DA,43,23.46,住家用,鋼筋混凝土造,69年4月23日,五層,五層,全筆移轉
RPXNMLOJJIHGFAU86DA,43,7.83,共有部份,鋼筋混凝土造,69年4月23日,,,持分移轉
RPOOMLPLJIHGFAU98DA,37,96.80,住家用,鋼筋混凝土造,74年10月18日,二層,一層 二層 陽台,全筆移轉
RPUNMLMLJIHGFAU56DA,27,124.37,住家用,鋼筋混凝土造,84年7月1日,五層,三層 陽台,全筆移轉
RPUNMLMLJIHGFAU56DA,27,39.04,共有部份,鋼筋混凝土造,84年7月1日,五層,,持分移轉
RPUNMLMLJIHGFBU66DA,44,77.51,住家用,鋼筋混凝土造,67年6月30日,二層,一層 二層,全筆移轉
RPPNMLSLJIHGFAU66DA,35,56.67,住家用,鋼筋混凝土造,76年11月17日,七層,四層,全筆移轉
RPQNMLTLJIHGFAU86DA,44,73.08,住家用,鋼筋混凝土加強磚造,68年4月27日,二層,一層 二層,全筆移轉
