鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
長治鄉,建物,屏東縣長治鄉長春街一段５２號３樓之２,0.0,住,,,1110729,土地0建物1車位0,三層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0930630,24.68,1,0,1,有,有,有,4750,192,,0.0,0,,RPROMLLKQHHGFAT76CC
長治鄉,建物,屏東縣長治鄉長春街一段５２號３樓之９,0.0,住,,,1110730,土地0建物1車位0,三層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0930630,21.66,1,0,1,有,有,有,4250,196,,0.0,0,,RPSOMLLKQHHGFAT86CC
長治鄉,建物,屏東縣長治鄉長春街一段５２號４樓之１２,0.0,住,,,1110730,土地0建物1車位0,四層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0930630,23.14,1,0,1,有,有,有,4250,184,,0.0,0,,RPTOMLLKQHHGFAT96CC
屏東市,建物,屏東縣屏東市民和二路４８之２３號４樓,0.0,住,,,1110731,土地0建物1車位0,四層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,15.899999999999999,1,0,1,有,有,有,4000,252,,0.0,0,,RPVNMLMKQHHGFAT17CC
屏東市,房地(土地+建物),屏東縣屏東市自由路８５號九樓之十,3.37,商,,,1110804,土地1建物1車位0,九層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831104,36.69,1,0,1,有,有,有,5600,153,,0.0,0,屏東縣政府包租代管計畫，每月水電瓦斯費由承租人另外負擔。,RPWNMLMKQHHGFAT27CC
屏東市,房地(土地+建物),屏東縣屏東市濟南街１之１７號,27.16,住,,,1110804,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700420,209.45999999999998,3,1,2,有,無,有,8000,38,,0.0,0,屏東縣政府包租代管計畫，每月水電瓦斯費由承租人另外負擔。,RPXNMLMKQHHGFAT37CC
屏東市,土地,瑞光段1183地號,1269.0,住,,,1110713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,182046,143,,0.0,0,出租方同意依照承租方需求興建廠房、店鋪至少180坪，租金包含建物興建費用攤提及相關稅賦、費用補貼。,RPPOMLMKQHHGFAT66CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號３樓之５６,0.0,,鄉村區,乙種建築用地,1110729,土地0建物1車位0,三層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土構造,0930712,19.36,1,0,1,有,有,有,3200,165,,0.0,0,,RPVNMLMKQHHGFCT37CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號５樓之５８,0.0,,鄉村區,乙種建築用地,1110801,土地0建物1車位0,五層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.42,1,0,1,有,有,有,3200,165,,0.0,0,,RPWNMLMKQHHGFCT47CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號３樓之８,0.0,,鄉村區,乙種建築用地,1110801,土地0建物1車位0,三層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.189999999999998,1,0,1,有,有,有,3200,167,,0.0,0,,RPXNMLMKQHHGFCT57CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號４樓之６,0.0,,鄉村區,乙種建築用地,1110802,土地0建物1車位0,四層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.36,1,0,1,有,有,有,3300,170,,0.0,0,,RPOOMLMKQHHGFCT76CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號６樓之１,0.0,,鄉村區,乙種建築用地,1110729,土地0建物1車位0,六層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.060000000000002,1,0,1,有,有,有,3000,157,,0.0,0,,RPQOMLMKQHHGFCT96CC
內埔鄉,建物,屏東縣內埔鄉壽比路２６１號５樓之１５,0.0,,鄉村區,乙種建築用地,1110726,土地0建物1車位0,五層,5,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0920501,27.25,1,0,1,有,有,有,3500,128,,0.0,0,,RPVNMLPKQHHGFCT67CC
內埔鄉,建物,屏東縣內埔鄉壽比路２６９號３樓之２５,0.0,,鄉村區,乙種建築用地,1110729,土地0建物1車位0,三層,5,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0920501,21.64,1,0,1,有,有,有,2800,129,,0.0,0,,RPVNMLQKQHHGFCT77CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號５樓之３,0.0,,鄉村區,乙種建築用地,1110803,土地0建物1車位0,五層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,20.5,1,0,1,有,有,有,3000,146,,0.0,0,,RPWNMLQKQHHGFCT87CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號５樓之８,0.0,,鄉村區,乙種建築用地,1110804,土地0建物1車位0,五層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土構造,0930712,19.189999999999998,1,0,1,有,有,有,3200,167,,0.0,0,,RPXNMLQKQHHGFCT97CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號５樓之１５,0.0,,鄉村區,乙種建築用地,1110803,土地0建物1車位0,五層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.14,1,0,1,有,有,有,3200,167,,0.0,0,,RPOOMLQKQHHGFCT17CC
新埤鄉,房地(土地+建物),屏東縣新埤鄉新中路８５號,101.53,工,,,1110809,土地1建物1車位0,全,1,透天厝,住宅,加強磚造,0570115,52.2,3,2,1,有,無,有,8000,153,,0.0,0,屏東縣政府包租代管計畫；每月水電瓦斯費由承租人另外負擔。2、3樓為未保存登記建物。,RPTOMLQKQHHGFCT67CC
屏東市,建物,屏東縣屏東市民和二路４８之２５號６樓,0.0,住,,,1110804,土地0建物1車位0,六層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,16.76,1,0,1,有,有,有,4000,239,,0.0,0,,RPUNMLQKQHHGFAT47CC
屏東市,房地(土地+建物),屏東縣屏東市機場北路５８０號十二樓,17.4,住,,,1110805,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0881204,120.94,3,2,2,有,有,有,12000,99,,0.0,0,屏東縣政府包租代管計畫。水電費、瓦斯費及每月管理費1097元皆由承租人負擔。,RPSOMLSKQHHGFAT57CC
屏東市,建物,屏東縣屏東市民和二路４８之６號６樓,0.0,住,,,1110805,土地0建物1車位0,六層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,16.83,1,0,1,有,有,有,4000,238,,0.0,0,,RPUNMLTKQHHGFAT77CC
長治鄉,建物,屏東縣長治鄉長春街一段５２號３樓之１０,0.0,住,,,1110809,土地0建物1車位0,三層,6,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0930630,21.729999999999997,1,0,1,有,有,有,4250,196,,0.0,0,,RPXNMLTKQHHGFAT08CC
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉廣維路１９１號,1045.0,,特定農業區,農牧用地,1110812,土地1建物1車位0,一層,1,倉庫,農舍,加強磚造,0780525,1045.0,0,0,0,無,無,無,50000,,,0.0,0,鐵皮屋約1045平方公尺,RPTOMLTKQHHGFAT87DC
屏東市,建物,屏東縣屏東市民和二路４８之１９號七樓,0.0,住,,,1110810,土地0建物1車位0,七層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,17.450000000000003,1,0,1,有,有,有,4000,229,,0.0,0,,RPQOMLMLQHHGFAT86CC
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉丹榮路７３５號,93.0,住,,,1110820,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0770517,169.54,5,2,4,有,無,有,15000,88,,0.0,0,,RPROMLMLQHHGFAT96CC
