鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,21.82,住,,,1110813,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.16,1,1,1,有,無,5030000,55967,一樓平面,31.58,800000,,RPQNMLRKQHHGFAG38CB,The Aries 牡羊座,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,14.55,住,,,1110815,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.31,1,1,1,有,無,3620000,58380,坡道平面,31.58,600000,,RPRNMLRKQHHGFAG48CB,The Aries 牡羊座,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮海山東路,68.49,住,,,1110813,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,227.04,4,2,5,有,無,11470000,55101,坡道平面,31.58,700000,,RPSNMLRKQHHGFAG58CB,The Aries 牡羊座,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市自強新路60巷,18.44,住,,,1110815,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,51.9,1,1,1,有,無,4600000,88632,,0.0,0,,RPPNMLRKQHHGFBG38CB,園周綠第八期,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市嵐峰路一段,18.23,其他,,,1110815,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.82,2,2,1,有,無,10090000,117482,坡道平面,23.0,1300000,交易總價含下列非屬預售屋價格之費用:含裝潢費960000元；,RPRNMLRKQHHGFBG58CB,築楓自在生活村,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市嵐峰路一段,30.28,其他,,,1110815,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.56,2,2,2,有,無,14920000,110635,坡道平面,23.0,1250000,交易總價含下列非屬預售屋價格之費用:含裝潢費1240000元；,RPSNMLRKQHHGFBG68CB,築楓自在生活村,
壯圍鄉,房地(土地+建物)+車位,宜蘭縣壯圍鄉永美路三段二巷,34.66,,特定農業區,甲種建築用地,1110815,土地2建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.46,2,2,1,有,無,7630000,74053,升降平面,25.28,1100000,,RPPNMLTKQHHGFBG58CB,築山樂園生活村,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉車路頭路,81.57,,特定農業區,甲種建築用地,1110812,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.39,4,2,5,有,無,9880000,56655,,0.0,0,,RPROMLTKQHHGFBG88CB,礁溪御田,
員山鄉,房地(土地+建物),宜蘭縣員山鄉永廣路,73.65,,一般農業區,甲種建築用地,1110820,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,126.19,4,2,3,有,無,7000000,55472,,0.0,0,,RPPNMLKLQHHGFBG77CB,宗硯大砌系列14,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣冬山鄉海山東路,21.82,住,,,1110821,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.16,1,1,1,有,無,4680000,52659,坡道平面,31.58,700000,,RPPNMLLLQHHGFAG77CB,The Aries 牡羊座,
