鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
學甲區,房地(土地+建物),臺南市學甲區裕農街,89.73,住,,,1110813,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.42,4,2,3,有,無,9750000,57891,,0.0,0,,RPSNMLPKQHHGFGD78DB,寬薪園10,A15號
永康區,房地(土地+建物)+車位,臺南市永康區永興段440地號,30.85,住,,,1110813,土地1建物1車位1,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.87,3,2,2,有,無,16470000,113869,坡道平面,33.72,1650000,,RPXNMLPKQHHGFKD96CB,皇龍天晴,A6棟0號
仁德區,房地(土地+建物)+車位,臺南市仁德區太子路193巷,34.22,住,,,1110814,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.63,3,2,2,有,無,9540000,79897,一樓平面,15.0,1500000,車位編號：13,RPPNMLQKQHHGFID68CB,鄰語堂3期,B棟2號
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,19.66,商,,,1110816,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.54,3,2,2,有,無,14880000,100811,坡道平面,29.32,1450000,,RPPNMLQKQHHGFHD58CB,常慶天目,A棟5號
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,15.82,商,,,1110817,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.42,2,2,2,有,無,12630000,105322,坡道平面,29.32,1350000,,RPUNMLRKQHHGFHD56CB,常慶天目,C棟5號
佳里區,房地(土地+建物),臺南市佳里區番子寮122-12號旁,71.09,,特定農業區,甲種建築用地,1110814,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,148.44,4,2,3,有,無,8550000,57599,,0.0,0,,RPPNMLRKQHHGFGD58CB,幸福成家II,A棟08號
安南區,房地(土地+建物)+車位,臺南市安南區樂活五街,23.4,住,,,1110811,土地1建物1車位1,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.75,3,2,2,有,無,15000000,104737,坡道平面,40.81,1600000,,RPPNMLRKQHHGFBD08CB,河睦,A1棟0號
仁德區,房地(土地+建物)+車位,臺南市仁德區太子路193巷,31.02,住,,,1110814,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.22,3,2,2,有,無,8580000,78711,一樓平面,15.0,1400000,車位編號：10,RPRNMLSKQHHGFID09CB,鄰語堂3期,E棟1號
麻豆區,房地(土地+建物)+車位,臺南市麻豆區新生南路,32.79,住,,,1110811,土地2建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.07,2,2,2,有,無,11880000,85793,坡道平面,29.75,1300000,,RPXNMLSKQHHGFFD86DB,諧作悅,E棟1號
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路與站后一路,26.9,住,,,1110811,土地1建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.23,3,2,2,有,無,14330000,106122,坡道平面,52.88,3150000,,RPPNMLTKQHHGFID98CB,春福天?,D2-12F號
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁五路與站后一路,19.2,住,,,1110811,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.65,2,2,1,有,無,9900000,108508,坡道平面,27.54,1750000,,RPQNMLTKQHHGFID09CB,春福天?,D3-14F號
