鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路３７８巷２號,58.0,住,,,1111101,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0641108,79.34,3,2,2,有,無,3500000,44114,,0.0,0,頂樓加蓋；,RPQNMLOLIIHGFBM18DA,79.34,0.0,0.0,無,
國姓鄉,土地,墘溝段1911-11地號,2534.0,,山坡地保育區,農牧用地,1111101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,1066,,0.0,0,農作物；,RPPNMLTJJIHGFCM58DA,0.0,0.0,0.0,無,
仁愛鄉,土地,中原段1680地號,270.0,,一般農業區,農牧用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24500,91,,0.0,0,原住民保留地。親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLKJIHGFCM18DA,0.0,0.0,0.0,無,
仁愛鄉,土地,中原段1681地號,250.0,,一般農業區,農牧用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22500,90,,0.0,0,原住民保留地。親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLKJIHGFCM28DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮東興巷１８之１號,117.19,農,,,1111102,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0621200,25.37,2,1,2,有,無,500000,19708,,0.0,0,,RPRNMLTJJIHGFDM88DA,25.37,0.0,0.0,無,
國姓鄉,土地,國姓段21-67地號,8.0,,山坡地保育區,丙種建築用地,1111103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,121000,15125,,0.0,0,畸零地或有合併使用效益；,RPTNMLNJJIHGFCM38DA,0.0,0.0,0.0,無,
竹山鎮,土地,中州段598地號,154.24,,特定農業區,甲種建築用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,930000,6030,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKJIHGFDM97DA,0.0,0.0,0.0,無,
水里鄉,土地,北埔段98地號,251.13,住,,,1111104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9480000,37749,,0.0,0,,RPQNMLKKJIHGFEM08DA,0.0,0.0,0.0,無,0001
竹山鎮,土地,雲林段1500-3地號,105.0,住,,,1111103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3112000,29638,,0.0,0,,RPPNMLNJJIHGFDM08DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮枋坪巷２之３２弄２３號底四層之７,18.67,住,,,1111104,土地1建物2車位0,地下四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850301,91.83,1,0,1,有,無,800000,8712,,0.0,0,,RPQNMLPKJIHGFDM48DA,54.5,0.0,6.82,有,
草屯鎮,房地(土地+建物),南投縣草屯鎮防汎路３０之２號,123.39,,鄉村區,乙種建築用地,1111102,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110427,229.03,3,2,5,有,無,16800000,73353,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLOKJIHGFBM28DA,224.2,0.0,4.83,有,
埔里鎮,房地(土地+建物),南投縣埔里鎮愛蘭路４６巷１６號,76.46,,鄉村區,乙種建築用地,1111102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690408,121.27,2,2,2,有,無,4200000,34633,,0.0,0,其他增建；,RPPNMLQKJIHGFCM38DA,121.27,0.0,0.0,無,0002
南投市,房地(土地+建物),南投縣南投市信義街２５７巷５弄５號,119.0,住,,,1111102,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0770201,135.7,4,2,2,有,無,5420000,39941,,0.0,0,,RPSNMLOKJIHGFAM28DA,135.7,0.0,0.0,無,0003
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉八德街１２０巷１５號,84.6,住,,,1111108,土地3建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0851011,169.86,6,1,3,有,無,10000000,58872,坡道平面,0.0,0,,RPRNMLPKJIHGFDM58DA,157.15,8.18,4.53,無,
草屯鎮,土地,上林段517地號,13.63,住,,,1111107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,29347,,0.0,0,,RPPNMLQKJIHGFBM28DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮興隆街２１號,202.37,,,,1111108,土地3建物2車位0,全,一層,透天厝,住家用,鋼骨造有牆,1070320,22.92,0,0,0,無,無,3500000,152705,,0.0,0,包含公共設施保留地用地；,RPRNMLQKJIHGFDM68DA,22.92,0.0,0.0,無,
鹿谷鄉,土地,坪子頂段534-37地號,3084.0,,山坡地保育區,林業用地,1111104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,486,,0.0,0,,RPTNMLTJJIHGFDM09DA,0.0,0.0,0.0,無,0004
竹山鎮,房地(土地+建物),南投縣竹山鎮興隆街１１６巷１３號,153.62,住,,,1111102,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110113,237.17,4,2,4,有,無,12000000,50597,,0.0,0,,RPUNMLMJJIHGFDM48DA,224.33,0.0,12.49,無,
信義鄉,土地,望美段77地號,3530.0,,山坡地保育區,農牧用地,1111110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,907,,0.0,0,,RPPNMLRKJIHGFEM68DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮東鄉路１３之２６號,18.36,住,,,1111104,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0680500,10.97,3,2,1,有,無,230000,20966,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTJJIHGFDM98DA,10.97,0.0,0.0,無,0005
南投市,土地,成功段1291地號,71.65,住,,,1111107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,43964,,0.0,0,,RPUNMLPKJIHGFAM58DA,0.0,0.0,0.0,無,
