鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮北投路,19.58,,鄉村區,乙種建築用地,1110813,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.61,2,1,1,有,無,7000000,75708,坡道平面,37.0,1200000,,RPPNMLNLQHHGFBM78DB,群合iDo,A棟8號
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮碧山路1107巷,48.42,,鄉村區,乙種建築用地,1110811,土地2建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.13,3,2,2,有,無,8800000,82143,,0.0,0,,RPQNMLNLQHHGFBM88DB,群合F1,A棟5號
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉廣興段356地號,22.21,住,,,1110822,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.23,1,2,1,有,無,5250000,70364,一樓平面,35.83,1000000,,RPQNMLPLQHHGFDM66DB,愛上溪頭II,F棟3號
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉廣興段356地號,22.21,住,,,1110822,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.23,1,2,1,有,無,5250000,70364,一樓平面,35.83,1000000,,RPRNMLPLQHHGFDM76DB,愛上溪頭II,G棟3號
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉廣興段356地號,30.28,住,,,1110823,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.39,2,2,1,有,無,6800000,70252,坡道平面,35.83,1000000,,RPSNMLPLQHHGFDM86DB,愛上溪頭II,E棟4號
南投市,房地(土地+建物),南投縣南投市同源路一街,89.82,,工業區,丁種建築用地,1110814,土地2建物1車位0,全,3,透天厝,住家用,見其他登記事項,,188.13,4,2,3,有,無,9980000,53048,,0.0,0,,RPPNMLPLQHHGFAM88DB,薪享墅城,C10號
南投市,房地(土地+建物),南投縣南投市同源路一街,89.82,,工業區,丁種建築用地,1110821,土地2建物1車位0,全,3,透天厝,住家用,見其他登記事項,,188.13,4,2,3,有,無,9980000,53048,,0.0,0,,RPQNMLPLQHHGFAM98DB,薪享墅城,C9號
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮北投路,27.74,,鄉村區,乙種建築用地,1110817,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.95,3,2,2,有,無,9100000,75274,坡道平面,37.0,1200000,,RPPNMLSLQHHGFBM66DB,群合iDo,D棟9號
魚池鄉,房地(土地+建物),南投縣魚池鄉文武巷,81.05,住,,,1110811,土地1建物1車位0,全,4,店面(店鋪),住家用,鋼筋混凝土造,,207.09,5,1,5,有,無,13000000,62775,,0.0,0,,RPPNMLTLQHHGFCM76CB,日月潭-天空墅,D棟A8號
