編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLMKQHHGFDN66CC,61,421.65,商業用,鐵筋加強磚瓦造,50年10月1日,三層,,
RPSNMLQKQHHGFDN96CC,65,91.39,住商用,磚造,47年1月1日,二層,,
RPWOMLPLQHHGFAN17CC,47,16.52,住家用,鋼筋混凝土加強磚造,64年10月14日,二層,,
RPPNMLPKQHHGFAN88CC,8,73.15,店舖、停車空間、住宅、樓梯間,鋼筋混凝土造,103年4月14日,四層,,
RPRNMLMKQHHGFAN78CC,61,23.14,住家用,加強磚造、木石磚造（磚石造）,50年7月15日,三層,,
RPPNMLRKQHHGFCN66CC,43,73.33,住商用,鋼筋混凝土加強磚造,68年10月8日,二層,,
RPWOMLTLQHHGFHN28CC,43,106.60,住商用,加強磚造,68年3月19日,二層,,
RPPOMLTLQHHGFFN37CC,42,117.31,住家用,加強磚造,69年8月26日,二層,,
RPQNMLLJRHHGFCN78CC,1,208.51,廠房,鋼骨造,111年1月26日,一層,,
RPRNMLMKRHHGFDN56CC,35,200.15,住家用,鋼筋混凝土造,76年7月24日,五層,,
RPQNMLMJRHHGFAN68CC,2,59.36,集合住宅,鋼筋混凝土造,109年11月19日,十四層,,
RPQNMLMJRHHGFAN68CC,2,59.20,停車空間，緊急發電機室，電信室，消防機械室，安全梯，排煙室，緊急昇降機間，停車空間兼防空避難室，台電配電室，電錶室，水箱，管委會使用空間，梯廳，戶外安全梯，管委會空間，公共服務空間，水錶室，瓦斯錶室，電梯機械室,鋼筋混凝土造,109年11月19日,十四層,,
RPVNMLMJRHHGFAN56CC,28,206.94,住商用,鋼筋混凝土造,83年10月4日,十三層,,
RPVNMLMJRHHGFAN56CC,28,33.89,避難室、停車空間、梯間,鋼筋混凝土造,83年10月4日,十三層,,
RPTNMLTKRHHGFAN17CC,41,51.03,住家用,鋼筋混凝土造,70年12月28日,七層,,
RPQOMLKMQHHGFBN88CC,5,398.48,廠房、廠房附屬辦公室、梯間,鋼筋混凝土造,106年3月1日,二層,,
RPPNMLSLRHHGFDN07CC,30,163.03,住家用,鋼筋混凝土造,81年8月10日,十層,,
RPWNMLTLRHHGFGN18CC,3,176.58,住家用,鋼筋混凝土造,108年9月18日,三層,,
RPVNMLKMRHHGFAN66CC,2,161.03,住家用,鋼筋混凝土造,109年7月27日,四層,,
RPVNMLKMRHHGFAN66CC,2,.11,電信室,鋼筋混凝土造,109年7月27日,一層,,
RPRNMLTLRHHGFHN77CC,36,26.45,住商用,鋼筋混凝土造,76年3月19日,三層,,
RPRNMLNJIIHGFBN18CC,27,99.55,住家用,鋼筋混凝土造,84年6月12日,六層,,
RPSOMLNJIIHGFAN28CC,15,337.99,寺廟、停車空間、辦公室、講經堂、機房,鋼筋混凝土造,97年2月1日,四層,,
RPOOMLLKIIHGFAN77CC,49,99.92,住家用,鋼筋混凝土加強磚造,62年5月31日,二層,,
RPPNMLTJIIHGFAN48CC,44,52.20,住家用,鋼筋混凝土造,67年12月22日,三層,,
RPVNMLLKIIHGFHN09CC,80,64.09,住家用,磚石造,32年1月1日,二層,,
RPOOMLLKIIHGFCN97CC,23,29.70,守衛室,鋼造,88年7月27日,一層,,
RPOOMLLKIIHGFCN97CC,23,19.68,受電室,鋼造,88年7月27日,一層,,
RPOOMLLKIIHGFCN97CC,23,13.05,機械室,鋼造,88年7月27日,一層,,
RPOOMLLKIIHGFCN97CC,23,1026.09,辦公室，廚房，廠房,鋼造,88年7月27日,一層,,
RPOOMLSKIIHGFAN48CC,50,43.20,住商用,鋼筋混凝土加強磚造,61年7月19日,三層,,
RPQOMLQLIIHGFAN58CC,22,295.94,住家用,鋼筋混凝土造,90年3月6日,三層,,
RPSOMLLMIIHGFDN68CC,2,178.26,住宅、停車空間,鋼筋混凝土造,110年2月2日,三層,,
RPPOMLLMIIHGFAN08CC,53,18.00,住家用,鋼筋混凝土加強磚造,59年3月2日,二層,,
RPOOMLLJJIHGFDN08CC,45,68.95,住家用,鋼筋混凝土造,67年2月14日,三層,,
RPRNMLSLIIHGFDN09CC,9,81.36,人行道、店舖、停車空間、住宅,鋼筋混凝土造,102年4月30日,五層,,
RPWNMLRJJIHGFDN76CC,8,149.57,騎樓、住宅,鋼筋混凝土造,104年1月13日,三層,,
RPTNMLMJJIHGFAN28CC,28,93.60,住家用,鋼筋混凝土造,83年10月4日,十三層,,
RPTNMLMJJIHGFAN28CC,28,28.93,避難室、停車空間、梯間,鋼筋混凝土造,83年10月4日,十三層,,
RPRNMLTJJIHGFAN78CC,28,263.62,住家、停車空間,鋼筋混凝土造,84年4月1日,五層,,
RPQNMLTJJIHGFBN78CC,33,173.61,住商用,鋼筋混凝土造,79年4月11日,四層,,
RPPNMLKKJIHGFBN87CC,53,240.80,住家用,磚造,58年7月16日,一層,,
RPSNMLKKJIHGFAN08CC,42,78.96,住商用,鋼筋混凝土加強磚造,69年12月27日,二層,,
