,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
245,n,鹿港鎮,鹿雅段1549-1地號,1100112,8449000,11570.300000000001,730.2317139572871,土地,其他,,0,0,0,
246,n,鹿港鎮,鹿雅段1549地號,1100112,8445500,11570.300000000001,729.929215318531,土地,其他,,0,0,0,
247,n,和美鎮,平原路275號,1100112,12600000,283604.582,44.428055115132096,房地(土地+建物),透天厝,109,4,3,3,
248,n,線西鄉,線興段54-9地號,1100107,38419600,36998.5136,1038.4092835556507,土地,其他,,0,0,0,
249,n,和美鎮,嘉詔段779地號,1100123,8900000,69940.8106,127.25045540149917,土地,其他,,0,0,0,
250,n,員林市,員集路二段244巷60弄42號,1100104,7200000,150817.2076,47.739910548509584,房地(土地+建物),透天厝,97,4,2,3,
251,n,溪州鄉,中山路二段496號,1100107,3550000,66396.993,53.46627670322359,房地(土地+建物),透天厝,70,4,2,3,
252,n,田中鎮,文武段390-40地號,1100101,660000,24152.1748,27.326731669729384,土地,其他,,0,0,0,
253,n,田中鎮,中賢段1740地號,1100118,2400000,56268.0218,42.653001175882814,土地,其他,,0,0,0,
254,n,田中鎮,三民段1531地號,1100108,3000000,32872.8752,91.26065127397192,土地,其他,,0,0,0,
255,n,二林鎮,興南路107號,1100116,6180000,119944.3414,51.523897900197234,房地(土地+建物),透天厝,109,5,2,3,
256,n,大城鄉,臺山段210地號,1100111,2297600,4231.424,542.9850565672455,土地,其他,,0,0,0,
257,n,埔心鄉,明聖路四段182號,1100111,6800000,302388.1376,22.48765462154161,房地(土地+建物),透天厝,79,4,2,3,
258,n,溪湖鎮,海豐路105號,1100106,2600000,70565.60680000001,36.845144793681555,房地(土地+建物),透天厝,70,4,2,2,
259,n,埔心鄉,明德街79號,1100118,10300000,168255.3026,61.21649565176914,房地(土地+建物),透天厝,109,5,2,5,
260,n,埔心鄉,國義路92號,1100118,10500000,171521.433,61.21683929727896,房地(土地+建物),透天厝,109,5,2,5,
261,n,埔心鄉,國義路96號,1100118,10480000,171194.1588,61.217041945008226,房地(土地+建物),透天厝,109,5,2,5,
262,n,埔心鄉,明德街77號,1100118,10360000,169233.8194,61.21707845825525,房地(土地+建物),透天厝,109,5,2,5,
263,n,伸港鄉,中山路57號,1100103,26990000,180648.7468,149.40596310851353,房地(土地+建物),透天厝,60,0,0,4,
264,n,溪湖鎮,大溪路二段425巷56弄8號,1100120,3500000,116731.1038,29.983439598041393,房地(土地+建物),透天厝,65,4,2,2,
265,n,芳苑鄉,芳埤段223地號,1100107,345960,2644.64,130.81553633008653,土地,其他,,0,0,0,
266,n,二林鎮,儒田段282-2地號,1100125,1013825,35372.06,28.661746022142903,土地,其他,,0,0,0,
267,n,二林鎮,段160-5地號,1100106,6424600,6201.6808,1035.9449651133286,土地,其他,,0,0,0,
268,n,社頭鄉,中山路一段543巷6號,1100102,3600000,119788.9688,30.05285074296424,房地(土地+建物),透天厝,69,3,2,2,
269,n,社頭鄉,忠義路540巷13弄3號,1100115,8900000,179828.90840000001,49.491486542327245,房地(土地+建物),透天厝,109,3,3,5,
270,n,北斗鎮,斗苑路一段275巷48號,1100107,3600000,107679.82340000001,33.432447104106224,房地(土地+建物),透天厝,67,3,2,2,
271,n,員林市,興學街85號,1100111,15970000,263508.6238,60.605227144751986,房地(土地+建物),透天厝,109,5,2,4,
272,n,員林市,豐年段962-3地號,1100108,4500000,154959.375,29.039869320588057,土地,其他,,0,0,0,
273,n,員林市,光明街124號,1100122,7200000,61322.590000000004,117.41187056841532,建物,透天厝,70,5,2,3,
274,n,永靖鄉,崙美段59地號,1100115,8444157,22152.1658,381.18877748739135,土地,其他,,0,0,0,
275,n,大村鄉,鎮北段84地號,1100115,3300000,29943.936400000002,110.20595141258715,土地,其他,,0,0,0,
276,n,大村鄉,鎮北段84地號,1100115,1650000,29943.936400000002,55.10297570629358,土地,其他,,0,0,0,
277,n,大村鄉,鎮北段84地號,1100115,1650000,29943.936400000002,55.10297570629358,土地,其他,,0,0,0,
278,n,伸港鄉,伸東段128-9地號,1100126,60000,60106.0556,0.9982355255399591,土地,其他,,0,0,0,
279,n,和美鎮,嘉犁里嘉佃路712巷57號,1100122,1500000,60932.505600000004,24.61740224252324,房地(土地+建物),透天厝,69,2,2,1,
280,n,伸港鄉,伸仁段591地號,1100123,130000,24598.4578,5.284884160502127,土地,其他,,0,0,0,
281,n,福興鄉,彰鹿路七段459巷53號之3,1100126,11270000,201723.2218,55.868629795997045,房地(土地+建物),透天厝,109,5,2,4,
282,n,福興鄉,福園段1265地號,1100106,1661640,16859.58,98.55761531426049,土地,其他,,0,0,0,
283,n,鹿港鎮,鹿崙段1257地號,1100128,11103000,7533.9182,1473.7351408991938,土地,其他,,0,0,0,
284,n,鹿港鎮,鹿崙段1258地號,1100128,31000,29963.7712,1.0345827230185232,土地,其他,,0,0,0,
285,n,福興鄉,秀安段24-17地號,1100121,3820156,57097.7776,66.90551122255938,土地,其他,,0,0,0,
286,n,鹿港鎮,鹿和路四段186巷11之9號,1100102,15500000,259994.5584,59.61663234564066,房地(土地+建物),透天厝,109,4,2,4,
287,n,彰化市,金馬段984地號,1100122,900000,179987.5868,5.000344834891692,土地,其他,,0,0,0,
288,n,芬園鄉,新舊社段645地號,1100121,700000,7418.215200000001,94.3623204675971,土地,其他,,0,0,0,
289,n,彰化市,延長街191號,1100110,12420000,216139.8156,57.462804645790584,房地(土地+建物),透天厝,109,4,3,5,
290,n,彰化市,平和段323地號,1100104,9500000,11814.9292,804.0674505269146,土地,其他,,0,0,0,
291,n,彰化市,大埔路696巷10號之二樓,1100117,5500000,195650.4672,28.111356332094665,房地(土地+建物),公寓,74,3,2,2,
292,n,彰化市,埔陽街182之3號,1100106,8500000,173848.7162,48.893084664607954,房地(土地+建物)+車位,住宅大樓,84,4,2,2,坡道平面
293,n,彰化市,石牌段297地號,1100127,462600,12000.054,38.54982652578063,土地,其他,,0,0,0,
294,n,福興鄉,秀安段24-10地號,1100121,3042883,57097.7776,53.29249452258891,土地,其他,,0,0,0,
295,n,福興鄉,秀安段24-12地號,1100121,748486,57104.3892,13.107328709506625,土地,其他,,0,0,0,
296,n,鹿港鎮,鹿海段71-4地號,1100121,9447000,46611.78,202.67408796660416,土地,其他,,0,0,0,
297,n,線西鄉,德興段1492地號,1100103,5600000,14978.5798,373.86722070940266,土地,其他,,0,0,0,
298,n,員林市,大峰巷155弄80號,1100107,7600000,157184.1784,48.35092232158144,房地(土地+建物),透天厝,81,4,2,3,
299,n,員林市,至善段48地號,1100111,900000,450107.8106,1.9995209565465824,土地,其他,,0,0,0,
300,n,永靖鄉,永發段215地號,1100121,1000000,48750.632600000004,20.512554333500074,土地,其他,,0,0,0,
301,n,員林市,大饒路279巷28之8號,1100112,16000000,1057856.0,15.12493193780628,房地(土地+建物),透天厝,104,1,1,1,
302,n,員林市,惠來段1534-9地號,1100120,6300000,215753.037,29.200052465541887,土地,其他,,0,0,0,
303,n,永靖鄉,同安段501地號,1100111,190000,18565.3728,10.234106368173764,土地,其他,,0,0,0,
304,n,員林市,興華街9號二樓,1100105,3650000,128899.7536,28.31657856636896,房地(土地+建物)+車位,華廈,82,2,2,1,升降平面
305,n,埤頭鄉,大湖段1603地號,1100112,3338624,5289.28,631.205759574082,土地,其他,,0,0,0,
306,n,社頭鄉,山清段115地號,1100112,2500000,3371.916,741.4182322454059,土地,其他,,0,0,0,
