,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
295,c,安樂區,中和路168巷15弄37號2樓,1091221,2500000,88664.8618,28.196062670680213,房地(土地+建物),公寓,84,3,2,2,
296,c,暖暖區,碇內街387號,1091220,2200000,62165.569,35.38936481060762,房地(土地+建物),華廈,84,3,2,2,
297,c,安樂區,樂利三街8巷57號11樓,1091203,3850000,144119.6568,26.713913184950076,房地(土地+建物),住宅大樓,84,3,1,2,
298,c,七堵區,瑪陵坑段西勢內寮小段94-10地號,1091229,500000,16046.3532,31.159727931203708,土地,其他,,0,0,0,
299,c,安樂區,基金二路1巷174之6號4樓,1091215,6600000,106228.5772,62.130174139242826,房地(土地+建物),住宅大樓,81,4,2,2,
300,c,安樂區,基金一路208巷154弄3號,1091215,3000000,142592.37720000002,21.038992819316007,房地(土地+建物),公寓,83,1,1,1,
301,c,安樂區,安樂路一段69巷31號,1091221,1870000,70958.997,26.353247354947815,房地(土地+建物),公寓,69,3,3,2,
302,c,安樂區,麥金路237號7樓,1091210,14500000,254887.0974,56.887932531338876,房地(土地+建物)+車位,住宅大樓,105,3,2,2,坡道平面
303,c,七堵區,綠葉街69巷3號2樓,1091213,8600000,149379.1846,57.57160894289685,房地(土地+建物)+車位,公寓,88,4,3,2,坡道平面
304,c,信義區,教忠街58號五樓,1091202,12000000,218305.1146,54.96893658212074,房地(土地+建物)+車位,華廈,106,3,2,2,坡道平面
305,c,信義區,深澳坑路2之5號10樓之16,1091213,1600000,125547.6724,12.744162989357022,房地(土地+建物),住宅大樓,85,1,0,1,
306,c,信義區,東信路236巷54號六樓,1091208,6700000,172754.4964,38.78336101010451,房地(土地+建物),華廈,101,3,2,2,
307,c,信義區,東光路205巷16弄10號4樓,1091213,4060000,105250.0604,38.57479971574439,房地(土地+建物)+車位,公寓,84,3,2,1,坡道平面
308,c,暖暖區,東碇路308號7樓,1091222,4900000,144433.7078,33.92559863370066,房地(土地+建物),華廈,84,3,2,2,
309,c,七堵區,東新街82之12號3樓,1091216,9400000,203194.3028,46.261139561832245,房地(土地+建物)+車位,住宅大樓,108,3,2,2,坡道平面
310,c,中山區,太白街57號四樓,1091215,2400000,83841.6996,28.62537390642305,房地(土地+建物),公寓,77,3,2,2,
311,c,暖暖區,東勢街26巷45號3樓,1091221,3300000,131402.24420000002,25.11372633010175,房地(土地+建物),公寓,81,3,2,2,
312,c,暖暖區,碇內街186巷2號3樓,1091204,2300000,76155.7146,30.201279209058853,房地(土地+建物),公寓,73,3,2,2,
313,c,七堵區,東新街82之12號7樓,1091229,9800000,176695.01,55.46279999644585,房地(土地+建物)+車位,住宅大樓,108,3,2,2,坡道平面
314,c,安樂區,樂利三街263巷19弄2之1號,1091206,3800000,128631.9838,29.541641882071325,房地(土地+建物),公寓,70,3,2,1,
315,c,安樂區,麥金路319號3樓,1091215,10500000,280811.181,37.39167351744445,房地(土地+建物)+車位,住宅大樓,105,3,2,2,坡道平面
316,c,七堵區,東新街74之3號,1091206,4000000,174655.3314,22.90224963610816,房地(土地+建物),公寓,68,2,2,2,
317,c,七堵區,長安段118-2地號,1091228,1700000,71028.4188,23.93408200155513,土地,其他,,0,0,0,
318,c,安樂區,武嶺街297號五樓之4,1091210,3120000,152037.0478,20.521314016201252,房地(土地+建物),華廈,85,2,2,1,
319,c,七堵區,台五線段429地號,1091223,302956,111527.7746,2.7164175120194676,土地,其他,,0,0,0,
320,c,安樂區,樂利二街62巷283號5樓,1091222,1915000,173537.971,11.035048923097067,房地(土地+建物),住宅大樓,88,0,0,0,
321,c,安樂區,基金三路52號底層,1091222,15800000,49175.38954008379,321.29892915481884,車位,其他,84,0,0,0,坡道平面
322,c,七堵區,東新街82之12號5樓,1091207,10800000,237078.75280000002,45.55448294057332,房地(土地+建物)+車位,住宅大樓,108,3,2,2,坡道平面
323,c,仁愛區,龍安街143號3樓,1091211,3400000,117977.3904,28.819081253385647,房地(土地+建物),公寓,72,2,1,1,
324,c,中正區,正榮街28之3號,1091218,6300000,136846.89680000002,46.03684955463308,房地(土地+建物),華廈,83,4,2,3,
325,c,中正區,北寧路384號9樓,1091209,4000000,100228.5502,39.90878838433004,房地(土地+建物),華廈,84,3,2,2,
326,c,中正區,觀海街168號9樓,1091226,2700000,126248.50200000001,21.38639237081799,房地(土地+建物),住宅大樓,88,2,1,1,
327,c,中正區,新豐街310號6樓,1091222,5250000,139716.33120000002,37.5761369834767,房地(土地+建物),住宅大樓,85,3,2,2,
328,c,中正區,祥豐街95號6樓,1091212,5600000,158701.5406,35.28636192710028,房地(土地+建物)+車位,華廈,88,3,2,2,坡道平面
329,c,中正區,義一路99號五樓之2,1091222,15000000,373290.936,40.18313479757248,房地(土地+建物)+車位,華廈,85,3,2,2,坡道機械
330,c,七堵區,台五線段857地號,1091223,5953500,104998.8196,56.70063742316585,土地,其他,,0,0,0,
331,c,中正區,觀海街139號10樓,1091227,2700000,123471.63,21.867371476346428,房地(土地+建物),住宅大樓,88,2,1,1,
332,c,中山區,復興路259巷22之2號,1091214,4500000,105659.9796,42.58944604225534,房地(土地+建物),公寓,83,3,2,3,
333,c,安樂區,中和路200巷126號三樓,1091206,2150000,61719.286,34.83514051021264,房地(土地+建物),公寓,73,3,2,1,
334,c,安樂區,基金二路7號5樓,1091230,5100000,102255.0056,49.87530898927455,房地(土地+建物)+車位,住宅大樓,80,3,2,2,坡道平面
335,c,暖暖區,國安路30巷15之2號,1091219,1450000,66271.3726,21.879733935071688,房地(土地+建物),公寓,71,2,2,1,
