,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
263,v,東河鄉,隆昌117號,1091231,1000000,26406.7304,37.86913354483295,房地(土地+建物),透天厝,83,5,1,2,
264,v,卑南鄉,初鹿段3860-1地號,1091223,3000000,3728.9424,804.5176562662915,土地,其他,,0,0,0,
265,v,卑南鄉,初鹿段3860-3地號,1091223,6000000,3712.4134,1616.1993165955064,土地,其他,,0,0,0,
266,v,台東市,建興路103號,1091214,2897000,48020.050800000005,60.328965749448976,房地(土地+建物),透天厝,94,3,0,3,
267,v,台東市,新興路101巷100弄5號,1091221,8620000,236913.4628,36.38459333683759,房地(土地+建物),透天厝,105,3,1,4,
268,v,成功鎮,都豐段1010地號,1091209,2100000,1206.617,1740.4031270900377,土地,其他,,0,0,0,
269,v,東河鄉,南東河58號,1091222,26600000,330976.696,80.3681960738408,房地(土地+建物),透天厝,104,3,2,3,
270,v,東河鄉,南河段553地號,1091222,1400000,79044.9838,17.711433827885735,土地,其他,,0,0,0,
271,v,長濱鄉,三間屋段2地號,1091217,5000000,4376.8792,1142.3664605593867,土地,其他,,0,0,0,
272,v,長濱鄉,八仙洞段305地號,1091226,550000,1398.3534,393.31974306352026,土地,其他,,0,0,0,
273,v,台東市,中興路二段366巷99號,1091214,4700000,168169.3518,27.948017576886443,房地(土地+建物),華廈,109,2,2,2,
274,v,台東市,中興路二段450巷28弄23號五樓,1091224,4250000,137524.5858,30.903565171835623,房地(土地+建物),華廈,85,3,2,2,
275,v,台東市,豐聖段756地號,1091217,5800000,19130.6646,303.178176047266,土地,其他,,0,0,0,
276,v,鹿野鄉,大原段1000地號,1091222,3220000,2998.3606,1073.9201949225187,土地,其他,,0,0,0,
277,v,台東市,富裕路502巷11弄26號,1091102,8700000,124840.23120000001,69.68907311667971,房地(土地+建物),透天厝,107,6,1,6,
278,v,台東市,雲南路271巷2弄1號,1091123,3530000,72185.4488,48.90182244042514,房地(土地+建物),透天厝,84,4,2,3,
279,v,台東市,漢陽北路46號,1091103,8300000,232272.1196,35.73394867319237,房地(土地+建物),透天厝,69,4,2,3,
280,v,台東市,博物館路29號二樓之一,1091120,3480000,110671.5724,31.444389236851574,房地(土地+建物),華廈,109,3,2,2,
281,v,台東市,博物館路13號五樓之五,1091101,3000000,117461.6856,25.540243056072747,房地(土地+建物),華廈,109,2,2,2,
282,v,成功鎮,民生路35號,1091127,1107107,51124.197,21.655244775776136,房地(土地+建物),透天厝,78,3,1,2,
283,v,大武鄉,南興段353-2地號,1091102,150000,482.6468,310.7862726946496,土地,其他,,0,0,0,
284,v,關山鎮,隆興段613地號,1091118,9500000,2155.3816,4407.57219046502,土地,其他,,0,0,0,
285,v,台東市,永清段659地號,1091130,2549000,79977.2194,31.87157567020891,土地,其他,,0,0,0,
286,v,台東市,建國段439地號,1091120,4000000,81124.332,49.307031582090566,土地,其他,,0,0,0,
287,v,台東市,吉泰路599巷13號,1091115,9800000,136509.7052,71.78976751610479,房地(土地+建物),透天厝,107,6,2,7,
288,v,台東市,仁七街51號,1091106,8200000,128582.3968,63.772337458870574,房地(土地+建物),透天厝,70,5,2,4,
289,v,台東市,中心段884-3地號,1091124,500000,171997.4682,2.907019534837548,土地,其他,,0,0,0,
290,v,台東市,中興路二段450巷28弄3號二樓,1091129,4330000,131865.0562,32.836599208153224,房地(土地+建物),華廈,85,3,2,1,
291,v,長濱鄉,永福段808地號,1091109,600000,1008.269,595.0792893563126,土地,其他,,0,0,0,
292,v,太麻里鄉,龍泉路53巷5號五樓之34,1091123,500000,43715.8992,11.43748634135381,房地(土地+建物),華廈,84,1,1,1,
293,v,太麻里鄉,金富段393-1地號,1091117,120000,9788.4738,12.259316666914918,土地,其他,,0,0,0,
294,v,關山鎮,順興36號,1091110,17000000,355393.3348,47.83432421310564,房地(土地+建物),透天厝,99,1,0,1,
295,v,台東市,文心街12號五樓之一,1091105,4600000,106324.4454,43.263804317948505,房地(土地+建物),華廈,84,4,2,2,
296,v,台東市,傳廣路528號六樓之5,1091127,1580000,165498.2654,9.546927855595518,房地(土地+建物),華廈,83,1,1,1,
297,v,台東市,洛陽街208號,1091130,6000000,199524.8648,30.071439998289375,房地(土地+建物),透天厝,70,3,2,1,
298,v,台東市,建本段620地號,1091111,7000000,4297.54,1628.8388240714455,土地,其他,,0,0,0,
299,v,台東市,吉泰路599巷22號,1091112,8220000,114526.1352,71.77401023482716,房地(土地+建物),透天厝,107,6,2,7,
300,v,台東市,吉泰路599巷26號,1091112,8220000,114618.6976,71.71604783616037,房地(土地+建物),透天厝,107,6,2,7,
301,v,台東市,賓朗路2巷6號,1091116,2500000,85821.8738,29.130102726794576,房地(土地+建物),透天厝,69,3,2,2,
302,v,台東市,岩灣路50巷461號七樓,1091113,3600000,65319.3022,55.11387719631824,房地(土地+建物),華廈,95,3,2,2,
303,v,台東市,吉林路二段571巷16號,1091109,8600000,122684.8496,70.09830494995366,房地(土地+建物),透天厝,106,5,2,6,
304,v,台東市,博物館路33號四樓之一,1091101,3280000,104311.2132,31.444366328202193,房地(土地+建物),華廈,109,3,2,2,
305,v,關山鎮,新日出段816地號,1091119,300000,654.5484,458.3312708426145,土地,其他,,0,0,0,
306,v,東河鄉,北八里段208地號,1091124,9100000,9388.472,969.2738072819518,土地,其他,,0,0,0,
307,v,台東市,綏遠路一段99巷152號,1091114,3400000,97567.3812,34.847711993319336,房地(土地+建物),透天厝,75,6,2,2,
308,v,台東市,仁六街113號六樓,1091127,4580000,154400.6948,29.66307895137788,房地(土地+建物),華廈,83,3,2,2,
309,v,台東市,新生路423號,1091125,14200000,230563.021,61.588367199612634,房地(土地+建物),透天厝,64,3,3,2,
