鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶北一街２１５巷８號,830.0,住,,,1120213,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850122,143.76,4,2,3,有,無,有,12000,83,,0.0,0,,RPQNMLNKKHIGFAU98CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街９２號,7.99,住,,,1120201,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830412,87.99,0,0,0,無,無,無,23000,261,,0.0,0,,RPRNMLNKKHIGFAU09CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民享七街５號,60.0,商,,,1120211,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,60.9,4,2,2,有,無,有,12000,197,,0.0,0,,RPVNMLNKKHIGFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國富２０街５８號五樓之二,12.75,住,,,1120210,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830425,48.11,1,1,1,有,無,有,11000,229,,0.0,0,,RPWNMLNKKHIGFAU96CC
花蓮市,土地,德安段617地號,45.0,住,,,1120206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,222,,0.0,0,租賃總額包含其上未辦保存登記建物一棟，佔土地一部分。,RPPNMLNKKHIGFAU98DC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路一段５５-８號,160.0,住,,,1120206,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0810429,196.54,3,2,3,有,無,有,20000,102,,0.0,0,,RPUNMLNKKHIGFAU86DC
鳳林鎮,土地,鳳凰段166地號,3633.8,,山坡地保育區,農牧用地,1120118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,5,,0.0,0,租金總額包含土地上面的未登記建物。,RPPNMLOKKHIGFBU09CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路４３巷２號八樓之六,18.34,住,,,1120113,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,101.1,3,2,2,有,有,有,14000,138,,0.0,0,,RPVNMLOKKHIGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路２４６號,21.25,商,,,1120202,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0681003,67.35,0,0,1,有,無,有,18000,267,,0.0,0,,RPOOMLOKKHIGFAU98CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富吉路３３號,22.64,商,,,1120209,土地1建物1車位0,見其他登記事項,2,店面(店鋪),店舖、集合住宅,鋼筋混凝土造,1110802,154.92,0,0,0,無,無,無,53000,342,,0.0,0,,RPPNMLPKKHIGFAU09CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕五街３６號５樓之３,8.41,商,,,1120210,土地2建物1車位0,五層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110802,57.17,1,1,1,有,有,有,13500,236,,0.0,0,,RPPNMLSKKHIGFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街８７號七樓,41.0,商,,,1120216,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811024,291.31,0,0,0,無,無,有,18000,62,,0.0,0,,RPPNMLKLKHIGFAU68CC
