鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
新市區,房地(土地+建物),臺南市新市區富林路,17.13,住,,,1120212,土地2建物1車位0,二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,89.47,2,2,2,有,無,8120000,90757,,0.0,0,,RPQNMLPKKHIGFHD08CB,邰欣地堡65期,B棟3號
北區,房地(土地+建物)+車位,臺南市北區西門路四段533巷,37.72,住,,,1120211,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.42,3,2,2,有,無,13110000,114320,一樓平面,17.05,1750000,,RPPNMLPKKHIGFAD37DB,席揚琉白,A棟3號
鹽水區,房地(土地+建物),臺南市鹽水區義稠110之19號對面,106.93,住,,,1120215,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,168.02,4,2,4,有,無,9900000,58922,,0.0,0,,RPPNMLQKKHIGFDD77DB,福砌,D棟9號
安南區,房地(土地+建物),臺南市安南區安和路一段478巷2弄,80.15,住,,,1120213,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,183.96,4,2,5,有,無,19100000,103827,,0.0,0,,RPPNMLQKKHIGFBD47CB,御見旺第,A棟5號
安南區,房地(土地+建物)+車位,臺南市安南區安富街133巷與安富一街交叉路口,24.24,住,,,1120213,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.87,3,2,2,有,無,14990000,119358,坡道平面,29.43,1450000,,RPQNMLQKKHIGFBD57CB,遠雄藏萃,B棟B01F11號
關廟區,房地(土地+建物),臺南市關廟區深坑三街25巷17號東側,100.11,,鄉村區,乙種建築用地,1120216,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,166.6,4,2,3,有,無,11000000,66026,,0.0,0,,RPQNMLQKKHIGFID28CB,靜宜美墅,A棟3號
麻豆區,房地(土地+建物),臺南市麻豆區謝厝寮,115.86,,鄉村區,乙種建築用地,1120213,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,210.84,5,2,4,有,無,13880000,65832,,0.0,0,,RPQNMLQKKHIGFFD08DB,臺邦優悅,B棟21號
新市區,房地(土地+建物)+車位,臺南市新市區大社310旁,22.83,,鄉村區,乙種建築用地,1120217,土地5建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.15,2,2,2,有,無,7470000,84412,坡道機械,9.91,950000,,RPPNMLRKKHIGFHD18CB,南科富境,A棟1號
新市區,房地(土地+建物)+車位,臺南市新市區大社310旁,22.83,,鄉村區,乙種建築用地,1120217,土地5建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.15,2,2,2,有,無,7470000,84412,坡道機械,9.91,950000,,RPQNMLRKKHIGFHD28CB,南科富境,A棟1號
