編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLTJNHIGFBQ17DA,39,128.05,住家用,鋼筋混凝土加強磚造,73年6月15日,二層,一層 二層 騎樓,全筆移轉
RPPNMLKKNHIGFCQ68EA,16,20.43,集合住宅,鋼筋混凝土造,96年6月23日,五層,三層 陽台,全筆移轉
RPPNMLKKNHIGFCQ68EA,16,6.80,停車空間、機電設備空間、管理室、梯廳、走廊,鋼筋混凝土造,96年6月23日,五層,,持分移轉
RPQNMLTJNHIGFBQ76DA,43,124.06,住商用,鋼筋混凝土加強磚造,69年4月12日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPQNMLQKNHIGFEQ86DA,41,98.21,住家用,鋼筋混凝土加強磚造,70年12月31日,二層,一層 二層 騎樓,全筆移轉
RPSNMLLKNHIGFDQ09DA,41,141.73,住家用,鋼筋混凝土加強磚造,71年7月29日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLSKNHIGFDQ96EA,30,1.97,梯間,鋼筋混凝土造,82年10月6日,九層,,持分移轉
RPPNMLSKNHIGFDQ96EA,30,10.79,梯間,鋼筋混凝土造,82年10月6日,九層,,持分移轉
RPPNMLSKNHIGFDQ96EA,30,5.20,避難室、停車場,鋼筋混凝土造,82年10月6日,9,,持分移轉
RPPNMLSKNHIGFDQ96EA,30,33.14,集合住宅,鋼筋混凝土造,82年10月6日,九層,二層 陽台,全筆移轉
RPUNMLSKNHIGFDQ37DA,45,92.59,住家用,鋼筋混凝土加強磚造,67年3月15日,二層,一層 二層 騎樓,全筆移轉
RPWOMLNLNHIGFDQ27DA,23,133.85,住家用,鋼筋混凝土造,89年2月17日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPSNMLLLNHIGFBQ98DA,18,17.64,住家用,鋼筋混凝土造,94年10月3日,十層,六層 陽台,全筆移轉
RPSNMLLLNHIGFBQ98DA,18,.11,管理委員會使用空間,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPSNMLLLNHIGFBQ98DA,18,9.30,機電設備空間、停車空間、樓梯間、走廊、機械室、水塔,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPQNMLPKNHIGFBQ09DA,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,七層 陽台,全筆移轉
RPQNMLPKNHIGFBQ09DA,17,4.60,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPQNMLPKNHIGFBQ09DA,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPPNMLTJNHIGFCQ76DA,44,101.02,住家用,鋼筋混凝土加強磚造,68年1月9日,二層,一層 二層,全筆移轉
RPPNMLSKNHIGFBQ66DA,9,239.38,住宅、樓梯間,鋼筋混凝土造,103年2月24日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPPNMLNLNHIGFCQ09EA,16,21.15,集合住宅,鋼筋混凝土造,96年6月23日,五層,二層 陽台,全筆移轉
RPPNMLNLNHIGFCQ09EA,16,7.03,停車空間、機電設備空間、管理室、梯廳、走廊,鋼筋混凝土造,96年6月23日,五層,,持分移轉
RPPNMLMLNHIGFCQ98EA,42,101.10,住家用,鋼筋混凝土加強磚造,70年2月12日,二層,一層 二層 電梯樓梯間,全筆移轉
RPRNMLPLNHIGFCQ76DA,,59.57,集合住宅,鋼筋混凝土造,111年12月13日,七層,二層 見其他登記事項,全筆移轉
RPRNMLPLNHIGFCQ76DA,,3.15,本共有部分之項目有台電配電室、電信室、安全梯、梯廳、停車空間及管委會等６項,鋼筋混凝土造,111年12月13日,七層,,持分移轉
RPRNMLPLNHIGFCQ76DA,,10.30,本共有部分之項目有梯廳、安全梯、機道空間、樓梯間及水箱等５項,鋼筋混凝土造,111年12月13日,七層,,持分移轉
RPVOMLNLNHIGFDQ17DA,1,241.00,住家用,鋼筋混凝土造,111年10月31日,二層,一層 二層 陽台,全筆移轉
RPSNMLOLNHIGFDQ86DA,19,16.70,住家用,鋼筋混凝土造,93年8月3日,五層,五層 陽台,全筆移轉
RPSNMLOLNHIGFDQ86DA,19,.83,樓梯間,鋼筋混凝土造,93年8月3日,五層,,持分移轉
RPSNMLOLNHIGFDQ86DA,19,6.83,樓梯間、走廊,鋼筋混凝土造,93年8月3日,五層,,持分移轉
RPSNMLOLNHIGFDQ86DA,19,1.26,樓梯間、機房,鋼筋混凝土造,93年8月3日,五層,,持分移轉
RPSNMLOLNHIGFDQ86DA,19,.77,車道、停車空間,鋼筋混凝土造,93年8月3日,五層,,持分移轉
RPSNMLOLNHIGFDQ86DA,19,.19,停車空間,鋼筋混凝土造,93年8月3日,五層,,持分移轉
RPPOMLSKNHIGFCQ86DA,26,26.47,集合住宅,鋼筋混凝土造,85年12月3日,五層,二層 陽台,全筆移轉
RPPOMLSKNHIGFCQ86DA,26,12.09,共有部分,鋼筋混凝土造,85年12月3日,五層,,持分移轉
RPQNMLOLNHIGFCQ56DA,43,84.83,住家用,鋼筋混凝土加強磚造,69年10月27日,三層,一層 二層 三層 騎樓 電梯樓梯間,持分移轉
RPQNMLKMNHIGFCQ88DA,28,81.80,集合住宅,鋼筋混凝土造,84年2月9日,五層,三層 陽台,全筆移轉
RPQNMLKMNHIGFCQ88DA,27,.89,共有部分,鋼筋混凝土造,85年2月9日,五層,,持分移轉
RPQNMLKMNHIGFCQ88DA,27,2.89,共有部分,鋼筋混凝土造,85年2月9日,五層,,持分移轉
RPQNMLKMNHIGFCQ88DA,27,2.89,共有部分,鋼筋混凝土造,85年2月9日,五層,,持分移轉
RPQNMLKMNHIGFCQ88DA,27,2.65,共有部分,鋼筋混凝土造,85年2月9日,五層,,持分移轉
RPQNMLLLNHIGFDQ98DA,46,13.37,住家用,鋼筋混凝土加強磚造,66年6月15日,三層,一層 二層 三層,持分移轉
RPPNMLQLNHIGFDQ76DA,,154.99,住家用,鋼筋混凝土造,111年12月6日,二層,一層 二層 陽台,全筆移轉
RPRNMLMLNHIGFDQ56DA,45,108.20,住家用,鋼筋混凝土加強磚造,67年6月10日,二層,一層 二層,全筆移轉
RPRNMLLLNHIGFDQ09DA,46,13.37,住家用,鋼筋混凝土加強磚造,66年6月15日,三層,一層 二層 三層,持分移轉
RPQOMLTLNHIGFDQ27DA,42,111.43,住家用,鋼筋混凝土加強磚造,70年6月8日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPSNMLPLNHIGFCQ86DA,41,130.24,住家用,鋼筋混凝土加強磚造,70年11月27日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPVNMLMLNHIGFBQ76DA,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,二層 陽台,全筆移轉
RPVNMLMLNHIGFBQ76DA,17,4.61,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPVNMLMLNHIGFBQ76DA,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPXNMLKMNHIGFBQ86DA,18,17.64,住家用,鋼筋混凝土造,94年10月3日,十層,七層 陽台,全筆移轉
RPXNMLKMNHIGFBQ86DA,18,.11,管理委員會使用空間,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPXNMLKMNHIGFBQ86DA,18,9.30,機電設備空間、停車空間、樓梯間、走廊、機械室、水塔,鋼筋混凝土造,94年10月3日,十層,,持分移轉
RPSNMLKMNHIGFBQ98DA,38,131.95,住商用,鋼筋混凝土加強磚造,74年1月10日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPUOMLTLNHIGFDQ67DA,44,52.80,住家用,鋼筋混凝土加強磚造,68年10月20日,一層,一層,全筆移轉
RPVNMLLKNHIGFDQ76DA,7,163.68,住家用,鋼筋混凝土,105年6月27日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLMJOHIGFEQ09EA,43,121.79,住家用,鋼筋混凝土加強磚造,69年9月9日,一層,一層 見其他登記事項,全筆移轉
RPQNMLMJOHIGFBQ78DA,26,117.60,住家用,鋼筋混凝土造,86年1月31日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPTNMLRKNHIGFCQ07DA,42,98.81,住家用,鋼筋混凝土加強磚造,70年10月15日,二層,一層 二層 陽台,全筆移轉
RPWNMLQKNHIGFCQ27DA,24,130.70,住家用,鋼筋混凝土造,88年3月3日,九層,八層 陽台,全筆移轉
RPWNMLQKNHIGFCQ27DA,24,31.31,共有部分,鋼筋混凝土造,88年3月3日,九層,,持分移轉
RPPNMLMJOHIGFDQ98EA,18,7.54,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,持分移轉
RPPNMLMJOHIGFDQ98EA,18,15.37,集合住宅,鋼筋混凝土造,94年8月15日,五層,四層 陽台,全筆移轉
RPTNMLLMNHIGFDQ76DA,30,167.29,住商用,鋼筋混凝土造,82年7月5日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPQNMLLJOHIGFDQ88DA,2,173.60,住商用,鋼筋混凝土造,110年4月15日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPOMLPLNHIGFDQ76DA,43,65.79,住家用,磚造,69年5月28日,一層,一層,全筆移轉
RPQNMLMJOHIGFDQ98DA,20,14.41,集合住宅,鋼筋混凝土造,92年5月5日,五層,,持分移轉
RPQNMLMJOHIGFDQ98DA,20,61.28,商業用,鋼筋混凝土造,92年5月5日,5,一層,全筆移轉
RPSNMLPJOHIGFCQ76DA,40,67.81,住家用,鋼筋混凝土加強磚造,71年12月31日,二層,一層 二層 陽台,全筆移轉
RPPNMLPJOHIGFBQ98DA,20,187.58,住商用,鋼筋混凝土造,92年8月5日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLQLNHIGFBQ56DA,36,82.99,住家用,鋼筋混凝土加強磚造,76年11月15日,二層,一層 二層,全筆移轉
RPQNMLKMNHIGFEQ56EA,44,100.32,住家用,鋼筋混凝土加強磚造,68年5月17日,二層,一層 二層 騎樓,全筆移轉
RPUNMLMJOHIGFDQ76DA,1,5.00,本共有部分之項目有停車空間、昇降機、管委會空間、台電配電室、梯廳、安全梯、電信機房、走廊及樓梯間等９項,鋼筋混凝土造,111年8月15日,五層,,持分移轉
RPPNMLKLMHIGFCQ68EA,38,113.36,住家用,鋼筋混凝土加強磚造,74年8月9日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLNKMHIGFBQ09DA,44,108.04,住家用,鋼筋混凝土加強磚造,68年5月21日,二層,一層 二層 電梯樓梯間,全筆移轉
RPRNMLPLMHIGFBQ56DA,28,163.48,住商用,鋼骨鋼筋混凝土造,84年4月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLTKMHIGFBQ86DA,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,八層 陽台,全筆移轉
RPRNMLTKMHIGFBQ86DA,17,4.60,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPRNMLTKMHIGFBQ86DA,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPUNMLTKMHIGFBQ17DA,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,二層 陽台,全筆移轉
RPUNMLTKMHIGFBQ17DA,17,4.61,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPUNMLTKMHIGFBQ17DA,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPSNMLTKMHIGFBQ96DA,17,19.72,住家用,鋼筋混凝土造,95年8月28日,八層,八層 陽台,全筆移轉
RPSNMLTKMHIGFBQ96DA,17,4.73,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPSNMLTKMHIGFBQ96DA,17,7.61,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPTNMLTKMHIGFBQ07DA,17,4.20,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPTNMLTKMHIGFBQ07DA,17,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,七層 陽台,全筆移轉
RPTNMLTKMHIGFBQ07DA,17,5.72,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPTNMLPLMHIGFBQ76DA,28,165.66,住商用,鋼骨鋼筋混凝土造,84年4月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLPLMHIGFCQ66DA,28,124.08,住家用,鋼筋混凝土造,84年6月14日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLOLMHIGFCQ66DA,26,24.46,集合住宅,鋼筋混凝土造,85年12月3日,五層,二層 陽台,全筆移轉
RPSNMLOLMHIGFCQ66DA,26,10.75,共有部分,鋼筋混凝土造,85年12月3日,五層,,持分移轉
RPRNMLTKMHIGFCQ96DA,42,111.96,住商用,鋼筋混凝土加強磚造,69年11月18日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPVNMLOLMHIGFDQ07DA,42,89.16,住商用,加強磚造,70年8月1日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPTNMLRLMHIGFBQ96DA,51,73.99,住家用,鋼筋混凝土加強磚造,61年6月24日,一層,一層,全筆移轉
RPPNMLRLMHIGFBQ56DA,9,135.00,農舍,鋼骨構造,103年5月30日,一層,一層,全筆移轉
RPTNMLSLMHIGFBQ07DA,17,4.20,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPTNMLSLMHIGFBQ07DA,17,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,三層 陽台,全筆移轉
RPTNMLSLMHIGFBQ07DA,17,5.78,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPVNMLRLMHIGFBQ17DA,27,101.87,住家用,鋼筋混凝土造,84年12月10日,八層,三層 陽台 花台 見其他登記事項,全筆移轉
