鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,建物,新竹縣竹北市台元街３８號２F~８,0.0,工,,,1120207,土地0建物1車位2,二層,8,廠辦,工業用,鋼筋混凝土造,0960607,375.88,0,0,0,無,有,無,115000,306,坡道平面,0.0,0,,RPSNMLOKKHIGFBJ28CC
竹北市,建物,新竹縣竹北市隘口一街３號五樓之八,0.0,住,,,1120207,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0970310,38.7,2,1,1,有,有,有,15000,388,,0.0,0,,RPTNMLOKKHIGFBJ38CC
竹北市,土地,站後段1001地號,8.56,商,,,1120130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6000,701,,0.0,0,,RPQNMLPKKHIGFBJ18CC
新豐鄉,建物,新竹縣新豐鄉康樂路一段４７７巷１弄４號,0.0,,一般農業區,甲種建築用地,1120120,土地0建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810821,93.21,3,2,2,有,有,有,15000,161,,0.0,0,,RPPNMLRKKHIGFDJ48CC
湖口鄉,建物,新竹縣湖口鄉吉祥街８２巷１２號五樓之１,0.0,,工業區,丁種建築用地,1120130,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040105,85.60000000000001,3,1,2,有,有,有,18000,210,,0.0,0,,RPQNMLRKKHIGFDJ58CC
竹東鎮,建物,新竹縣竹東鎮自強路２０號十樓,0.0,住,,,1120209,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870929,141.05,3,2,2,有,有,有,14000,99,,0.0,0,,RPPNMLRKKHIGFCJ38CC
竹東鎮,建物,新竹縣竹東鎮光明路１２６巷６５弄３２號二樓,0.0,其他,,,1120213,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040713,115.36,3,2,2,有,有,有,20000,173,,0.0,0,水電費、瓦斯費及每月管理費2100元皆由承租人負擔。,RPQNMLRKKHIGFCJ48CC
竹東鎮,建物,新竹縣竹東鎮竹東鎮明星路２３９巷１７號,0.0,住,,,1120121,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,115.2,4,2,2,有,有,有,12000,104,,0.0,0,,RPRNMLRKKHIGFCJ58CC
竹北市,建物,新竹縣竹北市環北路五段２３號,0.0,住,,,1120210,土地0建物1車位1,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1090422,166.48,0,0,0,無,無,有,35000,210,坡道平面,36.84,0,,RPPNMLSKKHIGFBJ38CC
竹東鎮,房地(土地+建物),新竹縣竹東鎮東寧路一段３２６號,17.38,商,,,1120211,土地1建物1車位0,一層,15,店面(店鋪),店舖,鋼筋混凝土造,1100317,60.7,0,0,0,無,有,無,25000,412,,0.0,0,,RPPNMLTKKHIGFCJ58CC
竹北市,建物,新竹縣竹北市台元一街６號６F~６,0.0,工,,,1120215,土地0建物1車位0,六層,10,廠辦,工業用,鋼筋混凝土造,1020318,292.33,0,0,0,無,有,無,86600,296,,0.0,0,,RPPNMLLLKHIGFBJ77CC
竹北市,建物,新竹縣竹北市台元二街６號２F~１、２、３,0.0,工,,,1120220,土地0建物3車位0,二層,11,廠辦,工廠,鋼筋混凝土造,1090826,1173.07,0,0,0,無,有,無,352000,300,,0.0,0,,RPPNMLMLKHIGFBJ87CC
竹北市,建物,新竹縣竹北市文興路４１號十樓,0.0,住,,,1120214,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010113,238.75,4,2,2,有,有,有,50000,209,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPPNMLNLKHIGFBJ97CC
竹北市,建物,新竹縣竹北市十興三街７１號１２F,0.0,住,,,1120222,土地0建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030114,211.59,3,2,2,有,有,有,36500,173,坡道平面,69.68,0,,RPPNMLOLKHIGFBJ08CC
竹北市,建物,新竹縣竹北市十興路３０５巷１３弄７７號十三樓之五,0.0,住,,,1120215,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080320,137.24,2,2,1,有,有,有,25000,182,坡道平面,39.6,0,,RPRNMLMJLHIGFBJ97CC
竹北市,建物,新竹縣竹北市十興路３０５巷１０弄８號３樓,0.0,住,,,1120206,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830118,88.14999999999999,3,2,2,有,無,有,19000,216,,0.0,0,,RPSNMLMJLHIGFBJ08CC
竹北市,建物,新竹縣竹北市十興路３１６號６樓之１,0.0,住,,,1120211,土地0建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070920,138.24,2,2,1,有,有,有,23000,166,坡道平面,0.0,0,,RPTNMLMJLHIGFBJ18CC
