鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190、190-2、188-6地號,36.82,其他,,,1120211,土地3建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.49,3,2,2,有,無,6400000,70726,,0.0,0,,RPUNMLQKKHIGFAW17CB,金門縣金寧鄉盤山村測段190、190-2、188-6地號集合住宅新建工程,C44F棟9號
金寧鄉,房地(土地+建物),金門縣金寧鄉安西劃段,44.43,住,,,1120222,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.66,3,2,2,有,無,6680000,65709,,0.0,0,,RPTNMLNLKHIGFAW86CB,光前首澤,C1棟0號
金寧鄉,房地(土地+建物),金門縣金寧鄉安西劃段,44.43,其他,,,1120306,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.19,2,2,2,有,無,5700000,84834,,0.0,0,,RPPNMLTJLHIGFAW96CB,光前首澤,C2棟0號
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190、190-2、188-6地號,38.43,其他,,,1120310,土地3建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.46,3,2,2,有,無,6660000,70506,,0.0,0,,RPPNMLOKLHIGFAW56CB,金門縣金寧鄉盤山村測段190、190-2、188-6地號集合住宅新建工程,C14F棟11號
金寧鄉,房地(土地+建物),金門縣金寧鄉安西劃段,31.02,其他,,,1120305,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.93,2,2,2,有,無,4300000,60623,,0.0,0,,RPPNMLLMLHIGFAW09CB,光前首澤,C2棟0號
金湖鎮,房地(土地+建物)+車位,金門縣金湖鎮塔后段965地號、湖前段653-5地號,71.04,其他,,,1120315,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,165.43,3,2,3,有,無,11450000,69214,一樓平面,0.0,0,,RPPNMLNKMHIGFAW56CB,金湖印象,A棟3號
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190、190-2、188-6地號,26.95,其他,,,1120426,土地3建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.25,2,2,1,有,無,4950000,74717,,0.0,0,,RPPNMLRLMHIGFAW07CB,金門縣金寧鄉盤山村測段190、190-2、188-6地號集合住宅新建工程,C21F棟13號
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190、190-2、188-6地號,36.42,其他,,,1120501,土地3建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.52,3,2,2,有,無,6700000,74844,,0.0,0,,RPPNMLMJNHIGFAW09CB,金門縣金寧鄉盤山村測段190、190-2、188-6地號集合住宅新建工程,C41F棟12號
金湖鎮,房地(土地+建物),金門縣金湖鎮羅劃測段200，201地號,108.98,住,,,1120422,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,213.98,4,1,5,有,無,11133560,52031,,0.0,0,,RPPNMLLKNHIGFAW09CB,陽光寬庭,B棟02號
金湖鎮,房地(土地+建物)+車位,金門縣金湖鎮塔后段965地號、湖前段653-5地號,70.6,其他,,,1120510,土地2建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,164.0,3,2,3,有,無,11900000,72561,一樓平面,0.0,0,,RPPNMLQKNHIGFAW96CB,金湖印象,B棟1號
