鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
潮州鎮,房地(土地+建物),屏東縣潮州鎮福星路３１３號,40.1,住,,,1120601,土地1建物1車位0,一層，二層，三層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0831109,148.70999999999998,3,3,3,有,有,6880000,46265,,0.0,0,,RPRNMLLJOHIGFCT56DA,120.72,0.0,14.76,有,0001
內埔鄉,土地,北寧段1060地號,8.9,住,,,1120503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,572726,64351,,0.0,0,協議價購；,RPQNMLOJNHIGFCT66DA,0.0,0.0,0.0,無,0002
高樹鄉,土地,長榮段575地號,96.0,住,,,1120502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1450000,15104,,0.0,0,,RPPNMLMJNHIGFBT88DA,0.0,0.0,0.0,無,0003
春日鄉,土地,古華段844地號,14250.0,,山坡地保育區,林業用地,1120503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,32,,0.0,0,,RPPNMLTJNHIGFFT37DA,0.0,0.0,0.0,無,
佳冬鄉,土地,昌北段96地號,972.27,,一般農業區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,823,,0.0,0,,RPPNMLKKNHIGFFT66EA,0.0,0.0,0.0,無,
佳冬鄉,土地,昌北段94地號,2367.93,,一般農業區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,845,,0.0,0,,RPQNMLKKNHIGFFT76EA,0.0,0.0,0.0,無,
新園鄉,土地,興龍段734地號,960.01,農,,,1120503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,1146,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJNHIGFDT17EA,0.0,0.0,0.0,無,
崁頂鄉,土地,頂信段1051地號,2514.93,,一般農業區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,1511,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJNHIGFDT17DA,0.0,0.0,0.0,無,0004
恆春鎮,土地,鵝鑾鼻段1250地號,177.0,,國家公園區,,1120502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,11864,,0.0,0,,RPSNMLTJNHIGFET57DA,0.0,0.0,0.0,無,
恆春鎮,土地,德和段339地號,735.87,,一般農業區,農牧用地,1120501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,883000,1200,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSJNHIGFET37DA,0.0,0.0,0.0,無,0005
新埤鄉,土地,新力段687地號,2910.0,,一般農業區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,1237,,0.0,0,,RPPNMLTJNHIGFCT07DA,0.0,0.0,0.0,無,
滿州鄉,土地,林段565-7地號,2481.0,,國家公園區,,1120505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,818730,330,,0.0,0,,RPQNMLKKNHIGFET56DA,0.0,0.0,0.0,無,
新園鄉,房地(土地+建物),屏東縣新園鄉仙隆路２３０之２６號,2472.0,,特定農業區,農牧用地,1120501,土地1建物1車位0,全,一層,透天厝,其他,鋼鐵造、無牆、木造、磚造,0960502,980.72,1,1,1,有,無,15000000,15295,,0.0,0,農業設施；,RPUNMLPJNHIGFDT27DA,980.72,0.0,0.0,無,
琉球鄉,土地,相埔段36-11地號,69.91,都市：其他:保護區,,,1120501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,613833,8780,,0.0,0,,RPRNMLLJNHIGFDT56DA,0.0,0.0,0.0,無,
高樹鄉,房地(土地+建物),屏東縣高樹鄉日新２號,44.08,,鄉村區,乙種建築用地,1120503,土地1建物1車位0,全,一層,透天厝,住家用,石造,0450914,15.0,1,1,1,有,無,200000,13333,,0.0,0,,RPPNMLMKNHIGFBT09EA,15.0,0.0,0.0,無,
南州鄉,土地,壽元段1190地號,207.42,,鄉村區,乙種建築用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,436574,2105,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJNHIGFDT27EA,0.0,0.0,0.0,無,
新園鄉,土地,新東段1245地號,34.99,,鄉村區,乙種建築用地,1120507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,529173,15124,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKNHIGFDT98DA,0.0,0.0,0.0,無,
恆春鎮,土地,龍泉段932-3地號,107.35,,國家公園區,,1120503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,178000,1658,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKNHIGFET66DA,0.0,0.0,0.0,無,
屏東市,土地,新生段134-7地號,69.0,工,,,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1932000,28000,,0.0,0,政府機關標讓售；,RPWNMLKKNHIGFAT76DA,0.0,0.0,0.0,無,
長治鄉,土地,番子寮段1123地號,3600.0,,一般農業區,農牧用地,1120504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,861,,0.0,0,,RPVOMLOJNHIGFAT07DA,0.0,0.0,0.0,無,
高樹鄉,土地,源興段1093地號,1407.87,,一般農業區,農牧用地,1120503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,817,,0.0,0,,RPQNMLNJNHIGFBT09DA,0.0,0.0,0.0,無,
萬丹鄉,土地,水泉段715地號,121.95,住,,,1120501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,23780,,0.0,0,,RPSNMLPKNHIGFAT96EA,0.0,0.0,0.0,無,
鹽埔鄉,土地,新莊段182地號,127.08,,一般農業區,農牧用地,1120503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,22820,,0.0,0,,RPPNMLLKNHIGFBT98EA,0.0,0.0,0.0,無,0006
枋寮鄉,土地,金榮段72-1地號,1848.73,,一般農業區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,974,,0.0,0,農作物；,RPPNMLQKNHIGFFT27EA,0.0,0.0,0.0,無,0007
東港鎮,土地,嘉新段106地號,68.21,農,,,1120504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,8796,,0.0,0,未登記建物；,RPRNMLLKNHIGFDT66DA,0.0,0.0,0.0,無,
恆春鎮,土地,鵝鑾鼻段90-1地號,124.49,,國家公園區,,1120505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1882000,15118,,0.0,0,含土地增值稅或其他稅費31950元；親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKNHIGFET76DA,0.0,0.0,0.0,無,0008
鹽埔鄉,土地,彭新段464地號,340.5,,鄉村區,乙種建築用地,1120508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,4699,,0.0,0,,RPUNMLLKNHIGFBT76DA,0.0,0.0,0.0,無,
瑪家鄉,土地,筏灣段671地號,198.0,,山坡地保育區,丙種建築用地,1120508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80000,404,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLPKNHIGFCT57DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿田中巷２０號五樓之一,8.43,住,,,1120505,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841125,45.86,2,1,1,有,有,1980000,43175,,0.0,0,,RPUNMLPKNHIGFAT07DA,32.37,0.0,3.0,有,
竹田鄉,土地,水源段151-1地號,228.59,,一般農業區,農牧用地,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,649196,2840,,0.0,0,政府機關標讓售；,RPWNMLQKNHIGFCT57DA,0.0,0.0,0.0,無,
潮州鎮,房地(土地+建物),屏東縣潮州鎮崙川路５８巷１號,121.75,,鄉村區,乙種建築用地,1120508,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830517,186.0,4,1,3,有,無,4500000,24194,,0.0,0,,RPXNMLQKNHIGFCT67DA,164.43,9.6,11.97,無,0009
竹田鄉,土地,福安段300地號,1628.33,,一般農業區,農牧用地,1120501,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,1720,,0.0,0,農作物；,RPQOMLQKNHIGFCT07DA,0.0,0.0,0.0,無,
內埔鄉,土地,光明段1053-2地號,14.94,住,,,1120505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,25435,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKNHIGFCT96DA,0.0,0.0,0.0,無,
恆春鎮,土地,墾丁段363地號,7.65,,國家公園區,,1120503,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,20915,,0.0,0,,RPRNMLKKNHIGFET66DA,0.0,0.0,0.0,無,0010
枋寮鄉,土地,沿海段36地號,24.09,都市：其他:道路用地,,,1120504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,96000,3985,,0.0,0,包含公共設施保留地用地；,RPPNMLRKNHIGFFT37EA,0.0,0.0,0.0,無,0011
枋寮鄉,土地,沿海段37地號,4.62,農,,,1120504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9000,1948,,0.0,0,包含公共設施保留地用地；,SPPNMLRKNHIGFFT47EA,0.0,0.0,0.0,無,0012
枋寮鄉,土地,沿海段40地號,83.24,住,,,1120504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,795000,9551,,0.0,0,包含公共設施保留地用地；,TPPNMLRKNHIGFFT57EA,0.0,0.0,0.0,無,0013
枋寮鄉,土地,內寮村段251地號,220.09,,鄉村區,乙種建築用地,1120510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,3408,,0.0,0,,RPPNMLPKNHIGFFT07DA,0.0,0.0,0.0,無,0014
萬丹鄉,土地,香社段1242地號,791.5,,特定農業區,農牧用地,1120505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,4169,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTKNHIGFAT27EA,0.0,0.0,0.0,無,0015
