鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
二林鎮,房地(土地+建物),彰化縣二林鎮儒田段252-16，252-18，252-21，252-22地號等4筆土地,98.82,住,,,1120211,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,159.83,4,2,5,有,無,11500000,71951,,0.0,0,,RPPNMLSKKHIGFGN56CB,雲起二林,C棟2號
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮東昇段691-5、691-6地號,103.46,,特定農業區,甲種建築用地,1120220,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,169.23,4,2,5,有,無,11880000,70200,,0.0,0,,RPQNMLKLKHIGFCN18CB,豪居1,B棟3號
員林市,房地(土地+建物)+車位,彰化縣員林市三多五街、三多東街、三多六街,25.85,住,,,1120219,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.61,3,2,2,有,無,12050000,91610,坡道平面,26.81,1350000,,RPTNMLKLKHIGFDN58CB,昌祐時代,G棟11F號
員林市,房地(土地+建物)+車位,彰化縣員林市三多五街、三多東街、三多六街,25.85,住,,,1120219,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.61,3,2,2,有,無,11910000,90411,坡道平面,26.81,1350000,,RPUNMLKLKHIGFDN68CB,昌祐時代,H棟11F號
花壇鄉,房地(土地+建物),彰化縣花壇鄉明德街,102.1,,鄉村區,乙種建築用地,1120217,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,177.82,5,2,4,有,無,12500000,70296,,0.0,0,,RPPNMLLLKHIGFAN97CB,閱花壇,A棟A2號
花壇鄉,房地(土地+建物),彰化縣花壇鄉明德街,111.41,,鄉村區,乙種建築用地,1120211,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,192.0,5,2,3,有,無,13100000,68229,,0.0,0,,RPQNMLLLKHIGFAN08CB,閱花壇,E棟E8號
秀水鄉,房地(土地+建物),彰化縣秀水鄉宋厝巷旁,93.66,,特定農業區,甲種建築用地,1120213,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,174.7,5,3,4,有,無,13300000,76131,,0.0,0,,RPSNMLLLKHIGFAN28CB,富匯,C棟8號
和美鎮,房地(土地+建物),彰化縣和美鎮平原路,36.54,住,,,1120212,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.39,3,2,2,有,無,10400000,96843,,0.0,0,,RPPNMLLLKHIGFBN08CB,卡里善二期,C棟5F號
田中鎮,房地(土地+建物),彰化縣田中鎮建國路,32.32,住,,,1120211,土地2建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.27,3,2,2,有,無,6680000,65317,,0.0,0,,RPPNMLMLKHIGFEN58DB,新天地,B棟2B1號
