編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLNKKHIGFAH18CC,18,113.33,住家用,鋼筋混凝土造,93年12月31日,十四層,,
RPQNMLNKKHIGFAH67CC,28,24.98,一般事務所,鋼筋混凝土造,84年5月20日,十層,,
RPVNMLNKKHIGFAH18CC,18,51.57,共有部份,鋼筋混凝土造,93年12月31日,十四層,,
RPQNMLNKKHIGFAH67CC,28,13.74,共有部份,鋼筋混凝土造,84年5月20日,十層,,
RPVNMLNKKHIGFAH18CC,18,20.67,共有部份,鋼筋混凝土造,93年12月31日,十四層,,
RPQNMLNKKHIGFAH67CC,28,5.35,一般事務所,鋼筋混凝土造,84年5月20日,十層,,
RPPNMLMKKHIGFAH47CC,19,34.55,住家用,鋼筋混凝土造,92年7月28日,十四層,,
RPPNMLMKKHIGFAH47CC,19,4.85,共有部份,鋼筋混凝土造,92年7月28日,十四層,,
RPPNMLMKKHIGFAH47CC,19,9.04,共有部份,鋼筋混凝土造,92年7月28日,十四層,,
RPRNMLNKKHIGFAH77CC,43,73.78,住家用,鋼筋混凝土造,69年6月24日,五層,,
RPPNMLNKKHIGFBH67CC,,29.75,集合住宅,鋼筋混凝土造,111年9月7日,十四層,,
RPQNMLNKKHIGFBH77CC,3,53.41,集合住宅,鋼筋混凝土造,109年4月13日,十七層,,
RPQNMLNKKHIGFBH77CC,3,54.71,本共有部分之項目有公共服務空間、交誼閱覽空間、車道、高層建築緩衝空間、遊具室、健身室、多功能大堂吧、親子互動空間、頂蓋型開放空間、Ａ梯、Ｂ梯、Ｃ梯、Ａ梯廳、Ｂ梯廳、Ｃ梯廳、排煙室、Ａａ梯、Ａｂ梯、Ａｃ梯、Ｂａ梯、Ｂｂ梯、Ｂｃ梯、Ｃａ梯、Ｃｂ梯、Ｃｃ梯、無障礙電梯、一般升降機、陽台、梯廳、水箱、機械室、停車空間、電信室、垃圾冷藏室、發電機室、防災中心、台電配電場所、排風管道、防空避難室兼停車空間、汙水機房、消防機房、雨水回收機房、Ａ蓄水池、Ｂ蓄水池、Ｃ蓄水池等４５項。,鋼筋混凝土造,109年4月13日,十七層,,
RPPOMLNKKHIGFAH67CC,28,97.83,住家用,鋼筋混凝土造,83年9月8日,十三層,,
RPPOMLNKKHIGFAH67CC,28,6.58,共有部份,鋼筋混凝土造,83年9月8日,十五層,,
RPPOMLNKKHIGFAH67CC,28,4.14,共有部份,鋼筋混凝土造,83年9月8日,十三層,,
RPPNMLLKKHIGFBH47CC,31,62.20,住家用,鋼筋混凝土造,81年1月9日,五層,,
RPOOMLNKKHIGFAH57CC,27,98.62,住家用,鋼筋混凝土造,85年2月2日,十層,,
RPOOMLNKKHIGFAH57CC,27,49.91,共有部份,鋼筋混凝土造,85年2月2日,十層,,
RPOOMLNKKHIGFAH57CC,27,16.48,共有部份,鋼筋混凝土造,85年2月2日,十層,,
RPOOMLNKKHIGFAH57CC,27,10.48,共有部份,鋼筋混凝土造,85年2月2日,十層,,
RPRNMLNKKHIGFBH87CC,30,87.81,住家用,鋼筋混凝土造,81年12月8日,五層,,
RPRNMLNKKHIGFBH87CC,30,5.60,共有部分,鋼筋混凝土造,81年12月8日,五層,,
RPWNMLNKKHIGFBH38CC,28,16.15,住家用,鋼筋混凝土造,84年1月21日,十層,,
RPWNMLNKKHIGFBH38CC,28,5.56,共有部份,鋼筋混凝土造,84年1月21日,十層,,
RPSNMLNKKHIGFBH97CC,44,71.30,住家用,加強磚造,67年12月15日,二層,,
RPXNMLNKKHIGFBH48CC,27,114.79,住家用,鋼筋混凝土造,85年7月26日,十三層,,
RPOOMLNKKHIGFBH67CC,28,22.42,共有部份,鋼筋混凝土造,84年7月28日,十二層,,
RPOOMLNKKHIGFBH67CC,28,64.11,住家用,鋼筋混凝土造,84年7月28日,十二層,,
RPQOMLNKKHIGFBH87CC,43,80.00,住家用,加強磚造,69年6月13日,二層,,
RPTOMLNKKHIGFBH18CC,28,94.85,住家用,鋼筋混凝土造,83年10月8日,十二層,,
RPTOMLNKKHIGFBH18CC,28,15.80,共有部份,鋼筋混凝土造,83年10月8日,十二層,,
RPTOMLNKKHIGFBH18CC,28,1.28,共有部份,鋼筋混凝土造,83年10月8日,十二層,,
RPROMLNKKHIGFBH97CC,17,45.21,商業用,鋼筋混凝土造,95年3月21日,二十一層,,
RPROMLNKKHIGFBH97CC,17,5.58,商業用,鋼筋混凝土造,95年3月21日,二十一層,,
RPPOMLNKKHIGFBH77CC,31,42.01,住家用,鋼筋混凝土造,80年12月30日,七層,,
RPROMLNKKHIGFBH97CC,17,3.61,共有部份,鋼筋混凝土造,95年3月21日,二十一層,,
RPPOMLNKKHIGFBH77CC,31,.31,共有部份,鋼筋混凝土造,80年12月30日,七層,,
RPROMLNKKHIGFBH97CC,17,3.01,共有部份,鋼筋混凝土造,95年3月21日,二十一層,,
RPPOMLNKKHIGFBH77CC,31,2.24,共有部份,鋼筋混凝土造,80年12月30日,七層,,
RPROMLNKKHIGFBH97CC,17,.45,共有部份,鋼筋混凝土造,95年3月21日,二十一層,,
RPPOMLNKKHIGFBH77CC,31,7.12,共有部份,鋼筋混凝土造,80年12月30日,七層,,
RPTNMLNKKHIGFBH08CC,44,42.05,住家用,鋼筋混凝土造,68年1月20日,三層,,
RPSOMLNKKHIGFBH08CC,32,81.22,住家用,鋼筋混凝土造,80年6月12日,七層,,
RPSOMLNKKHIGFBH08CC,32,15.78,共有部份,鋼筋混凝土造,80年6月12日,七層,,
RPUOMLNKKHIGFBH28CC,23,102.81,住家用,鋼筋混凝土造,89年2月3日,八層,,
RPPNMLNKKHIGFDH87CC,9,124.06,住家用,鋼筋混凝土造,102年11月15日,十二層,,
RPVNMLNKKHIGFDH48CC,7,63.94,住家用,鋼筋混凝土造,105年1月12日,七層,,
RPVNMLNKKHIGFDH48CC,7,13.11,集合住宅（附屬電梯間及樓梯間、附屬機械室及水箱）,鋼筋混凝土造,105年1月12日,七層,,
RPVNMLNKKHIGFDH48CC,7,14.73,集合住宅（附屬防空避難室兼停車空間）,鋼筋混凝土造,105年1月12日,七層,,
RPUNMLNKKHIGFCH28CC,1,63.57,集合住宅,鋼筋混凝土造,111年6月9日,十層,,
RPUNMLNKKHIGFCH28CC,1,67.52,共有部份,鋼筋混凝土造,111年6月9日,十一層,,
RPSNMLNKKHIGFEH28CC,,40.61,共有部份,鋼筋混凝土造,111年8月30日,九層,,
RPSNMLNKKHIGFEH28CC,,55.82,住家用,鋼筋混凝土造,111年8月30日,九層,,
RPSNMLNKKHIGFEH28CC,,11.13,共有部份,鋼筋混凝土造,111年8月30日,九層,,
RPWNMLNKKHIGFDH58CC,16,52.99,住家用,鋼筋混凝土造,96年1月4日,十層,,
RPWNMLNKKHIGFDH58CC,16,9.89,防空避難室兼停車空間、管理員室設備空間、蓄水池、梯間、社區中心,鋼筋混凝土造,96年1月4日,十層,,
RPWNMLNKKHIGFDH58CC,16,7.81,樓梯間、水箱、機械室,鋼筋混凝土造,96年1月4日,,,
RPVNMLNKKHIGFCH38CC,16,28.70,住家用,鋼筋混凝土造,96年3月19日,五層,,
RPVNMLNKKHIGFCH38CC,16,17.89,共用（管委會使用空間、機械室、水箱）,鋼筋混凝土造,96年3月19日,五層,,
RPXNMLNKKHIGFCH58CC,7,64.83,集合住宅,鋼筋混凝土造,104年9月20日,七層,,
RPXNMLNKKHIGFCH58CC,7,38.20,集合住宅（附屬管委會空間、停車空間、台電受電室、電信機房室、發電機室、梯間、水箱、機械室）等８項,鋼筋混凝土造,104年9月20日,七層,,
RPPNMLNKKHIGFFH08CC,27,76.16,住商用,鋼筋混凝土造,85年6月13日,八層,,
